ortholog_1 g320 BL22201
ortholog_7315 g188888 BL27471
ortholog_7316 g188919 BL25623
ortholog_7317 g188934 BL27393
ortholog_7318 g188947 BL28119
ortholog_7319 g188952 BL09318
ortholog_7320 g188954 BL27804
ortholog_7321 g188959 BL28015
ortholog_7322 g188963 BL28013
ortholog_7323 g188964 BL28014
ortholog_7324 g189015 BL27441
ortholog_7325 g189039 BL00372
ortholog_7326 g189130 BL19955
ortholog_7327 g189150 BL27339
ortholog_7328 g189165 BL27549
ortholog_7329 g189192 BL09403
ortholog_7330 g189201 BL09336
ortholog_7331 g189221 BL02907
ortholog_7332 g189225 BL27603
ortholog_7333 g189231 BL27707
ortholog_7334 g189238 BL27708
ortholog_7335 g189240 BL09423
ortholog_7336 g189275 BL10976
ortholog_7337 g189343 BL28071
ortholog_7338 g189366 BL09204
ortholog_7339 g189385 BL27969
ortholog_7340 g189415 BL27488
ortholog_7341 g189436 BL27808
ortholog_7342 g189443 BL23878
ortholog_7343 g189460 BL09335
ortholog_7344 g189464 BL02631
ortholog_7345 g189469 BL16023
ortholog_7346 g189471 BL28141
ortholog_7347 g189482 BL18020
ortholog_7348 g189488 BL18007
ortholog_7349 g189498 BL11925
ortholog_7350 g189504 BL27402
ortholog_7351 g189519 BL24126
ortholog_7352 g189532 BL27961
ortholog_7353 g189556 BL16979
ortholog_7354 g189595 BL16010
ortholog_7355 g189600 BL13624
ortholog_7356 g189604 BL20716
ortholog_7357 g189624 BL09404
ortholog_7358 g189663 BL15817
ortholog_7359 g189667 BL27830
ortholog_7360 g189678 BL27832
ortholog_7361 g189690 BL21943
ortholog_7362 g189699 BL27612
ortholog_7363 g189702 BL24341
ortholog_7364 g189725 BL08542
ortholog_7365 g189753 BL27643
ortholog_7366 g189787 BL27988
ortholog_7367 g189810 BL09484
ortholog_7368 g189861 BL28009
ortholog_7369 g189910 BL27420
ortholog_7370 g189922 BL12735
ortholog_7371 g190000 BL17355
ortholog_7372 g190042 BL00276
ortholog_7373 g190046 BL27414
ortholog_7374 g190056 BL27445
ortholog_7375 g190065 BL02188
ortholog_7376 g190068 BL23870
ortholog_7377 g190069 BL24614
ortholog_7378 g190117 BL09473
ortholog_7379 g190122 BL15391
ortholog_7380 g190125 BL27564
ortholog_7381 g190130 BL27532
ortholog_7382 g190141 BL27624
ortholog_7383 g190153 BL17705
ortholog_7384 g190160 BL09431
ortholog_7385 g190263 BL28165
ortholog_7386 g190316 BL24268
ortholog_7387 g190329 BL27835
ortholog_7388 g190399 BL26000
ortholog_7389 g190435 BL24744
ortholog_7390 g190446 BL27915
ortholog_7391 g190469 BL27674
ortholog_7392 g190517 BL27836
ortholog_7393 g190540 BL27555
ortholog_7394 g190542 BL06446
ortholog_7395 g190551 BL27419
ortholog_7396 g190570 BL15426
ortholog_7397 g190577 BL25086
ortholog_7398 g190615 BL27438
ortholog_7399 g190633 BL27739
ortholog_7400 g190644 BL27925
ortholog_7401 g190668 BL14499
ortholog_7402 g190673 BL27987
ortholog_7403 g190675 BL23355
ortholog_7404 g190676 BL26930
ortholog_7405 g190678 BL09363
ortholog_7406 g190684 BL09275
ortholog_7407 g190710 BL05423
ortholog_7408 g190755 BL17516
ortholog_7409 g190767 BL27763
ortholog_7410 g190776 BL07181
ortholog_7411 g190779 BL24151
ortholog_7412 g190817 BL21869
ortholog_7413 g190822 BL27634
ortholog_7414 g190825 BL11940
ortholog_7415 g190828 BL25621
ortholog_7416 g190834 BL10959
ortholog_7417 g190842 BL09439
ortholog_7418 g190846 BL27448
ortholog_7419 g190862 BL12048
ortholog_7420 g190875 BL27951
ortholog_7421 g190878 BL27952
ortholog_7422 g190896 BL27615
ortholog_7423 g190925 BL27616
ortholog_7424 g190936 BL07537
ortholog_7425 g190954 BL27354
ortholog_7426 g190968 BL27887
ortholog_7427 g190969 BL27274
ortholog_7428 g190973 BL27729
ortholog_7429 g190979 BL27884
ortholog_7430 g190989 BL09348
ortholog_7431 g191005 BL17511
ortholog_7432 g191024 BL17512
ortholog_7433 g191028 BL17513
ortholog_7434 g191032 BL19916
ortholog_7435 g191034 BL05489
ortholog_7436 g191096 BL25728
ortholog_7437 g191117 BL12579
ortholog_7438 g191134 BL12578
ortholog_7439 g191173 BL18271
ortholog_7440 g191226 BL27810
ortholog_7441 g191234 BL27945
ortholog_7442 g191238 BL27946
ortholog_7443 g191240 BL27346
ortholog_7444 g191243 BL27948
ortholog_7445 g191256 BL27658
ortholog_7446 g191268 BL03036
ortholog_7447 g191325 BL27865
ortholog_7448 g191326 BL27866
ortholog_7449 g191359 BL27378
ortholog_7450 g191363 BL27377
ortholog_7451 g191368 BL27376
ortholog_7452 g191370 BL27410
ortholog_7453 g191375 BL27843
ortholog_7454 g191377 BL09328
ortholog_7455 g191378 BL09329
ortholog_7456 g191398 BL27648
ortholog_7457 g191400 BL25175
ortholog_7458 g191421 BL09293
ortholog_7459 g191492 BL23901
ortholog_7460 g191519 BL20981
ortholog_7461 g191528 BL28017
ortholog_7462 g191560 BL11937
ortholog_7463 g191582 BL27854
ortholog_7464 g191590 BL27817
ortholog_7465 g191602 BL27673
ortholog_7466 g191622 BL17922
ortholog_7467 g191657 BL27385
ortholog_7468 g191661 BL24825
ortholog_7469 g191682 BL07686
ortholog_7470 g191684 BL27984
ortholog_7471 g191714 BL10260
ortholog_7472 g191718 BL28000
ortholog_7473 g191721 BL27640
ortholog_7474 g191724 BL27641
ortholog_7475 g191725 BL24207
ortholog_7476 g191747 BL28005
ortholog_7477 g191779 BL28004
ortholog_7478 g191783 BL27684
ortholog_7479 g191799 BL09320
ortholog_7480 g191801 BL25074
ortholog_7481 g191803 BL16975
ortholog_7482 g191822 BL07094
ortholog_7483 g191826 BL27972
ortholog_7484 g191848 BL27404
ortholog_7485 g191850 BL27477
ortholog_7486 g191902 BL28036
ortholog_7487 g191930 BL09402
ortholog_7488 g191936 BL15999
ortholog_7489 g191941 BL27698
ortholog_7490 g191946 BL27904
ortholog_7491 g191953 BL27905
ortholog_7492 g191965 BL27906
ortholog_7493 g191981 BL16337
ortholog_7494 g192007 BL09359
ortholog_7495 g192041 BL28011
ortholog_7496 g192096 BL25306
ortholog_7497 g192106 BL27435
ortholog_7498 g192115 BL27434
ortholog_7499 g192131 BL15987
ortholog_7500 g192140 BL21228
ortholog_7501 g192146 BL21215
ortholog_7502 g192149 BL15993
ortholog_7503 g192157 BL15997
ortholog_7504 g192163 BL15995
ortholog_7505 g192169 BL19825
ortholog_7506 g192234 BL28027
ortholog_7507 g192254 BL01503
ortholog_7508 g192395 BL23407
ortholog_7509 g192401 BL27630
ortholog_7510 g192495 BL27401
ortholog_7511 g192498 BL28081
ortholog_7512 g192515 BL27803
ortholog_7513 g192521 BL27444
ortholog_7514 g192559 BL24342
ortholog_7515 g192578 BL23179
ortholog_7516 g192590 BL27985
ortholog_7517 g192631 BL27714
ortholog_7518 g192697 BL07077
ortholog_7519 g192705 BL00289
ortholog_7520 g192735 BL07348
ortholog_7521 g192737 BL16045
ortholog_7522 g192749 BL16042
ortholog_7523 g192762 BL18650
ortholog_7524 g192781 BL28156
ortholog_7525 g192901 BL09843
ortholog_7526 g192919 BL12585
ortholog_7527 g192922 BL12586
ortholog_7528 g193007 BL24139
ortholog_7529 g193015 BL00371
ortholog_7530 g193039 BL17515
ortholog_7531 g193042 BL27931
ortholog_7532 g193072 BL28001
ortholog_7533 g193079 BL27334
ortholog_7534 g193081 BL23896
ortholog_7535 g193098 BL23897
ortholog_7536 g193120 BL27257
ortholog_7537 g193129 BL28118
ortholog_7538 g193136 BL23328
ortholog_7539 g193226 BL12568
ortholog_7540 g193240 BL15998
ortholog_7541 g193258 BL27875
ortholog_7542 g193318 BL27531
ortholog_7543 g193319 BL27373
ortholog_7544 g193331 BL22507
ortholog_7545 g193332 BL05603
ortholog_7546 g193342 BL09325
ortholog_7547 g193350 BL10744
ortholog_7548 g193360 BL28037
ortholog_7549 g193365 BL13930
ortholog_7550 g193383 BL09451
ortholog_7551 g193395 BL26313
ortholog_7552 g193403 BL21212
ortholog_7553 g193410 BL27275
ortholog_7554 g193425 BL28152
ortholog_7555 g193531 BL27432
ortholog_7556 g193566 BL27744
ortholog_7557 g193588 BL27427
ortholog_7558 g193592 BL27552
ortholog_7559 g193597 BL27553
ortholog_7560 g193600 BL28095
ortholog_7561 g193603 BL28094
ortholog_7562 g193605 BL28093
ortholog_7563 g193626 BL27389
ortholog_7564 g193637 BL27390
ortholog_7565 g193643 BL14241
ortholog_7566 g193649 BL18394
ortholog_7567 g193710 BL27277
ortholog_7568 g193726 BL02810
ortholog_7569 g193729 BL23736
ortholog_7570 g193736 BL06176
ortholog_7571 g193745 BL27443
ortholog_7572 g193806 BL28179
ortholog_7573 g193859 BL27338
ortholog_7574 g193901 BL27440
ortholog_7575 g193924 BL28171
ortholog_7576 g193943 BL16901
ortholog_7577 g193958 BL15991
ortholog_7578 g193978 BL11918
ortholog_7579 g193986 BL14213
ortholog_7580 g193997 BL00335
ortholog_7581 g194053 BL25731
ortholog_7582 g194062 BL02792
ortholog_7583 g194077 BL15740
ortholog_7584 g194092 BL27665
ortholog_7585 g194137 BL10974
ortholog_7586 g194173 BL00339
ortholog_7587 g194179 BL09422
ortholog_7588 g194186 BL09421
ortholog_7589 g194191 BL09426
ortholog_7590 g194192 BL09427
ortholog_7591 g194195 BL09428
ortholog_7592 g194199 BL00292
ortholog_7593 g194258 BL00158
ortholog_7594 g194289 BL27538
ortholog_7595 g194303 BL27537
ortholog_7596 g194328 BL27546
ortholog_7597 g194348 BL27550
ortholog_7598 g194363 BL01021
ortholog_7599 g194367 BL27554
ortholog_7600 g194415 BL27801
ortholog_7601 g194422 BL17506
ortholog_7602 g194426 BL28092
ortholog_7603 g194440 BL25611
ortholog_7604 g194446 BL27819
ortholog_7605 g194460 BL28008
ortholog_7606 g194510 BL09285
ortholog_7607 g194579 BL27633
ortholog_7608 g194622 BL16011
ortholog_7609 g194633 BL27428
ortholog_7610 g194676 BL09284
ortholog_7611 g194834 BL27462
ortholog_7612 g194898 BL04773
ortholog_7613 g194911 BL04454
ortholog_7614 g195049 BL14043
ortholog_7615 g195104 BL16180
ortholog_7616 g195172 BL20213
ortholog_7617 g195185 BL28029
ortholog_7618 g195338 BL03966
ortholog_7619 g195695 BL04084
ortholog_7620 g195888 BL16744
ortholog_7621 g195988 BL02755
ortholog_7622 g196013 BL03182
ortholog_7623 g196180 BL14840
ortholog_7624 g196341 BL03853
ortholog_7625 g196445 BL14453
ortholog_7626 g196474 BL17171
ortholog_7627 g196491 BL11455
ortholog_7628 g196509 BL11458
ortholog_7629 g196572 BL00273
ortholog_7630 g196589 BL06847
ortholog_7631 g196620 BL08520
ortholog_7632 g196626 BL20755
ortholog_7633 g196679 BL17762
ortholog_7634 g196743 BL17760
ortholog_7635 g196950 BL17672
ortholog_7636 g197013 BL15931
ortholog_7637 g197044 BL04543
ortholog_7638 g197051 BL16856
ortholog_7639 g197062 BL20390
ortholog_7640 g197082 BL11403
ortholog_7641 g197094 BL17222
ortholog_7642 g197097 BL17146
ortholog_7643 g197166 BL26212
ortholog_7644 g197192 BL17847
ortholog_7645 g197217 BL02038
ortholog_7646 g197301 BL17671
ortholog_7647 g197372 BL08562
ortholog_7648 g197427 BL17173
ortholog_7649 g197432 BL06289
ortholog_7650 g197453 BL06867
ortholog_7651 g197476 BL23235
ortholog_7652 g197477 BL23236
ortholog_7653 g197516 BL06771
ortholog_7654 g197518 BL09274
ortholog_7655 g197570 BL07929
ortholog_7656 g197585 BL07927
ortholog_7657 g197609 BL24423
ortholog_7658 g197619 BL08525
ortholog_7659 g197660 BL17162
ortholog_7660 g197792 BL05759
ortholog_7661 g197806 BL21731
ortholog_7662 g197831 BL11084
ortholog_7663 g197872 BL10509
ortholog_7664 g197873 BL22956
ortholog_7665 g197930 BL26575
ortholog_7666 g197950 BL08582
ortholog_7667 g197960 BL03829
ortholog_7668 g197977 BL04672
ortholog_7669 g197983 BL08583
ortholog_7670 g198057 BL11404
ortholog_7671 g198061 BL17121
ortholog_7672 g198085 BL08531
ortholog_7673 g198122 BL12425
ortholog_7674 g198157 BL25002
ortholog_7675 g198159 BL17796
ortholog_7676 g198180 BL11440
ortholog_7677 g198325 BL15616
ortholog_7678 g198344 BL20295
ortholog_7679 g198375 BL25703
ortholog_7680 g198388 BL17169
ortholog_7681 g198626 BL20759
ortholog_7682 g198640 BL12020
ortholog_7683 g198653 BL03773
ortholog_7684 g198700 BL02041
ortholog_7685 g198712 BL06241
ortholog_7686 g198715 BL06776
ortholog_7687 g198725 BL08787
ortholog_7688 g198775 BL03822
ortholog_7689 g198839 BL00694
ortholog_7690 g198848 BL08551
ortholog_7691 g198862 BL08552
ortholog_7692 g198864 BL16855
ortholog_7693 g198868 BL11463
ortholog_7694 g198882 BL08543
ortholog_7695 g198891 BL17774
ortholog_7696 g198893 BL17776
ortholog_7697 g198914 BL17778
ortholog_7698 g198917 BL08546
ortholog_7699 g199001 BL08555
ortholog_7700 g199042 BL24214
ortholog_7701 g199115 BL17120
ortholog_7702 g199136 BL06778
ortholog_7703 g199165 BL17167
ortholog_7704 g199199 BL07053
ortholog_7705 g199216 BL17659
ortholog_7706 g199258 BL02099
ortholog_7707 g199275 BL17782
ortholog_7708 g199297 BL26745
ortholog_7709 g199346 BL04263
ortholog_7710 g199359 BL15707
ortholog_7711 g199423 BL11041
ortholog_7712 g199424 BL04492
ortholog_7713 g199439 BL12994
ortholog_7714 g199466 BL27044
ortholog_7715 g199483 BL12102
ortholog_7716 g199500 BL17797
ortholog_7717 g199521 BL05730
ortholog_7718 g199541 BL03750
ortholog_7719 g199553 BL28073
ortholog_7720 g199665 BL07327
ortholog_7721 g199684 BL11448
ortholog_7722 g199687 BL09657
ortholog_7723 g199727 BL16781
ortholog_7724 g199744 BL17626
ortholog_7725 g199766 BL20166
ortholog_7726 g199783 BL08501
ortholog_7727 g199803 BL21981
ortholog_7728 g199813 BL15617
ortholog_7729 g199855 BL06357
ortholog_7730 g199870 BL20537
ortholog_7731 g199898 BL25808
ortholog_7732 g199938 BL22922
ortholog_7733 g200025 BL20772
ortholog_7734 g200028 BL01489
ortholog_7735 g200039 BL22692
ortholog_7736 g200049 BL20646
ortholog_7737 g200059 BL26081
ortholog_7738 g200067 BL01070
ortholog_7739 g200071 BL02349
ortholog_7740 g200103 BL17630
ortholog_7741 g200107 BL02578
ortholog_7742 g200164 BL05729
ortholog_7743 g200179 BL24949
ortholog_7744 g200186 BL18658
ortholog_7745 g200206 BL17668
ortholog_7746 g200217 BL04101
ortholog_7747 g200238 BL22949
ortholog_7748 g200263 BL20773
ortholog_7749 g200302 BL22961
ortholog_7750 g200317 BL17855
ortholog_7751 g200356 BL17637
ortholog_7752 g200367 BL17623
ortholog_7753 g200383 BL16945
ortholog_7754 g200396 BL03764
ortholog_7755 g200438 BL17125
ortholog_7756 g200444 BL06324
ortholog_7757 g200450 BL03777
ortholog_7758 g200461 BL03821
ortholog_7759 g200472 BL27697
ortholog_7760 g200484 BL03854
ortholog_7761 g200510 BL17741
ortholog_7762 g200515 BL06764
ortholog_7763 g200530 BL26660
ortholog_7764 g200563 BL23345
ortholog_7765 g200572 BL08324
ortholog_7766 g200578 BL24955
ortholog_7767 g200743 BL22169
ortholog_7768 g200793 BL16872
ortholog_7769 g200808 BL08517
ortholog_7770 g200809 BL08519
ortholog_7771 g200839 BL06938
ortholog_7772 g200841 BL19293
ortholog_7773 g200864 BL27337
ortholog_7774 g200868 BL11413
ortholog_7775 g200896 BL17745
ortholog_7776 g200995 BL06754
ortholog_7777 g201017 BL20774
ortholog_7778 g201019 BL11433
ortholog_7779 g201026 BL16262
ortholog_7780 g201030 BL20202
ortholog_7781 g201032 BL08482
ortholog_7782 g201049 BL06384
ortholog_7783 g201182 BL18085
ortholog_7784 g201201 BL17725
ortholog_7785 g201205 BL06062
ortholog_7786 g201220 BL17799
ortholog_7787 g201238 BL17172
ortholog_7788 g201293 BL06881
ortholog_7789 g201298 BL06866
ortholog_7790 g201299 BL18586
ortholog_7791 g201302 BL01061
ortholog_7792 g201309 BL17792
ortholog_7793 g201351 BL20752
ortholog_7794 g201387 BL05752
ortholog_7795 g201392 BL17729
ortholog_7796 g201397 BL11293
ortholog_7797 g201415 BL06646
ortholog_7798 g201578 BL03792
ortholog_7799 g201590 BL04752
ortholog_7800 g201617 BL11402
ortholog_7801 g201701 BL05696
ortholog_7802 g201729 BL17086
ortholog_7803 g201792 BL18674
ortholog_7804 g201839 BL03855
ortholog_7805 g201844 BL08484
ortholog_7806 g202021 BL16859
ortholog_7807 g202038 BL07171
ortholog_7808 g202089 BL09655
ortholog_7809 g202110 BL26270
ortholog_7810 g202125 BL04304
ortholog_7811 g202133 BL17845
ortholog_7812 g202161 BL26482
ortholog_7813 g202187 BL25681
ortholog_7814 g202193 BL25679
ortholog_7815 g202202 BL03858
ortholog_7816 g202343 BL06774
ortholog_7817 g202425 BL16854
ortholog_7818 g202429 BL16853
ortholog_7819 g202451 BL24790
ortholog_7820 g202490 BL03810
ortholog_7821 g202495 BL17160
ortholog_7822 g202527 BL25058
ortholog_7823 g202540 BL25319
ortholog_7824 g202547 BL04754
ortholog_7825 g202581 BL18841
ortholog_7826 g202583 BL26564
ortholog_7827 g202628 BL18213
ortholog_7828 g202650 BL11449
ortholog_7829 g202667 BL08778
ortholog_7830 g202673 BL02660
ortholog_7831 g202693 BL07187
ortholog_7832 g202713 BL12753
ortholog_7833 g202773 BL05257
ortholog_7834 g202848 BL17149
ortholog_7835 g202857 BL18256
ortholog_7836 g202869 BL11136
ortholog_7837 g202879 BL17085
ortholog_7838 g202886 BL20764
ortholog_7839 g202954 BL17730
ortholog_7840 g203003 BL04836
ortholog_7841 g203028 BL04926
ortholog_7842 g203045 BL11450
ortholog_7843 g203046 BL17634
ortholog_7844 g203089 BL05737
ortholog_7845 g203113 BL18040
ortholog_7846 g203117 BL19235
ortholog_7847 g203125 BL03805
ortholog_7848 g203127 BL03808
ortholog_7849 g203132 BL07048
ortholog_7850 g203150 BL17711
ortholog_7851 g203162 BL17710
ortholog_7852 g203167 BL08530
ortholog_7853 g203170 BL21519
ortholog_7854 g203179 BL06752
ortholog_7855 g203280 BL04307
ortholog_7856 g203282 BL08506
ortholog_7857 g203286 BL08550
ortholog_7858 g203320 BL17726
ortholog_7859 g203324 BL17082
ortholog_7860 g203330 BL17700
ortholog_7861 g203339 BL17701
ortholog_7862 g203358 BL17856
ortholog_7863 g203360 BL17854
ortholog_7864 g203417 BL06973
ortholog_7865 g203491 BL00159
ortholog_7866 g203495 BL27563
ortholog_7867 g203499 BL26898
ortholog_7868 g203505 BL17104
ortholog_7869 g203569 BL09538
ortholog_7870 g203575 BL18557
ortholog_7871 g203595 BL11511
ortholog_7872 g203650 BL17851
ortholog_7873 g203671 BL21236
ortholog_7874 g203682 BL05710
ortholog_7875 g203686 BL17933
ortholog_7876 g203704 BL24607
ortholog_7877 g203715 BL05766
ortholog_7878 g203752 BL02128
ortholog_7879 g203774 BL22660
ortholog_7880 g203795 BL17696
ortholog_7881 g203807 BL05767
ortholog_7882 g203834 BL27416
ortholog_7883 g203907 BL22903
ortholog_7884 g203929 BL13335
ortholog_7885 g203941 BL17803
ortholog_7886 g203942 BL17802
ortholog_7887 g203954 BL25787
ortholog_7888 g203982 BL17756
ortholog_7889 g203992 BL04039
ortholog_7890 g203995 BL13300
ortholog_7891 g204016 BL07132
ortholog_7892 g204020 BL07133
ortholog_7893 g204072 BL10369
ortholog_7894 g204126 BL11641
ortholog_7895 g204181 BL14357
ortholog_7896 g204185 BL25707
ortholog_7897 g204263 BL03799
ortholog_7898 g204269 BL03837
ortholog_7899 g204270 BL03835
ortholog_7900 g204274 BL03834
ortholog_7901 g204339 BL07298
ortholog_7902 g204788 BL17205
ortholog_7903 g204795 BL27782
ortholog_7904 g204834 BL02860
ortholog_7905 g205023 BL12098
ortholog_7906 g205477 BL00066
ortholog_7907 g205586 BL15580
ortholog_7908 g205655 BL00064
ortholog_7909 g205923 BL01912
ortholog_7910 g205937 BL17526
ortholog_7911 g206256 BL22892
ortholog_7912 g206644 BL17385
ortholog_7913 g206648 BL17386
ortholog_7914 g206727 BL14519
ortholog_7915 g206743 BL14260
ortholog_7916 g206775 BL04896
ortholog_7917 g206786 BL14336
ortholog_7918 g206787 BL16696
ortholog_7919 g206795 BL13377
ortholog_7920 g206829 BL14140
ortholog_7921 g206846 BL06638
ortholog_7922 g206881 BL03659
ortholog_7923 g206911 BL14239
ortholog_7924 g206924 BL07511
ortholog_7925 g206990 BL12046
ortholog_7926 g207244 BL14477
ortholog_7927 g207249 BL14005
ortholog_7928 g207306 BL16848
ortholog_7929 g207321 BL14384
ortholog_7930 g207402 BL04718
ortholog_7931 g207517 BL20102
ortholog_7932 g207521 BL14539
ortholog_7933 g207526 BL14535
ortholog_7934 g207533 BL14534
ortholog_7935 g207592 BL17417
ortholog_7936 g207598 BL17412
ortholog_7937 g207703 BL02979
ortholog_7938 g207717 BL23895
ortholog_7939 g207722 BL19712
ortholog_7940 g207727 BL14505
ortholog_7941 g207764 BL12063
ortholog_7942 g207795 BL03058
ortholog_7943 g207868 BL18263
ortholog_7944 g207878 BL00288
ortholog_7945 g207880 BL06897
ortholog_7946 g207901 BL04060
ortholog_7947 g207905 BL14220
ortholog_7948 g207933 BL14575
ortholog_7949 g207982 BL04879
ortholog_7950 g207984 BL22339
ortholog_7951 g207993 BL13172
ortholog_7952 g208016 BL03072
ortholog_7953 g208029 BL14091
ortholog_7954 g208036 BL14090
ortholog_7955 g208085 BL19919
ortholog_7956 g208099 BL14373
ortholog_7957 g208100 BL14401
ortholog_7958 g208110 BL14399
ortholog_7959 g208113 BL14398
ortholog_7960 g208120 BL14385
ortholog_7961 g208145 BL24408
ortholog_7962 g208152 BL14275
ortholog_7963 g208207 BL20017
ortholog_7964 g208242 BL14576
ortholog_7965 g208275 BL04772
ortholog_7966 g208277 BL14608
ortholog_7967 g208284 BL14114
ortholog_7968 g208319 BL04837
ortholog_7969 g208411 BL22264
ortholog_7970 g208427 BL14271
ortholog_7971 g208445 BL14089
ortholog_7972 g208490 BL09621
ortholog_7973 g208494 BL08039
ortholog_7974 g208499 BL24114
ortholog_7975 g208501 BL23021
ortholog_7976 g208504 BL14092
ortholog_7977 g208514 BL14412
ortholog_7978 g208540 BL14429
ortholog_7979 g208553 BL04713
ortholog_7980 g208556 BL04712
ortholog_7981 g208568 BL13069
ortholog_7982 g208585 BL17393
ortholog_7983 g208590 BL14570
ortholog_7984 g208591 BL15510
ortholog_7985 g208594 BL04708
ortholog_7986 g208606 BL04709
ortholog_7987 g208632 BL17378
ortholog_7988 g208634 BL17377
ortholog_7989 g208686 BL14095
ortholog_7990 g208694 BL04769
ortholog_7991 g208800 BL12824
ortholog_7992 g208801 BL10670
