ortholog_1 gene-HOLleu_00018 PL21831
ortholog_7336 gene-HOLleu_33611 PL36311
ortholog_7337 gene-HOLleu_33613 PL36591
ortholog_7338 gene-HOLleu_33618 PL37287
ortholog_7339 gene-HOLleu_33619 PL36401
ortholog_7340 gene-HOLleu_33621 PL37459
ortholog_7341 gene-HOLleu_33624 PL36817
ortholog_7342 gene-HOLleu_33625 PL35982
ortholog_7343 gene-HOLleu_33626 PL36942
ortholog_7344 gene-HOLleu_33628 PL37043
ortholog_7345 gene-HOLleu_33630 PL36908
ortholog_7346 gene-HOLleu_33631 PL37246
ortholog_7347 gene-HOLleu_33635 PL37009
ortholog_7348 gene-HOLleu_33636 PL36392
ortholog_7349 gene-HOLleu_33637 PL37253
ortholog_7350 gene-HOLleu_33638 PL36027
ortholog_7351 gene-HOLleu_33643 PL37296
ortholog_7352 gene-HOLleu_33646 PL36904
ortholog_7353 gene-HOLleu_33654 PL36988
ortholog_7354 gene-HOLleu_33656 PL36422
ortholog_7355 gene-HOLleu_33658 PL36905
ortholog_7356 gene-HOLleu_33659 PL36790
ortholog_7357 gene-HOLleu_33660 PL36954
ortholog_7358 gene-HOLleu_33661 PL36926
ortholog_7359 gene-HOLleu_33662 PL36076
ortholog_7360 gene-HOLleu_33664 PL36859
ortholog_7361 gene-HOLleu_33665 PL37241
ortholog_7362 gene-HOLleu_33666 PL36549
ortholog_7363 gene-HOLleu_33667 PL37395
ortholog_7364 gene-HOLleu_33668 PL35951
ortholog_7365 gene-HOLleu_33671 PL36700
ortholog_7366 gene-HOLleu_33672 PL37013
ortholog_7367 gene-HOLleu_33673 PL37290
ortholog_7368 gene-HOLleu_33674 PL36073
ortholog_7369 gene-HOLleu_33676 PL37337
ortholog_7370 gene-HOLleu_33678 PL36085
ortholog_7371 gene-HOLleu_33679 PL36111
ortholog_7372 gene-HOLleu_33681 PL17655
ortholog_7373 gene-HOLleu_33683 PL36618
ortholog_7374 gene-HOLleu_33684 PL36590
ortholog_7375 gene-HOLleu_33689 PL37067
ortholog_7376 gene-HOLleu_33695 PL36244
ortholog_7377 gene-HOLleu_33696 PL36852
ortholog_7378 gene-HOLleu_33697 PL36167
ortholog_7379 gene-HOLleu_33702 PL36820
ortholog_7380 gene-HOLleu_33704 PL36648
ortholog_7381 gene-HOLleu_33705 PL37317
ortholog_7382 gene-HOLleu_33706 PL36528
ortholog_7383 gene-HOLleu_33711 PL36569
ortholog_7384 gene-HOLleu_33712 PL36064
ortholog_7385 gene-HOLleu_33719 PL07083
ortholog_7386 gene-HOLleu_33722 PL36148
ortholog_7387 gene-HOLleu_33723 PL37271
ortholog_7388 gene-HOLleu_33724 PL37020
ortholog_7389 gene-HOLleu_33726 PL36101
ortholog_7390 gene-HOLleu_33733 PL36060
ortholog_7391 gene-HOLleu_33737 PL36858
ortholog_7392 gene-HOLleu_33738 PL36428
ortholog_7393 gene-HOLleu_33739 PL37380
ortholog_7394 gene-HOLleu_33743 PL36920
ortholog_7395 gene-HOLleu_33744 PL36453
ortholog_7396 gene-HOLleu_33746 PL36824
ortholog_7397 gene-HOLleu_33751 PL36192
ortholog_7398 gene-HOLleu_33752 PL08093
ortholog_7399 gene-HOLleu_33754 PL21684
ortholog_7400 gene-HOLleu_33758 PL36314
ortholog_7401 gene-HOLleu_33759 PL36197
ortholog_7402 gene-HOLleu_33761 PL32708
ortholog_7403 gene-HOLleu_33763 PL36219
ortholog_7404 gene-HOLleu_33771 PL12571
ortholog_7405 gene-HOLleu_33772 PL11928
ortholog_7406 gene-HOLleu_33774 PL36414
ortholog_7407 gene-HOLleu_33775 PL37489
ortholog_7408 gene-HOLleu_33777 PL36668
ortholog_7409 gene-HOLleu_33781 PL17074
ortholog_7410 gene-HOLleu_33786 PL36847
ortholog_7411 gene-HOLleu_33788 PL35970
ortholog_7412 gene-HOLleu_33789 PL36639
ortholog_7413 gene-HOLleu_33794 PL36139
ortholog_7414 gene-HOLleu_33795 PL36707
ortholog_7415 gene-HOLleu_33796 PL35968
ortholog_7416 gene-HOLleu_33802 PL36897
ortholog_7417 gene-HOLleu_33803 PL36044
ortholog_7418 gene-HOLleu_33808 PL37282
ortholog_7419 gene-HOLleu_33810 PL36436
ortholog_7420 gene-HOLleu_33811 PL37023
ortholog_7421 gene-HOLleu_33817 PL15679
ortholog_7422 gene-HOLleu_33819 PL35944
ortholog_7423 gene-HOLleu_33821 PL37210
ortholog_7424 gene-HOLleu_33822 PL37157
ortholog_7425 gene-HOLleu_33823 PL36542
ortholog_7426 gene-HOLleu_33832 PL36553
ortholog_7427 gene-HOLleu_33833 PL37161
ortholog_7428 gene-HOLleu_33834 PL37428
ortholog_7429 gene-HOLleu_33836 PL36898
ortholog_7430 gene-HOLleu_33837 PL36140
ortholog_7431 gene-HOLleu_33838 PL36529
ortholog_7432 gene-HOLleu_33839 PL37491
ortholog_7433 gene-HOLleu_33841 PL37469
ortholog_7434 gene-HOLleu_33843 PL36846
ortholog_7435 gene-HOLleu_33845 PL36576
ortholog_7436 gene-HOLleu_33848 PL36788
ortholog_7437 gene-HOLleu_33854 PL36574
ortholog_7438 gene-HOLleu_33857 PL36775
ortholog_7439 gene-HOLleu_33861 PL37138
ortholog_7440 gene-HOLleu_33862 PL35946
ortholog_7441 gene-HOLleu_33863 PL36666
ortholog_7442 gene-HOLleu_33865 PL37216
ortholog_7443 gene-HOLleu_33867 PL41161
ortholog_7444 gene-HOLleu_33870 PL36961
ortholog_7445 gene-HOLleu_33876 PL36783
ortholog_7446 gene-HOLleu_33879 PL37059
ortholog_7447 gene-HOLleu_33883 PL37226
ortholog_7448 gene-HOLleu_33885 PL37125
ortholog_7449 gene-HOLleu_33886 PL36378
ortholog_7450 gene-HOLleu_33888 PL37163
ortholog_7451 gene-HOLleu_33890 PL37503
ortholog_7452 gene-HOLleu_33893 PL36936
ortholog_7453 gene-HOLleu_33900 PL37193
ortholog_7454 gene-HOLleu_33901 PL36471
ortholog_7455 gene-HOLleu_33912 PL37275
ortholog_7456 gene-HOLleu_33921 PL37140
ortholog_7457 gene-HOLleu_33925 PL36447
ortholog_7458 gene-HOLleu_33927 PL15225
ortholog_7459 gene-HOLleu_33926 PL36463
ortholog_7460 gene-HOLleu_33928 PL37072
ortholog_7461 gene-HOLleu_33929 PL04131
ortholog_7462 gene-HOLleu_33933 PL36107
ortholog_7463 gene-HOLleu_33934 PL36009
ortholog_7464 gene-HOLleu_33936 PL37487
ortholog_7465 gene-HOLleu_33941 PL36119
ortholog_7466 gene-HOLleu_33948 PL37177
ortholog_7467 gene-HOLleu_33959 PL36200
ortholog_7468 gene-HOLleu_33961 PL37356
ortholog_7469 gene-HOLleu_33963 PL36161
ortholog_7470 gene-HOLleu_33964 PL37588
ortholog_7471 gene-HOLleu_33969 PL36385
ortholog_7472 gene-HOLleu_33979 PL37499
ortholog_7473 gene-HOLleu_33983 PL38043
ortholog_7474 gene-HOLleu_33999 PL01429
ortholog_7475 gene-HOLleu_34001 PL36850
ortholog_7476 gene-HOLleu_34004 PL36347
ortholog_7477 gene-HOLleu_34009 PL35979
ortholog_7478 gene-HOLleu_34012 PL36122
ortholog_7479 gene-HOLleu_34014 PL36999
ortholog_7480 gene-HOLleu_34015 PL36633
ortholog_7481 gene-HOLleu_34016 PL15594
ortholog_7482 gene-HOLleu_34021 PL37398
ortholog_7483 gene-HOLleu_34027 PL36636
ortholog_7484 gene-HOLleu_34030 PL36423
ortholog_7485 gene-HOLleu_34032 PL36332
ortholog_7486 gene-HOLleu_34034 PL36765
ortholog_7487 gene-HOLleu_34035 PL36226
ortholog_7488 gene-HOLleu_34038 PL36962
ortholog_7489 gene-HOLleu_34044 PL36556
ortholog_7490 gene-HOLleu_34045 PL36263
ortholog_7491 gene-HOLleu_34055 PL13816
ortholog_7492 gene-HOLleu_34059 PL36056
ortholog_7493 gene-HOLleu_34063 PL36767
ortholog_7494 gene-HOLleu_34071 PL33786
ortholog_7495 gene-HOLleu_34077 PL37122
ortholog_7496 gene-HOLleu_34078 PL36042
ortholog_7497 gene-HOLleu_34084 PL36125
ortholog_7498 gene-HOLleu_34086 PL31776
ortholog_7499 gene-HOLleu_34087 PL36367
ortholog_7500 gene-HOLleu_34090 PL37407
ortholog_7501 gene-HOLleu_34097 PL37145
ortholog_7502 gene-HOLleu_34101 PL15771
ortholog_7503 gene-HOLleu_34102 PL19559
ortholog_7504 gene-HOLleu_34103 PL36176
ortholog_7505 gene-HOLleu_34104 PL37404
ortholog_7506 gene-HOLleu_34106 PL36990
ortholog_7507 gene-HOLleu_34107 PL37403
ortholog_7508 gene-HOLleu_34108 PL36304
ortholog_7509 gene-HOLleu_34110 PL36467
ortholog_7510 gene-HOLleu_34122 PL37110
ortholog_7511 gene-HOLleu_34125 PL35996
ortholog_7512 gene-HOLleu_34133 PL36151
ortholog_7513 gene-HOLleu_34134 PL37055
ortholog_7514 gene-HOLleu_34135 PL36307
ortholog_7515 gene-HOLleu_34137 PL36796
ortholog_7516 gene-HOLleu_34138 PL36100
ortholog_7517 gene-HOLleu_34142 PL36291
ortholog_7518 gene-HOLleu_34143 PL36844
ortholog_7519 gene-HOLleu_34144 PL37047
ortholog_7520 gene-HOLleu_34145 PL36496
ortholog_7521 gene-HOLleu_34151 PL24552
ortholog_7522 gene-HOLleu_34156 PL23769
ortholog_7523 gene-HOLleu_34165 PL36459
ortholog_7524 gene-HOLleu_34166 PL29586
ortholog_7525 gene-HOLleu_34168 PL36931
ortholog_7526 gene-HOLleu_34172 PL36862
ortholog_7527 gene-HOLleu_34173 PL37143
ortholog_7528 gene-HOLleu_34175 PL36065
ortholog_7529 gene-HOLleu_34179 PL35930
ortholog_7530 gene-HOLleu_34183 PL37393
ortholog_7531 gene-HOLleu_34184 PL36532
ortholog_7532 gene-HOLleu_34187 PL36241
ortholog_7533 gene-HOLleu_34189 PL37038
ortholog_7534 gene-HOLleu_34190 PL36128
ortholog_7535 gene-HOLleu_34191 PL36702
ortholog_7536 gene-HOLleu_34192 PL15750
ortholog_7537 gene-HOLleu_34194 PL39097
ortholog_7538 gene-HOLleu_34198 PL37094
ortholog_7539 gene-HOLleu_34199 PL36787
ortholog_7540 gene-HOLleu_34200 PL37372
ortholog_7541 gene-HOLleu_34202 PL36113
ortholog_7542 gene-HOLleu_34203 PL36896
ortholog_7543 gene-HOLleu_34209 PL30062
ortholog_7544 gene-HOLleu_34244 PL31943
ortholog_7545 gene-HOLleu_34257 PL32397
ortholog_7546 gene-HOLleu_34261 PL31843
ortholog_7547 gene-HOLleu_34262 PL32558
ortholog_7548 gene-HOLleu_34263 PL32496
ortholog_7549 gene-HOLleu_34265 PL33323
ortholog_7550 gene-HOLleu_34266 PL33468
ortholog_7551 gene-HOLleu_34301 PL32340
ortholog_7552 gene-HOLleu_34302 PL32895
ortholog_7553 gene-HOLleu_34313 PL32775
ortholog_7554 gene-HOLleu_34315 PL32222
ortholog_7555 gene-HOLleu_34318 PL32696
ortholog_7556 gene-HOLleu_34319 PL33091
ortholog_7557 gene-HOLleu_34320 PL33339
ortholog_7558 gene-HOLleu_34321 PL33374
ortholog_7559 gene-HOLleu_34324 PL32345
ortholog_7560 gene-HOLleu_34326 PL32383
ortholog_7561 gene-HOLleu_34327 PL33089
ortholog_7562 gene-HOLleu_34331 PL32159
ortholog_7563 gene-HOLleu_34334 PL32609
ortholog_7564 gene-HOLleu_34338 PL33135
ortholog_7565 gene-HOLleu_34340 PL32690
ortholog_7566 gene-HOLleu_34343 PL32234
ortholog_7567 gene-HOLleu_34344 PL32095
ortholog_7568 gene-HOLleu_34348 PL37536
ortholog_7569 gene-HOLleu_34349 PL03156
ortholog_7570 gene-HOLleu_34351 PL33334
ortholog_7571 gene-HOLleu_34363 PL33114
ortholog_7572 gene-HOLleu_34365 PL32289
ortholog_7573 gene-HOLleu_34368 PL31988
ortholog_7574 gene-HOLleu_34369 PL32701
ortholog_7575 gene-HOLleu_34370 PL32550
ortholog_7576 gene-HOLleu_34371 PL32357
ortholog_7577 gene-HOLleu_34373 PL32643
ortholog_7578 gene-HOLleu_34374 PL33287
ortholog_7579 gene-HOLleu_34375 PL33464
ortholog_7580 gene-HOLleu_34376 PL33307
ortholog_7581 gene-HOLleu_34381 PL26080
ortholog_7582 gene-HOLleu_34386 PL33356
ortholog_7583 gene-HOLleu_34389 PL32396
ortholog_7584 gene-HOLleu_34391 PL32920
ortholog_7585 gene-HOLleu_34392 PL34943
ortholog_7586 gene-HOLleu_34394 PL01076
ortholog_7587 gene-HOLleu_34400 PL31979
ortholog_7588 gene-HOLleu_34401 PL33274
ortholog_7589 gene-HOLleu_34403 PL33115
ortholog_7590 gene-HOLleu_34417 PL31938
ortholog_7591 gene-HOLleu_34426 PL06283
ortholog_7592 gene-HOLleu_34427 PL15351
ortholog_7593 gene-HOLleu_34428 PL32086
ortholog_7594 gene-HOLleu_34429 PL32400
ortholog_7595 gene-HOLleu_34431 PL32017
ortholog_7596 gene-HOLleu_34437 PL32832
ortholog_7597 gene-HOLleu_34440 PL41084
ortholog_7598 gene-HOLleu_34445 PL32531
ortholog_7599 gene-HOLleu_34449 PL32810
ortholog_7600 gene-HOLleu_34450 PL32209
ortholog_7601 gene-HOLleu_34456 PL33427
ortholog_7602 gene-HOLleu_34463 PL32631
ortholog_7603 gene-HOLleu_34464 PL31977
ortholog_7604 gene-HOLleu_34465 PL32040
ortholog_7605 gene-HOLleu_34466 PL31871
ortholog_7606 gene-HOLleu_34467 PL33075
ortholog_7607 gene-HOLleu_34475 PL33337
ortholog_7608 gene-HOLleu_34491 PL32545
ortholog_7609 gene-HOLleu_34495 PL33052
ortholog_7610 gene-HOLleu_34500 PL33001
ortholog_7611 gene-HOLleu_34501 PL12426
ortholog_7612 gene-HOLleu_34502 PL33288
ortholog_7613 gene-HOLleu_34503 PL33465
ortholog_7614 gene-HOLleu_34504 PL33193
ortholog_7615 gene-HOLleu_34506 PL32204
ortholog_7616 gene-HOLleu_34509 PL32238
ortholog_7617 gene-HOLleu_34510 PL24853
ortholog_7618 gene-HOLleu_34511 PL32576
ortholog_7619 gene-HOLleu_34512 PL32465
ortholog_7620 gene-HOLleu_34516 PL33211
ortholog_7621 gene-HOLleu_34517 PL33215
ortholog_7622 gene-HOLleu_34519 PL33402
ortholog_7623 gene-HOLleu_34520 PL33482
ortholog_7624 gene-HOLleu_34521 PL32329
ortholog_7625 gene-HOLleu_34524 PL33198
ortholog_7626 gene-HOLleu_34528 PL33493
ortholog_7627 gene-HOLleu_34536 PL19814
ortholog_7628 gene-HOLleu_34539 PL32940
ortholog_7629 gene-HOLleu_34542 PL32132
ortholog_7630 gene-HOLleu_34547 PL32552
ortholog_7631 gene-HOLleu_34548 PL33507
ortholog_7632 gene-HOLleu_34549 PL33819
ortholog_7633 gene-HOLleu_34550 PL33036
ortholog_7634 gene-HOLleu_34554 PL32948
ortholog_7635 gene-HOLleu_34555 PL32115
ortholog_7636 gene-HOLleu_34573 PL32356
ortholog_7637 gene-HOLleu_34575 PL32262
ortholog_7638 gene-HOLleu_34581 PL32130
ortholog_7639 gene-HOLleu_34582 PL32351
ortholog_7640 gene-HOLleu_34584 PL32529
ortholog_7641 gene-HOLleu_34594 PL31821
ortholog_7642 gene-HOLleu_34599 PL32290
ortholog_7643 gene-HOLleu_34601 PL32502
ortholog_7644 gene-HOLleu_34602 PL32441
ortholog_7645 gene-HOLleu_34604 PL32087
ortholog_7646 gene-HOLleu_34612 PL32636
ortholog_7647 gene-HOLleu_34613 PL32166
ortholog_7648 gene-HOLleu_34614 PL32157
ortholog_7649 gene-HOLleu_34616 PL32350
ortholog_7650 gene-HOLleu_34620 PL32794
ortholog_7651 gene-HOLleu_34623 PL33206
ortholog_7652 gene-HOLleu_34625 PL06377
ortholog_7653 gene-HOLleu_34633 PL29145
ortholog_7654 gene-HOLleu_34650 PL31830
ortholog_7655 gene-HOLleu_34656 PL32762
ortholog_7656 gene-HOLleu_34657 PL16170
ortholog_7657 gene-HOLleu_34666 PL32304
ortholog_7658 gene-HOLleu_34682 PL33373
ortholog_7659 gene-HOLleu_34684 PL32937
ortholog_7660 gene-HOLleu_34686 PL32929
ortholog_7661 gene-HOLleu_34701 PL32078
ortholog_7662 gene-HOLleu_34702 PL32360
ortholog_7663 gene-HOLleu_34704 PL32896
ortholog_7664 gene-HOLleu_34709 PL31889
ortholog_7665 gene-HOLleu_34714 PL31861
ortholog_7666 gene-HOLleu_34716 PL33250
ortholog_7667 gene-HOLleu_34718 PL32050
ortholog_7668 gene-HOLleu_34723 PL32757
ortholog_7669 gene-HOLleu_34725 PL32511
ortholog_7670 gene-HOLleu_34736 PL32240
ortholog_7671 gene-HOLleu_34737 PL31970
ortholog_7672 gene-HOLleu_34738 PL32127
ortholog_7673 gene-HOLleu_34739 PL32610
ortholog_7674 gene-HOLleu_34741 PL32668
ortholog_7675 gene-HOLleu_34744 PL32739
ortholog_7676 gene-HOLleu_34745 PL32654
ortholog_7677 gene-HOLleu_34759 PL32233
ortholog_7678 gene-HOLleu_34765 PL06338
ortholog_7679 gene-HOLleu_34769 PL33238
ortholog_7680 gene-HOLleu_34770 PL33044
ortholog_7681 gene-HOLleu_34771 PL32285
ortholog_7682 gene-HOLleu_34780 PL33132
ortholog_7683 gene-HOLleu_34783 PL31991
ortholog_7684 gene-HOLleu_34784 PL11587
ortholog_7685 gene-HOLleu_34789 PL32544
ortholog_7686 gene-HOLleu_34790 PL33199
ortholog_7687 gene-HOLleu_34791 PL31996
ortholog_7688 gene-HOLleu_34793 PL32903
ortholog_7689 gene-HOLleu_34794 PL07599
ortholog_7690 gene-HOLleu_34798 PL32582
ortholog_7691 gene-HOLleu_34799 PL33270
ortholog_7692 gene-HOLleu_34801 PL25395
ortholog_7693 gene-HOLleu_34802 PL08551
ortholog_7694 gene-HOLleu_34803 PL33437
ortholog_7695 gene-HOLleu_34811 PL32868
ortholog_7696 gene-HOLleu_34815 PL32632
ortholog_7697 gene-HOLleu_34826 PL32110
ortholog_7698 gene-HOLleu_34827 PL32301
ortholog_7699 gene-HOLleu_34837 PL33311
ortholog_7700 gene-HOLleu_34838 PL32422
ortholog_7701 gene-HOLleu_34842 PL25991
ortholog_7702 gene-HOLleu_34843 PL00443
ortholog_7703 gene-HOLleu_34847 PL31808
ortholog_7704 gene-HOLleu_34848 PL32886
ortholog_7705 gene-HOLleu_34849 PL32613
ortholog_7706 gene-HOLleu_34852 PL33133
ortholog_7707 gene-HOLleu_34853 PL32671
ortholog_7708 gene-HOLleu_34854 PL33214
ortholog_7709 gene-HOLleu_34855 PL32700
ortholog_7710 gene-HOLleu_34856 PL31897
ortholog_7711 gene-HOLleu_34858 PL33213
ortholog_7712 gene-HOLleu_34903 PL32311
ortholog_7713 gene-HOLleu_34904 PL32192
ortholog_7714 gene-HOLleu_34928 PL32676
ortholog_7715 gene-HOLleu_34929 PL33026
ortholog_7716 gene-HOLleu_34933 PL31927
ortholog_7717 gene-HOLleu_34937 PL32796
ortholog_7718 gene-HOLleu_34942 PL32633
ortholog_7719 gene-HOLleu_34958 PL13239
ortholog_7720 gene-HOLleu_34964 PL33385
ortholog_7721 gene-HOLleu_34965 PL32807
ortholog_7722 gene-HOLleu_34968 PL31866
ortholog_7723 gene-HOLleu_34970 PL33096
ortholog_7724 gene-HOLleu_34971 PL32784
ortholog_7725 gene-HOLleu_34972 PL32201
ortholog_7726 gene-HOLleu_34973 PL32430
ortholog_7727 gene-HOLleu_34974 PL33459
ortholog_7728 gene-HOLleu_34985 PL32448
ortholog_7729 gene-HOLleu_34987 PL33453
ortholog_7730 gene-HOLleu_34988 PL01311
ortholog_7731 gene-HOLleu_34994 PL33087
ortholog_7732 gene-HOLleu_34996 PL33032
ortholog_7733 gene-HOLleu_34997 PL32635
ortholog_7734 gene-HOLleu_34998 PL33208
ortholog_7735 gene-HOLleu_35000 PL32847
ortholog_7736 gene-HOLleu_35001 PL32927
ortholog_7737 gene-HOLleu_35002 PL33457
ortholog_7738 gene-HOLleu_35003 PL32817
ortholog_7739 gene-HOLleu_35011 PL32836
ortholog_7740 gene-HOLleu_35018 PL32462
ortholog_7741 gene-HOLleu_35021 PL33369
ortholog_7742 gene-HOLleu_35022 PL29483
ortholog_7743 gene-HOLleu_35024 PL33223
ortholog_7744 gene-HOLleu_35025 PL32801
ortholog_7745 gene-HOLleu_35027 PL31837
ortholog_7746 gene-HOLleu_35028 PL32178
ortholog_7747 gene-HOLleu_35032 PL41354
ortholog_7748 gene-HOLleu_35030 PL32651
ortholog_7749 gene-HOLleu_35033 PL32021
ortholog_7750 gene-HOLleu_35034 PL32344
ortholog_7751 gene-HOLleu_35036 PL32738
ortholog_7752 gene-HOLleu_35039 PL32001
ortholog_7753 gene-HOLleu_35042 PL31999
ortholog_7754 gene-HOLleu_35044 PL31902
ortholog_7755 gene-HOLleu_35048 PL39171
ortholog_7756 gene-HOLleu_35050 PL36126
ortholog_7757 gene-HOLleu_35051 PL32535
ortholog_7758 gene-HOLleu_35054 PL32691
ortholog_7759 gene-HOLleu_35056 PL33129
ortholog_7760 gene-HOLleu_35058 PL33327
ortholog_7761 gene-HOLleu_35060 PL31878
ortholog_7762 gene-HOLleu_35061 PL33305
ortholog_7763 gene-HOLleu_35062 PL33045
ortholog_7764 gene-HOLleu_35076 PL22289
ortholog_7765 gene-HOLleu_35078 PL31845
ortholog_7766 gene-HOLleu_35079 PL33230
ortholog_7767 gene-HOLleu_35083 PL32156
ortholog_7768 gene-HOLleu_35084 PL33079
ortholog_7769 gene-HOLleu_35088 PL32975
ortholog_7770 gene-HOLleu_35089 PL18047
ortholog_7771 gene-HOLleu_35091 PL33326
ortholog_7772 gene-HOLleu_35115 PL32449
ortholog_7773 gene-HOLleu_35118 PL32954
ortholog_7774 gene-HOLleu_35119 PL31904
ortholog_7775 gene-HOLleu_35120 PL32263
ortholog_7776 gene-HOLleu_35127 PL32450
ortholog_7777 gene-HOLleu_35128 PL32180
ortholog_7778 gene-HOLleu_35155 PL32746
ortholog_7779 gene-HOLleu_35159 PL33267
ortholog_7780 gene-HOLleu_35161 PL33183
ortholog_7781 gene-HOLleu_35168 PL32282
ortholog_7782 gene-HOLleu_35169 PL32621
ortholog_7783 gene-HOLleu_35170 PL31811
ortholog_7784 gene-HOLleu_35181 PL32026
ortholog_7785 gene-HOLleu_35186 PL31836
ortholog_7786 gene-HOLleu_35189 PL32565
ortholog_7787 gene-HOLleu_35192 PL33088
ortholog_7788 gene-HOLleu_35193 PL33248
ortholog_7789 gene-HOLleu_35195 PL32074
ortholog_7790 gene-HOLleu_35200 PL32563
ortholog_7791 gene-HOLleu_35212 PL32655
ortholog_7792 gene-HOLleu_35214 PL32825
ortholog_7793 gene-HOLleu_35215 PL33263
ortholog_7794 gene-HOLleu_35222 PL33047
ortholog_7795 gene-HOLleu_35223 PL33342
ortholog_7796 gene-HOLleu_35225 PL22207
ortholog_7797 gene-HOLleu_35227 PL32557
ortholog_7798 gene-HOLleu_35229 PL33064
ortholog_7799 gene-HOLleu_35247 PL32924
ortholog_7800 gene-HOLleu_35249 PL32352
ortholog_7801 gene-HOLleu_35251 PL01259
ortholog_7802 gene-HOLleu_35255 PL16848
ortholog_7803 gene-HOLleu_35268 PL32881
ortholog_7804 gene-HOLleu_35273 PL16577
ortholog_7805 gene-HOLleu_35274 PL32284
ortholog_7806 gene-HOLleu_35275 PL32652
ortholog_7807 gene-HOLleu_35276 PL32973
ortholog_7808 gene-HOLleu_35278 PL33140
ortholog_7809 gene-HOLleu_35280 PL33408
ortholog_7810 gene-HOLleu_35282 PL33280
ortholog_7811 gene-HOLleu_35285 PL33384
ortholog_7812 gene-HOLleu_35294 PL00228
ortholog_7813 gene-HOLleu_35298 PL41160
ortholog_7814 gene-HOLleu_35303 PL32495
ortholog_7815 gene-HOLleu_35304 PL33392
ortholog_7816 gene-HOLleu_35306 PL32786
ortholog_7817 gene-HOLleu_35318 PL27764
ortholog_7818 gene-HOLleu_35324 PL24978
ortholog_7819 gene-HOLleu_35334 PL32071
ortholog_7820 gene-HOLleu_35339 PL32798
ortholog_7821 gene-HOLleu_35343 PL33458
ortholog_7822 gene-HOLleu_35349 PL31818
ortholog_7823 gene-HOLleu_35350 PL33101
ortholog_7824 gene-HOLleu_35359 PL32947
ortholog_7825 gene-HOLleu_35360 PL33345
ortholog_7826 gene-HOLleu_35363 PL31976
ortholog_7827 gene-HOLleu_35364 PL32321
ortholog_7828 gene-HOLleu_35376 PL33435
ortholog_7829 gene-HOLleu_35378 PL32455
ortholog_7830 gene-HOLleu_35381 PL33176
ortholog_7831 gene-HOLleu_35383 PL31846
ortholog_7832 gene-HOLleu_35388 PL32617
ortholog_7833 gene-HOLleu_35400 PL32332
ortholog_7834 gene-HOLleu_35403 PL37116
ortholog_7835 gene-HOLleu_35409 PL32061
ortholog_7836 gene-HOLleu_35410 PL31833
ortholog_7837 gene-HOLleu_35411 PL32013
ortholog_7838 gene-HOLleu_35413 PL37371
ortholog_7839 gene-HOLleu_35433 PL33203
ortholog_7840 gene-HOLleu_35434 PL32908
ortholog_7841 gene-HOLleu_35436 PL16835
ortholog_7842 gene-HOLleu_35440 PL21083
ortholog_7843 gene-HOLleu_35441 PL33475
ortholog_7844 gene-HOLleu_35442 PL20631
ortholog_7845 gene-HOLleu_35447 PL21999
ortholog_7846 gene-HOLleu_35450 PL32493
ortholog_7847 gene-HOLleu_35455 PL00066
ortholog_7848 gene-HOLleu_35464 PL32067
ortholog_7849 gene-HOLleu_35465 PL33461
ortholog_7850 gene-HOLleu_35466 PL32858
ortholog_7851 gene-HOLleu_35467 PL32307
ortholog_7852 gene-HOLleu_35470 PL32479
ortholog_7853 gene-HOLleu_35471 PL31276
ortholog_7854 gene-HOLleu_35473 PL33411
ortholog_7855 gene-HOLleu_35474 PL32478
ortholog_7856 gene-HOLleu_35481 PL32270
ortholog_7857 gene-HOLleu_35483 PL33103
ortholog_7858 gene-HOLleu_35484 PL33347
ortholog_7859 gene-HOLleu_35485 PL33127
ortholog_7860 gene-HOLleu_35488 PL33423
ortholog_7861 gene-HOLleu_35490 PL32062
ortholog_7862 gene-HOLleu_35494 PL32491
ortholog_7863 gene-HOLleu_35495 PL33506
ortholog_7864 gene-HOLleu_35496 PL08521
ortholog_7865 gene-HOLleu_35503 PL32780
ortholog_7866 gene-HOLleu_35504 PL32428
ortholog_7867 gene-HOLleu_35506 PL32943
ortholog_7868 gene-HOLleu_35512 PL33228
ortholog_7869 gene-HOLleu_35516 PL31829
ortholog_7870 gene-HOLleu_35517 PL32141
ortholog_7871 gene-HOLleu_35531 PL23072
ortholog_7872 gene-HOLleu_35558 PL32088
ortholog_7873 gene-HOLleu_35583 PL08456
ortholog_7874 gene-HOLleu_35618 PL38140
ortholog_7875 gene-HOLleu_35621 PL38520
ortholog_7876 gene-HOLleu_35649 PL38205
ortholog_7877 gene-HOLleu_35651 PL39256
ortholog_7878 gene-HOLleu_35653 PL38476
ortholog_7879 gene-HOLleu_35654 PL37692
ortholog_7880 gene-HOLleu_35657 PL05231
ortholog_7881 gene-HOLleu_35662 PL20833
ortholog_7882 gene-HOLleu_35705 PL20291
ortholog_7883 gene-HOLleu_35745 PL11471
ortholog_7884 gene-HOLleu_35750 PL11706
ortholog_7885 gene-HOLleu_35752 PL38011
ortholog_7886 gene-HOLleu_35755 PL12227
ortholog_7887 gene-HOLleu_35770 PL35497
ortholog_7888 gene-HOLleu_35772 PL23335
ortholog_7889 gene-HOLleu_35815 PL38732
ortholog_7890 gene-HOLleu_35822 PL09642
ortholog_7891 gene-HOLleu_35824 PL39558
ortholog_7892 gene-HOLleu_35827 PL39621
ortholog_7893 gene-HOLleu_35835 PL36548
ortholog_7894 gene-HOLleu_35849 PL39146
