ortholog_1 gene-HOLleu_00001 BL04309_cuf3
ortholog_7181 gene-HOLleu_38800 BL28480_evm0
ortholog_7182 gene-HOLleu_38801 BL19209_evm7
ortholog_7183 gene-HOLleu_38802 BL22860_evm10
ortholog_7184 gene-HOLleu_38803 BL95850_evm0
ortholog_7185 gene-HOLleu_38805 BL12378_evm0
ortholog_7186 gene-HOLleu_38806 BL12208_evm1
ortholog_7187 gene-HOLleu_38807 BL13654_cuf1
ortholog_7188 gene-HOLleu_38811 BL13471_cuf29
ortholog_7189 gene-HOLleu_38812 BL07895_cuf3
ortholog_7190 gene-HOLleu_38817 BL07792_cuf1
ortholog_7191 gene-HOLleu_38826 BL21399_cuf6
ortholog_7192 gene-HOLleu_38827 BL04875_cuf1
ortholog_7193 gene-HOLleu_38829 BL15999_evm6
ortholog_7194 gene-HOLleu_38834 BL19621_evm0
ortholog_7195 gene-HOLleu_38835 BL12300_cuf2
ortholog_7196 gene-HOLleu_38837 BL39291_cuf3
ortholog_7197 gene-HOLleu_38838 BL46411_cuf5
ortholog_7198 gene-HOLleu_38839 BL02098_cuf23
ortholog_7199 gene-HOLleu_38860 BL00797_evm0
ortholog_7200 gene-HOLleu_38861 BL97022_cuf1
ortholog_7201 gene-HOLleu_38864 BL21118_evm5
ortholog_7202 gene-HOLleu_38865 BL02020_evm0
ortholog_7203 gene-HOLleu_38866 BL03437_evm7
ortholog_7204 gene-HOLleu_38870 BL15097_cuf8
ortholog_7205 gene-HOLleu_38872 BL19570_cuf9
ortholog_7206 gene-HOLleu_38874 BL03482_cuf5
ortholog_7207 gene-HOLleu_38875 BL97451_cuf8
ortholog_7208 gene-HOLleu_38881 BL06871_cuf2
ortholog_7209 gene-HOLleu_38882 BL21548_evm6
ortholog_7210 gene-HOLleu_38884 BL09715_evm6
ortholog_7211 gene-HOLleu_38885 BL06678_cuf3
ortholog_7212 gene-HOLleu_38929 BL22377_cuf19
ortholog_7213 gene-HOLleu_38936 BL16232_cuf1
ortholog_7214 gene-HOLleu_38944 BL16791_evm0
ortholog_7215 gene-HOLleu_38948 BL09893_cuf18
ortholog_7216 gene-HOLleu_38949 BL21419_evm0
ortholog_7217 gene-HOLleu_38952 BL24339_cuf1
ortholog_7218 gene-HOLleu_38953 BL24237_evm0
ortholog_7219 gene-HOLleu_38974 BL12191_cuf6
ortholog_7220 gene-HOLleu_38975 BL16366_evm2
ortholog_7221 gene-HOLleu_38981 BL17451_evm9
ortholog_7222 gene-HOLleu_38983 BL15540_evm16
ortholog_7223 gene-HOLleu_38984 BL10647_evm6
ortholog_7224 gene-HOLleu_38986 BL13247_evm1
ortholog_7225 gene-HOLleu_38989 BL21120_evm4
ortholog_7226 gene-HOLleu_38991 BL05384_cuf21
ortholog_7227 gene-HOLleu_38992 BL09890_cuf0
ortholog_7228 gene-HOLleu_38994 BL12650_cuf4
ortholog_7229 gene-HOLleu_38995 BL09892_cuf13
ortholog_7230 gene-HOLleu_38996 BL30313_evm0
ortholog_7231 gene-HOLleu_38997 BL17505_cuf5
ortholog_7232 gene-HOLleu_39001 BL04764_cuf2
ortholog_7233 gene-HOLleu_39016 BL14551_cuf0
ortholog_7234 gene-HOLleu_39021 BL01000_cuf4
ortholog_7235 gene-HOLleu_39023 BL15018_cuf10
ortholog_7236 gene-HOLleu_39024 BL03389_evm0
ortholog_7237 gene-HOLleu_39026 BL16254_evm15
ortholog_7238 gene-HOLleu_39028 BL96875_cuf2
ortholog_7239 gene-HOLleu_39031 BL15301_evm7
ortholog_7240 gene-HOLleu_39041 BL95317_evm1
ortholog_7241 gene-HOLleu_39043 BL13726_evm6
ortholog_7242 gene-HOLleu_39045 BL17132_cuf2
ortholog_7243 gene-HOLleu_39049 BL03073_cuf8
ortholog_7244 gene-HOLleu_39051 BL17730_evm0
ortholog_7245 gene-HOLleu_39057 BL61807_cuf1
ortholog_7246 gene-HOLleu_39059 BL07808_evm0
ortholog_7247 gene-HOLleu_39063 BL22670_cuf0
ortholog_7248 gene-HOLleu_39067 BL11468_evm0
ortholog_7249 gene-HOLleu_39068 BL15100_evm2
ortholog_7250 gene-HOLleu_39090 BL13308_cuf4
ortholog_7251 gene-HOLleu_39092 BL36356_cuf1
ortholog_7252 gene-HOLleu_39094 BL08233_cuf5
ortholog_7253 gene-HOLleu_39096 BL54718_cuf0
ortholog_7254 gene-HOLleu_39098 BL13486_evm0
ortholog_7255 gene-HOLleu_39099 BL30690_evm1
ortholog_7256 gene-HOLleu_39100 BL16004_cuf5
ortholog_7257 gene-HOLleu_39102 BL95005_evm1
ortholog_7258 gene-HOLleu_39103 BL03156_evm0
ortholog_7259 gene-HOLleu_39107 BL21179_cuf4
ortholog_7260 gene-HOLleu_39109 BL19687_cuf0
ortholog_7261 gene-HOLleu_39114 BL24267_cuf5
ortholog_7262 gene-HOLleu_39116 BL06677_cuf2
ortholog_7263 gene-HOLleu_39121 BL17284_evm1
ortholog_7264 gene-HOLleu_39124 BL16163_cuf7
ortholog_7265 gene-HOLleu_39129 BL21555_cuf1
ortholog_7266 gene-HOLleu_39139 BL21423_cuf1
ortholog_7267 gene-HOLleu_39140 BL04870_cuf5
ortholog_7268 gene-HOLleu_39144 BL02772_evm6
ortholog_7269 gene-HOLleu_39149 BL09682_evm4
ortholog_7270 gene-HOLleu_39163 BL03812_evm0
ortholog_7271 gene-HOLleu_39176 BL18025_evm6
ortholog_7272 gene-HOLleu_39178 BL49265_cuf0
ortholog_7273 gene-HOLleu_39211 BL01168_cuf0
ortholog_7274 gene-HOLleu_39225 BL95386_evm0
ortholog_7275 gene-HOLleu_39226 BL06602_evm0
ortholog_7276 gene-HOLleu_39240 BL11770_evm0
ortholog_7277 gene-HOLleu_39242 BL11501_evm0
ortholog_7278 gene-HOLleu_39249 BL17138_cuf5
ortholog_7279 gene-HOLleu_39251 BL11640_cuf6
ortholog_7280 gene-HOLleu_39252 BL10437_cuf13
ortholog_7281 gene-HOLleu_39261 BL96062_evm1
ortholog_7282 gene-HOLleu_39281 BL01560_cuf1
ortholog_7283 gene-HOLleu_39299 BL13070_evm0
ortholog_7284 gene-HOLleu_39339 BL13478_evm2
ortholog_7285 gene-HOLleu_39340 BL10511_evm7
ortholog_7286 gene-HOLleu_39345 BL02185_evm0
ortholog_7287 gene-HOLleu_39347 BL04178_evm4
ortholog_7288 gene-HOLleu_39352 BL22782_evm3
ortholog_7289 gene-HOLleu_39359 BL24219_cuf2
ortholog_7290 gene-HOLleu_39361 BL03196_evm6
ortholog_7291 gene-HOLleu_39363 BL05643_evm0
ortholog_7292 gene-HOLleu_39365 BL00260_cuf7
ortholog_7293 gene-HOLleu_39367 BL12435_evm0
ortholog_7294 gene-HOLleu_39368 BL13650_evm0
ortholog_7295 gene-HOLleu_39388 BL95056_evm1
ortholog_7296 gene-HOLleu_39389 BL18981_cuf8
ortholog_7297 gene-HOLleu_39403 BL52965_cuf1
ortholog_7298 gene-HOLleu_39404 BL10304_evm0
ortholog_7299 gene-HOLleu_39409 BL40965_cuf3
ortholog_7300 gene-HOLleu_39414 BL01574_cuf1
ortholog_7301 gene-HOLleu_39419 BL12651_evm12
ortholog_7302 gene-HOLleu_39421 BL24735_cuf3
ortholog_7303 gene-HOLleu_39422 BL00219_cuf2
ortholog_7304 gene-HOLleu_39423 BL32018_evm0
ortholog_7305 gene-HOLleu_39425 BL03816_evm0
ortholog_7306 gene-HOLleu_39427 BL19011_cuf0
ortholog_7307 gene-HOLleu_39430 BL12439_evm9
ortholog_7308 gene-HOLleu_39431 BL02250_cuf2
ortholog_7309 gene-HOLleu_39432 BL96319_cuf3
ortholog_7310 gene-HOLleu_39441 BL05669_cuf4
ortholog_7311 gene-HOLleu_39442 BL23582_cuf7
ortholog_7312 gene-HOLleu_39447 BL09348_evm1
ortholog_7313 gene-HOLleu_39465 BL06184_evm0
ortholog_7314 gene-HOLleu_39468 BL12192_cuf4
ortholog_7315 gene-HOLleu_39482 BL11498_evm0
ortholog_7316 gene-HOLleu_39483 BL10650_evm0
ortholog_7317 gene-HOLleu_39526 BL74986_cuf5
ortholog_7318 gene-HOLleu_39527 BL10063_cuf5
ortholog_7319 gene-HOLleu_39540 BL02893_evm4
ortholog_7320 gene-HOLleu_39541 BL03216_evm0
ortholog_7321 gene-HOLleu_39544 BL02858_cuf0
ortholog_7322 gene-HOLleu_39546 BL18018_cuf3
ortholog_7323 gene-HOLleu_39549 BL95592_evm1
ortholog_7324 gene-HOLleu_39555 BL20631_evm6
ortholog_7325 gene-HOLleu_39556 BL22687_evm0
ortholog_7326 gene-HOLleu_39557 BL24338_cuf1
ortholog_7327 gene-HOLleu_39559 BL03199_cuf19
ortholog_7328 gene-HOLleu_39563 BL22694_evm0
ortholog_7329 gene-HOLleu_39578 BL32350_evm0
ortholog_7330 gene-HOLleu_39580 BL23337_evm3
ortholog_7331 gene-HOLleu_39581 BL08447_evm4
ortholog_7332 gene-HOLleu_39585 BL19554_evm0
ortholog_7333 gene-HOLleu_39587 BL23221_evm5
ortholog_7334 gene-HOLleu_39590 BL12159_evm2
ortholog_7335 gene-HOLleu_39591 BL20723_cuf3
ortholog_7336 gene-HOLleu_39598 BL09538_cuf6
ortholog_7337 gene-HOLleu_39600 BL06038_evm0
ortholog_7338 gene-HOLleu_39611 BL17721_evm19
ortholog_7339 gene-HOLleu_39612 BL24217_evm2
ortholog_7340 gene-HOLleu_39613 BL14159_evm1
ortholog_7341 gene-HOLleu_39616 BL15903_evm0
ortholog_7342 gene-HOLleu_39617 BL21124_cuf1
ortholog_7343 gene-HOLleu_39618 BL22379_evm0
ortholog_7344 gene-HOLleu_39623 BL12188_evm1
ortholog_7345 gene-HOLleu_39624 BL17811_evm4
ortholog_7346 gene-HOLleu_39635 BL16570_evm1
ortholog_7347 gene-HOLleu_39638 BL13655_evm2
ortholog_7348 gene-HOLleu_39647 BL10513_evm0
ortholog_7349 gene-HOLleu_39675 BL23425_evm0
ortholog_7350 gene-HOLleu_39683 BL17831_cuf2
ortholog_7351 gene-HOLleu_39687 BL22197_evm7
ortholog_7352 gene-HOLleu_39691 BL22504_evm0
ortholog_7353 gene-HOLleu_39694 BL14706_evm0
ortholog_7354 gene-HOLleu_39697 BL95798_evm0
ortholog_7355 gene-HOLleu_39716 BL20998_evm0
ortholog_7356 gene-HOLleu_39717 BL24977_evm0
ortholog_7357 gene-HOLleu_39728 BL17962_cuf3
ortholog_7358 gene-HOLleu_39729 BL07876_evm0
ortholog_7359 gene-HOLleu_39732 BL17489_cuf0
ortholog_7360 gene-HOLleu_39734 BL18923_evm5
ortholog_7361 gene-HOLleu_39735 BL20685_cuf3
ortholog_7362 gene-HOLleu_39736 BL18385_cuf26
ortholog_7363 gene-HOLleu_39740 BL07734_cuf1
ortholog_7364 gene-HOLleu_39746 BL15265_evm7
ortholog_7365 gene-HOLleu_39748 BL01226_cuf8
ortholog_7366 gene-HOLleu_39751 BL21240_cuf1
ortholog_7367 gene-HOLleu_39753 BL21170_cuf11
ortholog_7368 gene-HOLleu_39759 BL05676_cuf2
ortholog_7369 gene-HOLleu_39760 BL05277_evm0
ortholog_7370 gene-HOLleu_39761 BL31763_evm0
ortholog_7371 gene-HOLleu_39767 BL23896_cuf2
ortholog_7372 gene-HOLleu_39770 BL17801_evm1
ortholog_7373 gene-HOLleu_39785 BL22063_evm0
ortholog_7374 gene-HOLleu_39789 BL11842_evm0
ortholog_7375 gene-HOLleu_39793 BL11020_cuf1
ortholog_7376 gene-HOLleu_39797 BL26615_evm0
ortholog_7377 gene-HOLleu_39804 BL17825_evm0
ortholog_7378 gene-HOLleu_39808 BL04742_evm2
ortholog_7379 gene-HOLleu_39812 BL04741_cuf0
ortholog_7380 gene-HOLleu_39833 BL15467_cuf14
ortholog_7381 gene-HOLleu_39839 BL31481_evm0
ortholog_7382 gene-HOLleu_39843 BL06442_cuf3
ortholog_7383 gene-HOLleu_39844 BL16287_evm2
ortholog_7384 gene-HOLleu_39852 BL78706_cuf0
ortholog_7385 gene-HOLleu_39855 BL32240_evm0
ortholog_7386 gene-HOLleu_39856 BL16488_evm0
ortholog_7387 gene-HOLleu_39863 BL02864_cuf1
ortholog_7388 gene-HOLleu_39864 BL18478_evm15
ortholog_7389 gene-HOLleu_39865 BL23870_cuf2
ortholog_7390 gene-HOLleu_39869 BL17331_evm2
ortholog_7391 gene-HOLleu_39871 BL09689_evm3
ortholog_7392 gene-HOLleu_39876 BL05064_evm0
ortholog_7393 gene-HOLleu_39879 BL18354_cuf1
ortholog_7394 gene-HOLleu_39881 BL21172_cuf20
ortholog_7395 gene-HOLleu_39887 BL08850_evm6
ortholog_7396 gene-HOLleu_39888 BL89463_cuf4
ortholog_7397 gene-HOLleu_39889 BL22983_cuf7
ortholog_7398 gene-HOLleu_39892 BL21409_evm5
ortholog_7399 gene-HOLleu_39893 BL02281_cuf3
ortholog_7400 gene-HOLleu_39896 BL10464_evm0
ortholog_7401 gene-HOLleu_39898 BL96723_cuf8
ortholog_7402 gene-HOLleu_39905 BL17715_evm0
ortholog_7403 gene-HOLleu_39907 BL19955_evm0
ortholog_7404 gene-HOLleu_39910 BL23427_evm0
ortholog_7405 gene-HOLleu_39911 BL02032_evm0
ortholog_7406 gene-HOLleu_39914 BL21875_evm12
ortholog_7407 gene-HOLleu_39915 BL23804_cuf17
ortholog_7408 gene-HOLleu_39922 BL41516_cuf0
ortholog_7409 gene-HOLleu_39923 BL00502_cuf2
ortholog_7410 gene-HOLleu_39925 BL01242_cuf1
ortholog_7411 gene-HOLleu_39928 BL16602_evm0
ortholog_7412 gene-HOLleu_39931 BL14643_evm0
ortholog_7413 gene-HOLleu_39932 BL21914_cuf0
ortholog_7414 gene-HOLleu_39933 BL17142_cuf3
ortholog_7415 gene-HOLleu_39938 BL01422_evm5
ortholog_7416 gene-HOLleu_39940 BL22836_cuf1
ortholog_7417 gene-HOLleu_39941 BL20598_cuf2
ortholog_7418 gene-HOLleu_39944 BL11929_cuf1
ortholog_7419 gene-HOLleu_39948 BL06298_evm16
ortholog_7420 gene-HOLleu_39952 BL27689_evm0
ortholog_7421 gene-HOLleu_39955 BL24604_evm1
ortholog_7422 gene-HOLleu_39967 BL13761_cuf8
ortholog_7423 gene-HOLleu_39979 BL26386_evm0
ortholog_7424 gene-HOLleu_39982 BL15096_evm0
ortholog_7425 gene-HOLleu_39983 BL05635_cuf5
ortholog_7426 gene-HOLleu_39988 BL01921_evm1
ortholog_7427 gene-HOLleu_39994 BL15441_cuf2
ortholog_7428 gene-HOLleu_40010 BL16603_cuf9
ortholog_7429 gene-HOLleu_40014 BL88404_cuf9
ortholog_7430 gene-HOLleu_40015 BL00505_evm3
ortholog_7431 gene-HOLleu_40016 BL11863_cuf1
ortholog_7432 gene-HOLleu_40018 BL20891_cuf5
ortholog_7433 gene-HOLleu_40019 BL12885_evm0
ortholog_7434 gene-HOLleu_40021 BL02036_evm6
ortholog_7435 gene-HOLleu_40028 BL08526_cuf17
ortholog_7436 gene-HOLleu_40030 BL13357_evm0
ortholog_7437 gene-HOLleu_40039 BL07010_evm0
ortholog_7438 gene-HOLleu_40041 BL09126_evm0
ortholog_7439 gene-HOLleu_40046 BL01429_cuf6
ortholog_7440 gene-HOLleu_40048 BL21710_cuf10
ortholog_7441 gene-HOLleu_40052 BL11585_cuf6
ortholog_7442 gene-HOLleu_40053 BL11932_cuf12
ortholog_7443 gene-HOLleu_40063 BL14012_cuf5
ortholog_7444 gene-HOLleu_40064 BL08018_evm30
ortholog_7445 gene-HOLleu_40070 BL17362_evm8
ortholog_7446 gene-HOLleu_40072 BL13871_cuf1
ortholog_7447 gene-HOLleu_40079 BL23656_cuf7
ortholog_7448 gene-HOLleu_40084 BL96114_evm0
ortholog_7449 gene-HOLleu_40087 BL06170_evm0
ortholog_7450 gene-HOLleu_40090 BL17830_cuf5
ortholog_7451 gene-HOLleu_40093 BL03962_evm9
ortholog_7452 gene-HOLleu_40095 BL05205_evm1
ortholog_7453 gene-HOLleu_40102 BL08555_cuf16
ortholog_7454 gene-HOLleu_40105 BL80166_cuf2
ortholog_7455 gene-HOLleu_40112 BL03835_cuf1
ortholog_7456 gene-HOLleu_40114 BL21405_cuf4
ortholog_7457 gene-HOLleu_40115 BL10886_evm0
ortholog_7458 gene-HOLleu_40119 BL26139_evm0
ortholog_7459 gene-HOLleu_40120 BL66494_cuf0
ortholog_7460 gene-HOLleu_40121 BL04932_cuf2
ortholog_7461 gene-HOLleu_40122 BL11890_evm1
ortholog_7462 gene-HOLleu_40124 BL21413_evm0
ortholog_7463 gene-HOLleu_40137 BL07684_evm0
ortholog_7464 gene-HOLleu_40139 BL96890_cuf5
ortholog_7465 gene-HOLleu_40141 BL61152_cuf0
ortholog_7466 gene-HOLleu_40146 BL05108_evm0
ortholog_7467 gene-HOLleu_40148 BL14727_cuf3
ortholog_7468 gene-HOLleu_40151 BL19510_cuf1
ortholog_7469 gene-HOLleu_40154 BL11846_cuf2
ortholog_7470 gene-HOLleu_40159 BL31532_evm0
ortholog_7471 gene-HOLleu_40177 BL20922_evm0
ortholog_7472 gene-HOLleu_40183 BL24189_cuf6
ortholog_7473 gene-HOLleu_40184 BL01238_evm1
ortholog_7474 gene-HOLleu_40190 BL04023_evm0
ortholog_7475 gene-HOLleu_40191 BL26919_evm0
ortholog_7476 gene-HOLleu_40221 BL18455_cuf11
ortholog_7477 gene-HOLleu_40225 BL04935_evm8
ortholog_7478 gene-HOLleu_40238 BL24688_cuf1
ortholog_7479 gene-HOLleu_40248 BL03028_cuf4
ortholog_7480 gene-HOLleu_40250 BL19755_evm0
ortholog_7481 gene-HOLleu_40251 BL27974_evm0
ortholog_7482 gene-HOLleu_40252 BL04621_evm0
ortholog_7483 gene-HOLleu_40253 BL15481_cuf2
ortholog_7484 gene-HOLleu_40254 BL08420_evm10
ortholog_7485 gene-HOLleu_40259 BL12570_cuf14
ortholog_7486 gene-HOLleu_40260 BL95461_evm0
ortholog_7487 gene-HOLleu_40263 BL24288_evm4
ortholog_7488 gene-HOLleu_40264 BL24190_cuf3
ortholog_7489 gene-HOLleu_40265 BL22617_cuf1
ortholog_7490 gene-HOLleu_40302 BL95512_evm6
ortholog_7491 gene-HOLleu_40303 BL02282_evm0
ortholog_7492 gene-HOLleu_40307 BL20399_cuf5
ortholog_7493 gene-HOLleu_40308 BL08553_cuf7
ortholog_7494 gene-HOLleu_40309 BL14772_evm0
ortholog_7495 gene-HOLleu_40310 BL11134_evm6
ortholog_7496 gene-HOLleu_40311 BL08557_cuf1
ortholog_7497 gene-HOLleu_40312 BL07656_evm0
ortholog_7498 gene-HOLleu_40313 BL08369_evm0
ortholog_7499 gene-HOLleu_40324 BL02899_evm0
ortholog_7500 gene-HOLleu_40327 BL22196_cuf5
ortholog_7501 gene-HOLleu_40330 BL19757_cuf23
ortholog_7502 gene-HOLleu_40333 BL00972_evm0
ortholog_7503 gene-HOLleu_40335 BL08721_evm0
ortholog_7504 gene-HOLleu_40340 BL02276_evm0
ortholog_7505 gene-HOLleu_40357 BL25209_evm0
ortholog_7506 gene-HOLleu_40369 BL02150_cuf2
ortholog_7507 gene-HOLleu_40374 BL63253_cuf0
ortholog_7508 gene-HOLleu_40386 BL09089_evm0
ortholog_7509 gene-HOLleu_40418 BL26092_evm0
ortholog_7510 gene-HOLleu_40441 BL95866_evm2
ortholog_7511 gene-HOLleu_40446 BL13759_evm0
ortholog_7512 gene-HOLleu_40448 BL20246_evm1
ortholog_7513 gene-HOLleu_40453 BL23160_evm0
ortholog_7514 gene-HOLleu_40458 BL02459_cuf11
ortholog_7515 gene-HOLleu_40459 BL09600_cuf2
ortholog_7516 gene-HOLleu_40460 BL14127_evm0
ortholog_7517 gene-HOLleu_40461 BL09114_cuf0
ortholog_7518 gene-HOLleu_40462 BL15644_cuf1
ortholog_7519 gene-HOLleu_40464 BL24831_evm0
ortholog_7520 gene-HOLleu_40465 BL12565_cuf13
ortholog_7521 gene-HOLleu_40466 BL12122_evm0
ortholog_7522 gene-HOLleu_40478 BL15480_cuf4
ortholog_7523 gene-HOLleu_40479 BL95361_evm3
ortholog_7524 gene-HOLleu_40484 BL01433_evm0
ortholog_7525 gene-HOLleu_40485 BL19050_evm12
ortholog_7526 gene-HOLleu_40486 BL23562_cuf1
ortholog_7527 gene-HOLleu_40498 BL18317_evm0
ortholog_7528 gene-HOLleu_40501 BL17712_evm2
ortholog_7529 gene-HOLleu_40503 BL01925_evm0
ortholog_7530 gene-HOLleu_40504 BL16493_evm0
ortholog_7531 gene-HOLleu_40506 BL23170_evm0
ortholog_7532 gene-HOLleu_40512 BL27896_evm0
ortholog_7533 gene-HOLleu_40524 BL07681_evm0
ortholog_7534 gene-HOLleu_40525 BL21408_cuf11
ortholog_7535 gene-HOLleu_40526 BL00971_cuf6
ortholog_7536 gene-HOLleu_40527 BL11136_evm0
ortholog_7537 gene-HOLleu_40528 BL05310_evm4
ortholog_7538 gene-HOLleu_40534 BL08531_cuf12
ortholog_7539 gene-HOLleu_40535 BL23592_cuf2
ortholog_7540 gene-HOLleu_40536 BL05273_evm1
ortholog_7541 gene-HOLleu_40541 BL14702_cuf2
ortholog_7542 gene-HOLleu_40543 BL11592_evm0
ortholog_7543 gene-HOLleu_40545 BL02436_cuf2
ortholog_7544 gene-HOLleu_40562 BL02458_evm0
ortholog_7545 gene-HOLleu_40565 BL97471_cuf1
ortholog_7546 gene-HOLleu_40573 BL11983_cuf7
ortholog_7547 gene-HOLleu_40576 BL11197_evm0
ortholog_7548 gene-HOLleu_40578 BL16754_evm0
ortholog_7549 gene-HOLleu_40579 BL87648_cuf0
ortholog_7550 gene-HOLleu_40580 BL04615_cuf5
ortholog_7551 gene-HOLleu_40581 BL11925_cuf5
ortholog_7552 gene-HOLleu_40582 BL16761_cuf10
ortholog_7553 gene-HOLleu_40593 BL09763_evm1
ortholog_7554 gene-HOLleu_40595 BL02295_cuf3
ortholog_7555 gene-HOLleu_40597 BL06167_cuf3
ortholog_7556 gene-HOLleu_40601 BL04841_cuf2
ortholog_7557 gene-HOLleu_40602 BL32586_cuf4
ortholog_7558 gene-HOLleu_40604 BL23440_cuf12
ortholog_7559 gene-HOLleu_40618 BL17312_evm0
ortholog_7560 gene-HOLleu_40620 BL96373_cuf13
ortholog_7561 gene-HOLleu_40628 BL11724_cuf1
ortholog_7562 gene-HOLleu_40641 BL20596_cuf0
ortholog_7563 gene-HOLleu_40652 BL06138_cuf0
ortholog_7564 gene-HOLleu_40654 BL10083_cuf4
ortholog_7565 gene-HOLleu_40656 BL96947_cuf9
ortholog_7566 gene-HOLleu_40672 BL06416_cuf2
ortholog_7567 gene-HOLleu_40675 BL17717_evm0
ortholog_7568 gene-HOLleu_40678 BL07555_cuf8
ortholog_7569 gene-HOLleu_40688 BL14641_cuf21
ortholog_7570 gene-HOLleu_40699 BL15335_evm0
ortholog_7571 gene-HOLleu_40702 BL11589_evm1
ortholog_7572 gene-HOLleu_40706 BL02117_cuf1
ortholog_7573 gene-HOLleu_40711 BL00921_evm7
ortholog_7574 gene-HOLleu_40718 BL18272_evm3
ortholog_7575 gene-HOLleu_40720 BL01371_cuf0
ortholog_7576 gene-HOLleu_40730 BL03906_evm0
ortholog_7577 gene-HOLleu_40736 BL91451_cuf0
ortholog_7578 gene-HOLleu_40737 BL29078_evm0
ortholog_7579 gene-HOLleu_40748 BL24802_cuf0
ortholog_7580 gene-HOLleu_40749 BL32583_cuf1
ortholog_7581 gene-HOLleu_40762 BL21722_evm0
ortholog_7582 gene-HOLleu_40763 BL11300_evm0
ortholog_7583 gene-HOLleu_40770 BL21174_evm0
ortholog_7584 gene-HOLleu_40771 BL12118_evm0
ortholog_7585 gene-HOLleu_40774 BL18389_evm0
ortholog_7586 gene-HOLleu_40775 BL21166_evm0
ortholog_7587 gene-HOLleu_40776 BL11930_cuf1
ortholog_7588 gene-HOLleu_40798 BL89886_cuf1
ortholog_7589 gene-HOLleu_40801 BL09331_evm0
ortholog_7590 gene-HOLleu_40802 BL09028_evm0
ortholog_7591 gene-HOLleu_40807 BL01239_cuf9
ortholog_7592 gene-HOLleu_40809 BL95964_evm1
ortholog_7593 gene-HOLleu_40816 BL10697_evm1
ortholog_7594 gene-HOLleu_40820 BL17403_cuf0
ortholog_7595 gene-HOLleu_40821 BL23864_evm0
ortholog_7596 gene-HOLleu_40823 BL26023_evm0
ortholog_7597 gene-HOLleu_40834 BL16868_cuf2
ortholog_7598 gene-HOLleu_40835 BL04617_evm0
ortholog_7599 gene-HOLleu_40836 BL19793_evm0
ortholog_7600 gene-HOLleu_40853 BL90206_cuf0
ortholog_7601 gene-HOLleu_40867 BL03325_evm0
ortholog_7602 gene-HOLleu_40877 BL13161_cuf1
ortholog_7603 gene-HOLleu_40900 BL32006_evm0
ortholog_7604 gene-HOLleu_40902 BL06920_evm0
ortholog_7605 gene-HOLleu_40903 BL96463_cuf1
ortholog_7606 gene-HOLleu_40920 BL02034_evm3
ortholog_7607 gene-HOLleu_40932 BL06294_evm0
ortholog_7608 gene-HOLleu_40933 BL01091_evm4
ortholog_7609 gene-HOLleu_40935 BL24109_evm0
ortholog_7610 gene-HOLleu_40940 BL25780_evm0
ortholog_7611 gene-HOLleu_40946 BL24860_evm13
ortholog_7612 gene-HOLleu_40954 BL06447_cuf7
ortholog_7613 gene-HOLleu_40962 BL29133_evm0
ortholog_7614 gene-HOLleu_40967 BL10461_evm2
ortholog_7615 gene-HOLleu_40968 BL01236_cuf5
ortholog_7616 gene-HOLleu_40969 BL30498_evm0
ortholog_7617 gene-HOLleu_40973 BL08925_evm2
ortholog_7618 gene-HOLleu_40974 BL17373_evm4
ortholog_7619 gene-HOLleu_40976 BL21614_cuf2
ortholog_7620 gene-HOLleu_40982 BL25334_evm2
ortholog_7621 gene-HOLleu_40985 BL56234_cuf0
ortholog_7622 gene-HOLleu_40988 BL04603_cuf1
ortholog_7623 gene-HOLleu_40989 BL27843_evm1
ortholog_7624 gene-HOLleu_40990 BL21279_evm0
ortholog_7625 gene-HOLleu_40991 BL18305_evm0
ortholog_7626 gene-HOLleu_40995 BL08775_cuf3
ortholog_7627 gene-HOLleu_41010 BL12747_cuf1
ortholog_7628 gene-HOLleu_41011 BL13879_cuf2
ortholog_7629 gene-HOLleu_41015 BL21996_cuf23
ortholog_7630 gene-HOLleu_41021 BL10810_cuf19
ortholog_7631 gene-HOLleu_41023 BL02999_cuf1
ortholog_7632 gene-HOLleu_41024 BL20756_evm0
ortholog_7633 gene-HOLleu_41041 BL23666_cuf2
ortholog_7634 gene-HOLleu_41042 BL30975_evm0
ortholog_7635 gene-HOLleu_41043 BL08674_evm0
ortholog_7636 gene-HOLleu_41049 BL15233_evm0
ortholog_7637 gene-HOLleu_41050 BL02808_evm0
ortholog_7638 gene-HOLleu_41052 BL07974_cuf4
ortholog_7639 gene-HOLleu_41066 BL10884_evm0
ortholog_7640 gene-HOLleu_41069 BL22913_evm0
ortholog_7641 gene-HOLleu_41071 BL88249_cuf0
ortholog_7642 gene-HOLleu_41078 BL17389_cuf9
ortholog_7643 gene-HOLleu_41080 BL19783_evm0
ortholog_7644 gene-HOLleu_41082 BL00667_cuf1
ortholog_7645 gene-HOLleu_41102 BL16923_cuf1
ortholog_7646 gene-HOLleu_41110 BL02708_cuf3
ortholog_7647 gene-HOLleu_41113 BL19334_evm12
ortholog_7648 gene-HOLleu_41115 BL12020_evm2
ortholog_7649 gene-HOLleu_41116 BL20633_cuf2
ortholog_7650 gene-HOLleu_41128 BL00352_cuf22
ortholog_7651 gene-HOLleu_41130 BL06398_cuf4
ortholog_7652 gene-HOLleu_41132 BL15391_evm4
ortholog_7653 gene-HOLleu_41134 BL03465_evm0
ortholog_7654 gene-HOLleu_41138 BL17965_cuf4
