ortholog_1 gene-HOLleu_00002 Em0004g788a
ortholog_4310 gene-HOLleu_36280 Em0001g1156a
ortholog_4311 gene-HOLleu_36294 Em0019g623a
ortholog_4312 gene-HOLleu_36301 Em0033g21a
ortholog_4313 gene-HOLleu_36302 Em0015g473a
ortholog_4314 gene-HOLleu_36305 Em0019g1050a
ortholog_4315 gene-HOLleu_36310 Em0003g1367a
ortholog_4316 gene-HOLleu_36311 Em0001g2030a
ortholog_4317 gene-HOLleu_36323 Em0003g1834a
ortholog_4318 gene-HOLleu_36332 Em0003g187a
ortholog_4319 gene-HOLleu_36334 Em0014g769a
ortholog_4320 gene-HOLleu_36348 Em0013g565a
ortholog_4321 gene-HOLleu_36366 Em0003g46a
ortholog_4322 gene-HOLleu_36368 Em0737g2a
ortholog_4323 gene-HOLleu_36369 Em0003g321a
ortholog_4324 gene-HOLleu_36370 Em0003g528a
ortholog_4325 gene-HOLleu_36372 Em0001g3624a
ortholog_4326 gene-HOLleu_36382 Em0003g62a
ortholog_4327 gene-HOLleu_36399 Em0018g543a
ortholog_4328 gene-HOLleu_36400 Em0016g1045a
ortholog_4329 gene-HOLleu_36426 Em0004g62a
ortholog_4330 gene-HOLleu_36427 Em0014g808a
ortholog_4331 gene-HOLleu_36445 Em0018g920a
ortholog_4332 gene-HOLleu_36477 Em0006g1318a
ortholog_4333 gene-HOLleu_36494 Em0009g848a
ortholog_4334 gene-HOLleu_36506 Em0003g753a
ortholog_4335 gene-HOLleu_36528 Em0022g30a
ortholog_4336 gene-HOLleu_36529 Em0003g681a
ortholog_4337 gene-HOLleu_36533 Em0205g3a
ortholog_4338 gene-HOLleu_36537 Em0003g1881a
ortholog_4339 gene-HOLleu_36546 Em0018g1148a
ortholog_4340 gene-HOLleu_36555 Em0002g1599a
ortholog_4341 gene-HOLleu_36556 Em0003g1839a
ortholog_4342 gene-HOLleu_36559 Em0011g415a
ortholog_4343 gene-HOLleu_36578 Em0003g310a
ortholog_4344 gene-HOLleu_36598 Em0019g146a
ortholog_4345 gene-HOLleu_36601 Em0003g1361a
ortholog_4346 gene-HOLleu_36600 Em0004g1350a
ortholog_4347 gene-HOLleu_36603 Em0003g347a
ortholog_4348 gene-HOLleu_36606 Em0235g3a
ortholog_4349 gene-HOLleu_36643 Em0003g42a
ortholog_4350 gene-HOLleu_36661 Em0003g173a
ortholog_4351 gene-HOLleu_36682 Em0021g731a
ortholog_4352 gene-HOLleu_36707 Em0003g459a
ortholog_4353 gene-HOLleu_36722 Em0017g485a
ortholog_4354 gene-HOLleu_36727 Em0003g316a
ortholog_4355 gene-HOLleu_36729 Em0003g629a
ortholog_4356 gene-HOLleu_36751 Em0003g40a
ortholog_4357 gene-HOLleu_36753 Em0018g936a
ortholog_4358 gene-HOLleu_36761 Em0003g458a
ortholog_4359 gene-HOLleu_36766 Em0003g344a
ortholog_4360 gene-HOLleu_36779 Em0023g944a
ortholog_4361 gene-HOLleu_36781 Em0003g1862a
ortholog_4362 gene-HOLleu_36789 Em0003g191a
ortholog_4363 gene-HOLleu_36798 Em0003g778a
ortholog_4364 gene-HOLleu_36811 Em0016g751a
ortholog_4365 gene-HOLleu_36830 Em0016g1074a
ortholog_4366 gene-HOLleu_36846 Em0003g36a
ortholog_4367 gene-HOLleu_36851 Em0003g44a
ortholog_4368 gene-HOLleu_36862 Em0003g48a
ortholog_4369 gene-HOLleu_36871 Em0003g1428a
ortholog_4370 gene-HOLleu_36879 Em0003g733a
ortholog_4371 gene-HOLleu_36884 Em0003g1874a
ortholog_4372 gene-HOLleu_36889 Em0020g18a
ortholog_4373 gene-HOLleu_36910 Em0004g1351a
ortholog_4374 gene-HOLleu_36911 Em0003g425a
ortholog_4375 gene-HOLleu_36927 Em0001g727a
ortholog_4376 gene-HOLleu_36929 Em0016g1033a
ortholog_4377 gene-HOLleu_36948 Em0003g298a
ortholog_4378 gene-HOLleu_36982 Em0003g320a
ortholog_4379 gene-HOLleu_36986 Em0003g375a
ortholog_4380 gene-HOLleu_37041 Em0003g1379a
ortholog_4381 gene-HOLleu_37056 Em0003g518a
ortholog_4382 gene-HOLleu_37090 Em0008g882a
ortholog_4383 gene-HOLleu_37107 Em0017g776a
ortholog_4384 gene-HOLleu_37111 Em0017g645a
ortholog_4385 gene-HOLleu_37117 Em0002g73a
ortholog_4386 gene-HOLleu_37123 Em0002g1604a
ortholog_4387 gene-HOLleu_37125 Em0002g41a
ortholog_4388 gene-HOLleu_37150 Em0032g31a
ortholog_4389 gene-HOLleu_37153 Em0003g752a
ortholog_4390 gene-HOLleu_37157 Em0002g1869a
ortholog_4391 gene-HOLleu_37177 Em0016g383a
ortholog_4392 gene-HOLleu_37179 Em0002g1894a
ortholog_4393 gene-HOLleu_37201 Em0010g120a
ortholog_4394 gene-HOLleu_37203 Em0007g626a
ortholog_4395 gene-HOLleu_37210 Em0021g26a
ortholog_4396 gene-HOLleu_37215 Em0008g1071a
ortholog_4397 gene-HOLleu_37220 Em0023g666a
ortholog_4398 gene-HOLleu_37222 Em0010g719a
ortholog_4399 gene-HOLleu_37237 Em0010g1037a
ortholog_4400 gene-HOLleu_37240 Em0013g1125a
ortholog_4401 gene-HOLleu_37263 Em0017g249a
ortholog_4402 gene-HOLleu_37281 Em0002g1059a
ortholog_4403 gene-HOLleu_37291 Em0011g554a
ortholog_4404 gene-HOLleu_37293 Em0010g259a
ortholog_4405 gene-HOLleu_37297 Em0010g1032a
ortholog_4406 gene-HOLleu_37299 Em0010g892a
ortholog_4407 gene-HOLleu_37327 Em0021g398a
ortholog_4408 gene-HOLleu_37328 Em0015g774a
ortholog_4409 gene-HOLleu_37341 Em0011g362a
ortholog_4410 gene-HOLleu_37342 Em0017g938a
ortholog_4411 gene-HOLleu_37344 Em0016g1049a
ortholog_4412 gene-HOLleu_37363 Em0002g43a
ortholog_4413 gene-HOLleu_37366 Em0010g1038a
ortholog_4414 gene-HOLleu_37402 Em0004g1106a
ortholog_4415 gene-HOLleu_37413 Em0002g299a
ortholog_4416 gene-HOLleu_37431 Em0021g399a
ortholog_4417 gene-HOLleu_37468 Em0017g952a
ortholog_4418 gene-HOLleu_37470 Em0021g344a
ortholog_4419 gene-HOLleu_37473 Em0002g26a
ortholog_4420 gene-HOLleu_37474 Em0021g231a
ortholog_4421 gene-HOLleu_37507 Em0148g9a
ortholog_4422 gene-HOLleu_37508 Em0010g812a
ortholog_4423 gene-HOLleu_37517 Em0021g189a
ortholog_4424 gene-HOLleu_37528 Em0002g1605a
ortholog_4425 gene-HOLleu_37529 Em0015g306a
ortholog_4426 gene-HOLleu_37542 Em0007g982a
ortholog_4427 gene-HOLleu_37543 Em0007g981a
ortholog_4428 gene-HOLleu_37551 Em0016g1080a
ortholog_4429 gene-HOLleu_37556 Em0011g840a
ortholog_4430 gene-HOLleu_37558 Em0002g488a
ortholog_4431 gene-HOLleu_37568 Em0002g199a
ortholog_4432 gene-HOLleu_37573 Em0023g447a
ortholog_4433 gene-HOLleu_37581 Em0016g1047a
ortholog_4434 gene-HOLleu_37583 Em0016g1048a
ortholog_4435 gene-HOLleu_37585 Em0002g38a
ortholog_4436 gene-HOLleu_37588 Em0022g275a
ortholog_4437 gene-HOLleu_37606 Em0017g792a
ortholog_4438 gene-HOLleu_37609 Em0010g717a
ortholog_4439 gene-HOLleu_37613 Em0002g1437a
ortholog_4440 gene-HOLleu_37614 Em0013g573a
ortholog_4441 gene-HOLleu_37628 Em0002g39a
ortholog_4442 gene-HOLleu_37632 Em0023g450a
ortholog_4443 gene-HOLleu_37633 Em0020g689a
ortholog_4444 gene-HOLleu_37634 Em0002g145a
ortholog_4445 gene-HOLleu_37647 Em0020g649a
ortholog_4446 gene-HOLleu_37649 Em0004g1353a
ortholog_4447 gene-HOLleu_37656 Em0068g4a
ortholog_4448 gene-HOLleu_37657 Em0023g927a
ortholog_4449 gene-HOLleu_37659 Em0021g312a
ortholog_4450 gene-HOLleu_37675 Em0018g1171a
ortholog_4451 gene-HOLleu_37685 Em0008g372a
ortholog_4452 gene-HOLleu_37690 Em0006g1365a
ortholog_4453 gene-HOLleu_37709 Em0017g636a
ortholog_4454 gene-HOLleu_37712 Em0021g853a
ortholog_4455 gene-HOLleu_37716 Em0007g295a
ortholog_4456 gene-HOLleu_37718 Em0002g1841a
ortholog_4457 gene-HOLleu_37738 Em0002g1747a
ortholog_4458 gene-HOLleu_37739 Em0008g150a
ortholog_4459 gene-HOLleu_37740 Em0003g114a
ortholog_4460 gene-HOLleu_37744 Em0015g68a
ortholog_4461 gene-HOLleu_37748 Em0016g336a
ortholog_4462 gene-HOLleu_37759 Em0016g138a
ortholog_4463 gene-HOLleu_37760 Em0002g1867a
ortholog_4464 gene-HOLleu_37763 Em0002g1923a
ortholog_4465 gene-HOLleu_37768 Em0017g648a
ortholog_4466 gene-HOLleu_37769 Em0002g1164a
ortholog_4467 gene-HOLleu_37771 Em0017g877a
ortholog_4468 gene-HOLleu_37777 Em0022g505a
ortholog_4469 gene-HOLleu_37781 Em0022g311a
ortholog_4470 gene-HOLleu_37821 Em0021g559a
ortholog_4471 gene-HOLleu_37828 Em0017g951a
ortholog_4472 gene-HOLleu_37835 Em0006g1251a
ortholog_4473 gene-HOLleu_37837 Em0023g115a
ortholog_4474 gene-HOLleu_37840 Em0017g943a
ortholog_4475 gene-HOLleu_37884 Em0008g967a
ortholog_4476 gene-HOLleu_37896 Em0018g788a
ortholog_4477 gene-HOLleu_37898 Em0002g1177a
ortholog_4478 gene-HOLleu_37904 Em0004g1736a
ortholog_4479 gene-HOLleu_37905 Em0011g824a
ortholog_4480 gene-HOLleu_37924 Em0002g1865a
ortholog_4481 gene-HOLleu_37929 Em0288g3a
ortholog_4482 gene-HOLleu_37931 Em0002g648a
ortholog_4483 gene-HOLleu_37933 Em0018g1122a
ortholog_4484 gene-HOLleu_37935 Em0002g42a
ortholog_4485 gene-HOLleu_37941 Em0016g560a
ortholog_4486 gene-HOLleu_37951 Em0021g374a
ortholog_4487 gene-HOLleu_37959 Em0014g72a
ortholog_4488 gene-HOLleu_37962 Em0016g1070a
ortholog_4489 gene-HOLleu_37981 Em0011g818a
ortholog_4490 gene-HOLleu_37982 Em0014g848a
ortholog_4491 gene-HOLleu_37983 Em0015g553a
ortholog_4492 gene-HOLleu_37984 Em0017g653a
ortholog_4493 gene-HOLleu_37985 Em0020g915a
ortholog_4494 gene-HOLleu_37986 Em0010g1030a
ortholog_4495 gene-HOLleu_37992 Em0019g1209a
ortholog_4496 gene-HOLleu_37995 Em0002g758a
ortholog_4497 gene-HOLleu_37997 Em0002g36a
ortholog_4498 gene-HOLleu_37999 Em0019g816a
ortholog_4499 gene-HOLleu_38027 Em0288g5a
ortholog_4500 gene-HOLleu_38029 Em0010g1028a
ortholog_4501 gene-HOLleu_38030 Em0016g542a
ortholog_4502 gene-HOLleu_38032 Em0021g254a
ortholog_4503 gene-HOLleu_38037 Em0004g1368a
ortholog_4504 gene-HOLleu_38052 Em0023g892a
ortholog_4505 gene-HOLleu_38053 Em0023g891a
ortholog_4506 gene-HOLleu_38054 Em0017g775a
ortholog_4507 gene-HOLleu_38056 Em0017g944a
ortholog_4508 gene-HOLleu_38109 Em0016g1107a
ortholog_4509 gene-HOLleu_38120 Em0015g1263a
ortholog_4510 gene-HOLleu_38121 Em0011g401a
ortholog_4511 gene-HOLleu_38127 Em0401g3a
ortholog_4512 gene-HOLleu_38128 Em0021g230a
ortholog_4513 gene-HOLleu_38151 Em0012g71a
ortholog_4514 gene-HOLleu_38152 Em0023g295a
ortholog_4515 gene-HOLleu_38153 Em0002g1495a
ortholog_4516 gene-HOLleu_38154 Em0016g308a
ortholog_4517 gene-HOLleu_38156 Em0017g932a
ortholog_4518 gene-HOLleu_38163 Em0017g767a
ortholog_4519 gene-HOLleu_38165 Em0002g205a
ortholog_4520 gene-HOLleu_38167 Em0002g29a
ortholog_4521 gene-HOLleu_38168 Em0016g174a
ortholog_4522 gene-HOLleu_38169 Em0016g563a
ortholog_4523 gene-HOLleu_38183 Em0022g661a
ortholog_4524 gene-HOLleu_38190 Em0005g1438a
ortholog_4525 gene-HOLleu_38197 Em0017g270a
ortholog_4526 gene-HOLleu_38210 Em1064g1a
ortholog_4527 gene-HOLleu_38213 Em0017g954a
ortholog_4528 gene-HOLleu_38217 Em0018g576a
ortholog_4529 gene-HOLleu_38223 Em0011g997a
ortholog_4530 gene-HOLleu_38233 Em0017g790a
ortholog_4531 gene-HOLleu_38238 Em0012g50a
ortholog_4532 gene-HOLleu_38239 Em0010g1014a
ortholog_4533 gene-HOLleu_38241 Em0010g728a
ortholog_4534 gene-HOLleu_38243 Em0010g727a
ortholog_4535 gene-HOLleu_38272 Em0022g185a
ortholog_4536 gene-HOLleu_38275 Em0023g652a
ortholog_4537 gene-HOLleu_38278 Em0009g1300a
ortholog_4538 gene-HOLleu_38297 Em0001g1326a
ortholog_4539 gene-HOLleu_38299 Em0020g230a
ortholog_4540 gene-HOLleu_38300 Em0008g803a
ortholog_4541 gene-HOLleu_38306 Em0016g301a
ortholog_4542 gene-HOLleu_38309 Em0019g675a
ortholog_4543 gene-HOLleu_38318 Em0008g1135a
ortholog_4544 gene-HOLleu_38322 Em0020g437a
ortholog_4545 gene-HOLleu_38325 Em0008g911a
ortholog_4546 gene-HOLleu_38370 Em0023g937a
ortholog_4547 gene-HOLleu_38392 Em0015g204a
ortholog_4548 gene-HOLleu_38402 Em0008g847a
ortholog_4549 gene-HOLleu_38414 Em0008g620a
ortholog_4550 gene-HOLleu_38446 Em0008g1113a
ortholog_4551 gene-HOLleu_38450 Em0019g304a
ortholog_4552 gene-HOLleu_38460 Em0008g404a
ortholog_4553 gene-HOLleu_38462 Em1027g1a
ortholog_4554 gene-HOLleu_38477 Em0013g304a
ortholog_4555 gene-HOLleu_38485 Em0022g42a
ortholog_4556 gene-HOLleu_38512 Em0016g536a
ortholog_4557 gene-HOLleu_38516 Em0005g179a
ortholog_4558 gene-HOLleu_38519 Em0047g13a
ortholog_4559 gene-HOLleu_38520 Em0010g526a
ortholog_4560 gene-HOLleu_38521 Em0011g445a
ortholog_4561 gene-HOLleu_38523 Em0003g1356a
ortholog_4562 gene-HOLleu_38531 Em0008g347a
ortholog_4563 gene-HOLleu_38534 Em0023g690a
ortholog_4564 gene-HOLleu_38535 Em0023g687a
ortholog_4565 gene-HOLleu_38541 Em0008g978a
ortholog_4566 gene-HOLleu_38557 Em0021g626a
ortholog_4567 gene-HOLleu_38559 Em0008g1110a
ortholog_4568 gene-HOLleu_38563 Em0008g1028a
ortholog_4569 gene-HOLleu_38567 Em0008g821a
ortholog_4570 gene-HOLleu_38568 Em0008g541a
ortholog_4571 gene-HOLleu_38570 Em0008g1021a
ortholog_4572 gene-HOLleu_38580 Em0008g831a
ortholog_4573 gene-HOLleu_38581 Em0013g92a
ortholog_4574 gene-HOLleu_38584 Em0008g1116a
ortholog_4575 gene-HOLleu_38587 Em0008g1226a
ortholog_4576 gene-HOLleu_38595 Em0008g1056a
ortholog_4577 gene-HOLleu_38610 Em0008g1057a
ortholog_4578 gene-HOLleu_38638 Em0019g192a
ortholog_4579 gene-HOLleu_38642 Em0016g247a
ortholog_4580 gene-HOLleu_38666 Em0009g959a
ortholog_4581 gene-HOLleu_38676 Em0001g1715a
ortholog_4582 gene-HOLleu_38677 Em0131g6a
ortholog_4583 gene-HOLleu_38678 Em0008g48a
ortholog_4584 gene-HOLleu_38685 Em0008g1265a
ortholog_4585 gene-HOLleu_38689 Em0131g7a
ortholog_4586 gene-HOLleu_38707 Em0008g1011a
ortholog_4587 gene-HOLleu_38731 Em0141g7a
ortholog_4588 gene-HOLleu_38733 Em0001g1111a
ortholog_4589 gene-HOLleu_38735 Em0008g605a
ortholog_4590 gene-HOLleu_38737 Em0008g604a
ortholog_4591 gene-HOLleu_38761 Em0008g1033a
ortholog_4592 gene-HOLleu_38762 Em0008g1272a
ortholog_4593 gene-HOLleu_38763 Em0008g1229a
ortholog_4594 gene-HOLleu_38765 Em0023g507a
ortholog_4595 gene-HOLleu_38769 Em0016g586a
ortholog_4596 gene-HOLleu_38781 Em0020g993a
ortholog_4597 gene-HOLleu_38782 Em0013g312a
ortholog_4598 gene-HOLleu_38787 Em0008g1007a
ortholog_4599 gene-HOLleu_38791 Em0014g680a
ortholog_4600 gene-HOLleu_38794 Em0008g971a
ortholog_4601 gene-HOLleu_38800 Em0008g352a
ortholog_4602 gene-HOLleu_38803 Em0008g42a
ortholog_4603 gene-HOLleu_38806 Em0008g1129a
ortholog_4604 gene-HOLleu_38807 Em0008g1128a
ortholog_4605 gene-HOLleu_38827 Em0001g1713a
ortholog_4606 gene-HOLleu_38834 Em0016g985a
ortholog_4607 gene-HOLleu_38837 Em0030g39a
ortholog_4608 gene-HOLleu_38839 Em0008g1178a
ortholog_4609 gene-HOLleu_38840 Em0013g213a
ortholog_4610 gene-HOLleu_38861 Em0799g5a
ortholog_4611 gene-HOLleu_38864 Em0019g1040a
ortholog_4612 gene-HOLleu_38865 Em0002g747a
ortholog_4613 gene-HOLleu_38872 Em0364g4a
ortholog_4614 gene-HOLleu_38875 Em0008g1267a
ortholog_4615 gene-HOLleu_38881 Em0010g907a
ortholog_4616 gene-HOLleu_38884 Em0016g695a
ortholog_4617 gene-HOLleu_38885 Em0008g413a
ortholog_4618 gene-HOLleu_38886 Em0008g57a
ortholog_4619 gene-HOLleu_38944 Em0008g1020a
ortholog_4620 gene-HOLleu_38949 Em0016g1071a
ortholog_4621 gene-HOLleu_38953 Em0008g1228a
ortholog_4622 gene-HOLleu_38970 Em0023g181a
ortholog_4623 gene-HOLleu_38974 Em0016g900a
ortholog_4624 gene-HOLleu_38977 Em0001g104a
ortholog_4625 gene-HOLleu_38981 Em0003g1581a
ortholog_4626 gene-HOLleu_38986 Em0008g1268a
ortholog_4627 gene-HOLleu_38989 Em0013g143a
ortholog_4628 gene-HOLleu_38991 Em0008g1122a
ortholog_4629 gene-HOLleu_38992 Em0012g535a
ortholog_4630 gene-HOLleu_38994 Em0008g1017a
ortholog_4631 gene-HOLleu_38997 Em0009g812a
ortholog_4632 gene-HOLleu_39012 g32995.t1
ortholog_4633 gene-HOLleu_39021 Em0008g735a
ortholog_4634 gene-HOLleu_39024 Em0023g917a
ortholog_4635 gene-HOLleu_39030 Em0021g986a
ortholog_4636 gene-HOLleu_39032 Em0008g1227a
ortholog_4637 gene-HOLleu_39043 Em0009g1283a
ortholog_4638 gene-HOLleu_39044 Em0008g453a
ortholog_4639 gene-HOLleu_39045 Em0225g4a
ortholog_4640 gene-HOLleu_39049 Em0528g4a
ortholog_4641 gene-HOLleu_39051 Em0008g1043a
ortholog_4642 gene-HOLleu_39057 Em0008g61a
ortholog_4643 gene-HOLleu_39059 Em0018g1123a
ortholog_4644 gene-HOLleu_39063 Em0008g1107a
ortholog_4645 gene-HOLleu_39067 Em0008g950a
ortholog_4646 gene-HOLleu_39090 Em0008g105a
ortholog_4647 gene-HOLleu_39092 Em0008g29a
ortholog_4648 gene-HOLleu_39098 Em0008g1063a
ortholog_4649 gene-HOLleu_39099 Em0008g1030a
ortholog_4650 gene-HOLleu_39102 Em0012g57a
ortholog_4651 gene-HOLleu_39103 Em0008g151a
ortholog_4652 gene-HOLleu_39107 Em0006g235a
ortholog_4653 gene-HOLleu_39109 Em0008g1068a
ortholog_4654 gene-HOLleu_39116 Em0008g367a
ortholog_4655 gene-HOLleu_39129 Em0008g1072a
ortholog_4656 gene-HOLleu_39138 Em0008g1006a
ortholog_4657 gene-HOLleu_39144 Em0019g389a
ortholog_4658 gene-HOLleu_39149 Em0008g1173a
ortholog_4659 gene-HOLleu_39163 Em0008g394a
ortholog_4660 gene-HOLleu_39225 Em0008g97a
ortholog_4661 gene-HOLleu_39226 Em0008g1237a
ortholog_4662 gene-HOLleu_39242 Em0008g1240a
ortholog_4663 gene-HOLleu_39249 Em0008g1271a
ortholog_4664 gene-HOLleu_39251 Em0008g1054a
ortholog_4665 gene-HOLleu_39252 Em0021g355a
ortholog_4666 gene-HOLleu_39299 Em0019g931a
ortholog_4667 gene-HOLleu_39324 Em0051g28a
ortholog_4668 gene-HOLleu_39339 Em0008g1121a
ortholog_4669 gene-HOLleu_39340 Em0008g1243a
ortholog_4670 gene-HOLleu_39345 Em0008g142a
ortholog_4671 gene-HOLleu_39347 Em0008g973a
ortholog_4672 gene-HOLleu_39349 Em0015g1230a
ortholog_4673 gene-HOLleu_39361 Em0008g966a
ortholog_4674 gene-HOLleu_39364 Em0008g963a
ortholog_4675 gene-HOLleu_39365 Em0360g5a
ortholog_4676 gene-HOLleu_39368 Em0008g507a
ortholog_4677 gene-HOLleu_39384 Em0002g1625a
ortholog_4678 gene-HOLleu_39403 Em0014g754a
ortholog_4679 gene-HOLleu_39414 Em0016g582a
ortholog_4680 gene-HOLleu_39419 Em0008g974a
ortholog_4681 gene-HOLleu_39422 Em0008g30a
ortholog_4682 gene-HOLleu_39425 Em0008g627a
ortholog_4683 gene-HOLleu_39430 Em0008g277a
ortholog_4684 gene-HOLleu_39431 Em0008g944a
ortholog_4685 gene-HOLleu_39441 Em0008g1212a
ortholog_4686 gene-HOLleu_39442 Em0008g99a
ortholog_4687 gene-HOLleu_39457 Em0023g701a
ortholog_4688 gene-HOLleu_39468 Em0008g1081a
ortholog_4689 gene-HOLleu_39482 Em0001g928a
ortholog_4690 gene-HOLleu_39483 Em0008g1183a
ortholog_4691 gene-HOLleu_39511 Em0007g549a
ortholog_4692 gene-HOLleu_39525 Em0022g329a
ortholog_4693 gene-HOLleu_39527 Em0008g1159a
ortholog_4694 gene-HOLleu_39540 Em0008g708a
ortholog_4695 gene-HOLleu_39541 Em0008g969a
ortholog_4696 gene-HOLleu_39555 Em0008g44a
ortholog_4697 gene-HOLleu_39556 Em0008g1082a
ortholog_4698 gene-HOLleu_39557 Em0008g1059a
ortholog_4699 gene-HOLleu_39563 Em0008g373a
ortholog_4700 gene-HOLleu_39580 Em0021g916a
ortholog_4701 gene-HOLleu_39581 Em0657g3a
ortholog_4702 gene-HOLleu_39582 Em0008g791a
ortholog_4703 gene-HOLleu_39585 Em0008g576a
ortholog_4704 gene-HOLleu_39590 Em0008g96a
ortholog_4705 gene-HOLleu_39591 Em0004g1596a
ortholog_4706 gene-HOLleu_39598 Em0008g147a
ortholog_4707 gene-HOLleu_39612 Em0014g766a
ortholog_4708 gene-HOLleu_39613 Em0008g1199a
ortholog_4709 gene-HOLleu_39624 Em0016g254a
ortholog_4710 gene-HOLleu_39633 Em0001g3819a
ortholog_4711 gene-HOLleu_39637 Em0028g67a
ortholog_4712 gene-HOLleu_39678 Em0003g1673a
ortholog_4713 gene-HOLleu_39717 Em0005g1541a
ortholog_4714 gene-HOLleu_39729 Em0001g1964a
ortholog_4715 gene-HOLleu_39732 Em0018g789a
ortholog_4716 gene-HOLleu_39736 Em0005g1526a
ortholog_4717 gene-HOLleu_39744 Em0005g1164a
ortholog_4718 gene-HOLleu_39746 Em0005g1100a
ortholog_4719 gene-HOLleu_39748 Em0022g87a
ortholog_4720 gene-HOLleu_39758 Em0012g514a
ortholog_4721 gene-HOLleu_39760 Em0015g343a
ortholog_4722 gene-HOLleu_39761 Em0005g960a
ortholog_4723 gene-HOLleu_39785 Em0005g1178a
ortholog_4724 gene-HOLleu_39793 Em0005g1488a
ortholog_4725 gene-HOLleu_39804 Em0017g102a
ortholog_4726 gene-HOLleu_39808 Em0005g1633a
ortholog_4727 gene-HOLleu_39810 Em0004g1748a
ortholog_4728 gene-HOLleu_39812 Em0005g1632a
ortholog_4729 gene-HOLleu_39833 Em0005g1268a
ortholog_4730 gene-HOLleu_39847 Em0005g1658a
ortholog_4731 gene-HOLleu_39855 Em0005g1146a
ortholog_4732 gene-HOLleu_39865 Em0001g209a
ortholog_4733 gene-HOLleu_39876 Em0005g1177a
ortholog_4734 gene-HOLleu_39879 Em0005g1372a
ortholog_4735 gene-HOLleu_39887 Em0005g947a
ortholog_4736 gene-HOLleu_39890 Em0003g1166a
ortholog_4737 gene-HOLleu_39892 Em0005g1600a
ortholog_4738 gene-HOLleu_39893 Em0004g152a
ortholog_4739 gene-HOLleu_39896 Em0005g1635a
ortholog_4740 gene-HOLleu_39905 Em0005g1239a
ortholog_4741 gene-HOLleu_39909 Em0246g11a
ortholog_4742 gene-HOLleu_39910 Em0005g1674a
ortholog_4743 gene-HOLleu_39911 Em0005g1673a
ortholog_4744 gene-HOLleu_39915 Em0013g366a
ortholog_4745 gene-HOLleu_39918 Em0005g1656a
ortholog_4746 gene-HOLleu_39925 Em0005g1346a
ortholog_4747 gene-HOLleu_39928 Em0005g1280a
ortholog_4748 gene-HOLleu_39933 Em0017g148a
ortholog_4749 gene-HOLleu_39938 Em0004g355a
ortholog_4750 gene-HOLleu_39940 Em0012g552a
ortholog_4751 gene-HOLleu_39941 Em0005g1323a
ortholog_4752 gene-HOLleu_39944 Em0001g2641a
ortholog_4753 gene-HOLleu_39955 Em0015g874a
ortholog_4754 gene-HOLleu_39967 Em0023g760a
ortholog_4755 gene-HOLleu_39982 Em0022g934a
ortholog_4756 gene-HOLleu_39983 Em0005g1216a
ortholog_4757 gene-HOLleu_39994 Em0007g1589a
ortholog_4758 gene-HOLleu_40002 Em0005g1648a
ortholog_4759 gene-HOLleu_40015 Em0005g893a
ortholog_4760 gene-HOLleu_40016 Em0009g34a
ortholog_4761 gene-HOLleu_40018 Em0005g1310a
ortholog_4762 gene-HOLleu_40021 Em0002g107a
ortholog_4763 gene-HOLleu_40030 Em0001g847a
ortholog_4764 gene-HOLleu_40035 Em0004g1582a
ortholog_4765 gene-HOLleu_40041 Em0005g1020a
ortholog_4766 gene-HOLleu_40053 Em0009g844a
ortholog_4767 gene-HOLleu_40054 Em0005g1342a
ortholog_4768 gene-HOLleu_40063 Em0005g1185a
ortholog_4769 gene-HOLleu_40064 Em0005g1184a
ortholog_4770 gene-HOLleu_40072 Em0005g660a
ortholog_4771 gene-HOLleu_40090 Em0005g1557a
ortholog_4772 gene-HOLleu_40093 Em0009g1127a
ortholog_4773 gene-HOLleu_40095 Em0005g1165a
ortholog_4774 gene-HOLleu_40102 Em0005g1611a
ortholog_4775 gene-HOLleu_40115 Em0005g1591a
ortholog_4776 gene-HOLleu_40119 Em0114g16a
ortholog_4777 gene-HOLleu_40120 Em0005g1186a
ortholog_4778 gene-HOLleu_40122 Em0005g551a
ortholog_4779 gene-HOLleu_40148 Em0005g1462a
ortholog_4780 gene-HOLleu_40151 Em0005g1652a
ortholog_4781 gene-HOLleu_40159 Em0012g895a
ortholog_4782 gene-HOLleu_40184 Em0005g1013a
ortholog_4783 gene-HOLleu_40223 Em0005g1547a
ortholog_4784 gene-HOLleu_40224 Em0015g103a
ortholog_4785 gene-HOLleu_40245 Em0014g393a
ortholog_4786 gene-HOLleu_40251 Em0005g805a
ortholog_4787 gene-HOLleu_40253 Em0005g1096a
ortholog_4788 gene-HOLleu_40263 Em0005g1018a
ortholog_4789 gene-HOLleu_40264 Em0005g1450a
ortholog_4790 gene-HOLleu_40265 Em0005g1187a
ortholog_4791 gene-HOLleu_40302 Em0005g1602a
ortholog_4792 gene-HOLleu_40307 Em0005g1171a
ortholog_4793 gene-HOLleu_40308 Em0011g84a
ortholog_4794 gene-HOLleu_40309 Em0019g328a
ortholog_4795 gene-HOLleu_40310 Em0020g1095a
ortholog_4796 gene-HOLleu_40312 Em0005g1446a
ortholog_4797 gene-HOLleu_40326 Em0005g757a
ortholog_4798 gene-HOLleu_40327 Em0005g239a
ortholog_4799 gene-HOLleu_40330 Em0267g1a
ortholog_4800 gene-HOLleu_40335 Em0018g1015a
ortholog_4801 gene-HOLleu_40348 Em0005g1525a
