ortholog_1 BL06853 Em0023g52a
ortholog_4654 BL24443 Em0022g349a
ortholog_4655 BL24444 Em0022g136a
ortholog_4656 BL24460 Em0018g1185a
ortholog_4657 BL24463 Em0022g442a
ortholog_4658 BL24464 Em0022g508a
ortholog_4659 BL24465 Em0022g16a
ortholog_4660 BL24483 Em0017g281a
ortholog_4661 BL24485 Em0010g431a
ortholog_4662 BL24494 Em0004g776a
ortholog_4663 BL24495 Em0022g575a
ortholog_4664 BL24508 Em0016g358a
ortholog_4665 BL24509 Em0019g834a
ortholog_4666 BL24513 Em0022g72a
ortholog_4667 BL24525 Em0005g136a
ortholog_4668 BL24526 Em0022g339a
ortholog_4669 BL24537 Em0022g230a
ortholog_4670 BL24540 Em0022g173a
ortholog_4671 BL24559 Em0017g16a
ortholog_4672 BL24563 Em0022g342a
ortholog_4673 BL24564 Em0020g99a
ortholog_4674 BL24572 Em0648g3a
ortholog_4675 BL24573 Em0010g944a
ortholog_4676 BL24574 Em0022g334a
ortholog_4677 BL24575 Em0005g1380a
ortholog_4678 BL24583 Em0022g563a
ortholog_4679 BL24584 Em0020g661a
ortholog_4680 BL24586 Em0002g1697a
ortholog_4681 BL24589 Em0011g4a
ortholog_4682 BL24593 Em0018g669a
ortholog_4683 BL24601 Em0022g761a
ortholog_4684 BL24602 Em0022g332a
ortholog_4685 BL24603 Em0002g193a
ortholog_4686 BL24604 Em0002g191a
ortholog_4687 BL24609 Em0018g367a
ortholog_4688 BL24610 Em0023g105a
ortholog_4689 BL24626 Em0019g581a
ortholog_4690 BL24632 Em0786g8a
ortholog_4691 BL24634 Em0019g580a
ortholog_4692 BL24635 Em0019g769a
ortholog_4693 BL24641 Em0022g34a
ortholog_4694 BL25722 Em0022g650a
ortholog_4695 BL25046 Em0007g322a
ortholog_4696 BL25047 Em0021g552a
ortholog_4697 BL25048 Em0001g1702a
ortholog_4698 BL25052 Em0023g941a
ortholog_4699 BL25064 Em0007g220a
ortholog_4700 BL25067 Em0007g591a
ortholog_4701 BL25070 Em0007g593a
ortholog_4702 BL25074 Em0001g3376a
ortholog_4703 BL25077 Em0158g1a
ortholog_4704 BL25096 Em0009g1062a
ortholog_4705 BL25104 Em0016g370a
ortholog_4706 BL24984 Em0007g1088a
ortholog_4707 BL24986 Em0014g70a
ortholog_4708 BL24993 Em0001g3730a
ortholog_4709 BL25119 Em0023g228a
ortholog_4710 BL25122 Em0009g970a
ortholog_4711 BL25123 Em0009g44a
ortholog_4712 BL25125 Em0005g258a
ortholog_4713 BL25129 Em0006g1218a
ortholog_4714 BL25132 Em0010g875a
ortholog_4715 BL25135 Em0009g1053a
ortholog_4716 BL25145 Em0005g1117a
ortholog_4717 BL25148 Em0017g199a
ortholog_4718 BL25168 Em0009g1140a
ortholog_4719 BL25175 Em0001g263a
ortholog_4720 BL25176 Em0003g1329a
ortholog_4721 BL25184 Em0009g1066a
ortholog_4722 BL25200 Em0017g565a
ortholog_4723 BL25201 Em0017g502a
ortholog_4724 BL25205 Em1134g2a
ortholog_4725 BL25212 Em0009g995a
ortholog_4726 BL25222 Em0009g610a
ortholog_4727 BL25227 Em0009g937a
ortholog_4728 BL25229 Em0009g37a
ortholog_4729 BL25230 Em0009g185a
ortholog_4730 BL25236 Em0022g497a
ortholog_4731 BL25243 Em0004g707a
ortholog_4732 BL25247 Em0011g975a
ortholog_4733 BL25248 Em0011g516a
ortholog_4734 BL25258 Em0009g401a
ortholog_4735 BL25264 Em0009g397a
ortholog_4736 BL25265 Em0009g108a
ortholog_4737 BL25274 Em0023g773a
ortholog_4738 BL25279 Em0001g834a
ortholog_4739 BL25303 Em0009g1225a
ortholog_4740 BL25304 Em0008g1125a
ortholog_4741 BL25310 Em0009g1310a
ortholog_4742 BL25319 Em0013g1070a
ortholog_4743 BL25324 Em0006g644a
ortholog_4744 BL25326 Em0009g54a
ortholog_4745 BL25327 Em0011g506a
ortholog_4746 BL25328 Em0023g291a
ortholog_4747 BL25337 Em0012g809a
ortholog_4748 BL25338 Em0009g981a
ortholog_4749 BL25358 Em0005g60a
ortholog_4750 BL25006 Em0008g97a
ortholog_4751 BL25011 Em0071g23a
ortholog_4752 BL25030 Em0010g1014a
ortholog_4753 BL25031 Em0023g450a
ortholog_4754 BL25033 Em0032g31a
ortholog_4755 BL25035 Em0022g315a
ortholog_4756 BL25038 Em0017g653a
ortholog_4757 BL25385 Em0011g507a
ortholog_4758 BL25371 Em0021g790a
ortholog_4759 BL25374 Em0009g646a
ortholog_4760 BL25398 Em0017g32a
ortholog_4761 BL25469 Em0011g67a
ortholog_4762 BL25472 Em0002g1803a
ortholog_4763 BL25477 Em0009g1274a
ortholog_4764 BL25479 Em0001g2807a
ortholog_4765 BL25490 Em0399g1a
ortholog_4766 BL25492 Em0001g554a
ortholog_4767 BL25493 Em0020g845a
ortholog_4768 BL25496 Em0016g539a
ortholog_4769 BL25414 Em0011g505a
ortholog_4770 BL25415 Em0005g1479a
ortholog_4771 BL25422 Em0011g519a
ortholog_4772 BL25433 Em0019g1210a
ortholog_4773 BL25452 Em0017g363a
ortholog_4774 BL25461 Em0003g1716a
ortholog_4775 BL25464 Em0009g1029a
ortholog_4776 BL25465 Em0004g53a
ortholog_4777 BL25468 Em0008g977a
ortholog_4778 BL25502 Em0014g789a
ortholog_4779 BL25503 Em0014g811a
ortholog_4780 BL25508 Em0014g819a
ortholog_4781 BL25509 Em0014g818a
ortholog_4782 BL25512 Em0014g765a
ortholog_4783 BL25519 Em0011g122a
ortholog_4784 BL25527 Em0016g603a
ortholog_4785 BL25530 Em0021g863a
ortholog_4786 BL25535 Em0019g1048a
ortholog_4787 BL25543 Em0019g810a
ortholog_4788 BL25545 Em0019g814a
ortholog_4789 BL25547 Em0019g668a
ortholog_4790 BL25555 Em0019g736a
ortholog_4791 BL25558 Em0014g712a
ortholog_4792 BL25559 Em0440g7a
ortholog_4793 BL25565 Em0019g611a
ortholog_4794 BL25567 Em0019g1094a
ortholog_4795 BL25592 Em0011g778a
ortholog_4796 BL25593 Em0013g681a
ortholog_4797 BL25603 Em0016g228a
ortholog_4798 BL25610 Em0019g237a
ortholog_4799 BL25623 Em0001g408a
ortholog_4800 BL25676 Em0013g647a
ortholog_4801 BL25679 Em0005g1632a
ortholog_4802 BL25680 Em0005g1633a
ortholog_4803 BL25681 Em0005g1239a
ortholog_4804 BL25698 Em0001g2439a
ortholog_4805 BL25707 Em0005g1666a
ortholog_4806 BL25708 Em0020g919a
ortholog_4807 BL27334 Em0014g372a
ortholog_4808 BL27338 Em0014g35a
ortholog_4809 BL27340 Em0006g957a
ortholog_4810 BL27346 Em0013g114a
ortholog_4811 BL27357 Em0001g1430a
ortholog_4812 BL27358 Em0023g72a
ortholog_4813 BL27371 Em0001g3615a
ortholog_4814 BL27376 Em0001g67a
ortholog_4815 BL27377 Em0001g229a
ortholog_4816 BL27380 Em0022g528a
ortholog_4817 BL27385 Em0001g1766a
ortholog_4818 BL27390 Em0001g1211a
ortholog_4819 BL27397 Em0005g149a
ortholog_4820 BL27399 Em0022g925a
ortholog_4821 BL27401 Em0015g804a
ortholog_4822 BL27404 Em0001g555a
ortholog_4823 BL27410 Em0001g622a
ortholog_4824 BL27412 Em0016g952a
ortholog_4825 BL27414 Em0001g1109a
ortholog_4826 BL27415 Em0001g215a
ortholog_4827 BL27420 Em0016g364a
ortholog_4828 BL27427 Em0014g37a
ortholog_4829 BL27432 Em0014g28a
ortholog_4830 BL27434 Em0008g1080a
ortholog_4831 BL27435 Em0015g1020a
ortholog_4832 BL27438 Em0014g71a
ortholog_4833 BL27440 Em0001g3426a
ortholog_4834 BL27443 Em0001g2704a
ortholog_4835 BL27444 Em0013g1071a
ortholog_4836 BL27447 Em0005g1676a
ortholog_4837 BL27449 Em0021g836a
ortholog_4838 BL27450 Em0014g124a
ortholog_4839 BL27451 Em0022g936a
ortholog_4840 BL27453 Em0024g36a
ortholog_4841 BL27454 Em0001g3820a
ortholog_4842 BL27457 Em0001g404a
ortholog_4843 BL27458 Em0018g387a
ortholog_4844 BL27471 Em0001g1246a
ortholog_4845 BL27472 Em0009g50a
ortholog_4846 BL27477 Em0001g795a
ortholog_4847 BL27484 Em0001g92a
ortholog_4848 BL27510 Em0001g3234a
ortholog_4849 BL27515 Em0001g1074a
ortholog_4850 BL27516 Em0019g655a
ortholog_4851 BL27520 Em0016g447a
ortholog_4852 BL27529 Em0023g382a
ortholog_4853 BL27533 Em0014g8a
ortholog_4854 BL27539 Em0001g3429a
ortholog_4855 BL27541 Em0001g1705a
ortholog_4856 BL27545 Em0002g1413a
ortholog_4857 BL27548 Em0014g783a
ortholog_4858 BL27549 Em0001g1763a
ortholog_4859 BL27552 Em0014g137a
ortholog_4860 BL27553 Em0016g397a
ortholog_4861 BL27555 Em0014g602a
ortholog_4862 BL27564 Em0019g307a
ortholog_4863 BL27594 Em0013g19a
ortholog_4864 BL27598 Em0071g21a
ortholog_4865 BL27599 Em0009g549a
ortholog_4866 BL27601 Em0001g2648a
ortholog_4867 BL27602 Em0001g2647a
ortholog_4868 BL27603 Em0019g73a
ortholog_4869 BL27614 Em0517g2a
ortholog_4870 BL27615 Em0004g73a
ortholog_4871 BL27616 Em0013g884a
ortholog_4872 BL27620 Em0014g296a
ortholog_4873 BL27622 Em0001g757a
ortholog_4874 BL27623 Em0016g69a
ortholog_4875 BL27624 Em0014g488a
ortholog_4876 BL27630 Em0023g921a
ortholog_4877 BL27634 Em0016g1066a
ortholog_4878 BL27638 Em0009g364a
ortholog_4879 BL27640 Em0016g43a
ortholog_4880 BL27643 Em0001g1791a
ortholog_4881 BL27650 Em0011g1123a
ortholog_4882 BL27661 Em0001g183a
ortholog_4883 BL27664 Em0001g572a
ortholog_4884 BL27673 Em0005g655a
ortholog_4885 BL27689 Em0020g884a
ortholog_4886 BL27690 Em0014g177a
ortholog_4887 BL27698 Em0001g24a
ortholog_4888 BL27707 Em0001g3617a
ortholog_4889 BL27708 Em0001g3795a
ortholog_4890 BL27714 Em0013g141a
ortholog_4891 BL27726 Em0244g2a
ortholog_4892 BL27729 Em0001g2871a
ortholog_4893 BL27738 Em0022g274a
ortholog_4894 BL27739 Em0001g2141a
ortholog_4895 BL27757 Em0576g3a
ortholog_4896 BL27759 Em0001g1891a
ortholog_4897 BL27763 Em0001g2034a
ortholog_4898 BL27773 Em0018g294a
ortholog_4899 BL27774 Em0001g2262a
ortholog_4900 BL27775 Em0001g2295a
ortholog_4901 BL27777 Em0001g1774a
ortholog_4902 BL27783 Em0009g117a
ortholog_4903 BL27784 Em0001g1010a
ortholog_4904 BL27785 Em0015g74a
ortholog_4905 BL27793 Em0001g2084a
ortholog_4906 BL27800 Em0088g3a
ortholog_4907 BL27801 Em0015g69a
ortholog_4908 BL27803 Em0001g213a
ortholog_4909 BL27804 Em0016g994a
ortholog_4910 BL27805 Em0020g192a
ortholog_4911 BL27808 Em0001g1080a
ortholog_4912 BL27810 Em0015g764a
ortholog_4913 BL27817 Em0007g621a
ortholog_4914 BL27826 Em0001g1910a
ortholog_4915 BL27829 Em0005g1085a
ortholog_4916 BL27832 Em0001g2417a
ortholog_4917 BL27836 Em0001g680a
ortholog_4918 BL27839 Em0016g384a
ortholog_4919 BL27840 Em0020g225a
ortholog_4920 BL27843 Em0001g436a
ortholog_4921 BL27851 Em0001g1890a
ortholog_4922 BL27854 Em0006g1247a
ortholog_4923 BL27856 Em0011g657a
ortholog_4924 BL27864 Em0001g2116a
ortholog_4925 BL27866 Em0001g2117a
ortholog_4926 BL27882 Em0001g3613a
ortholog_4927 BL27883 Em0001g3614a
ortholog_4928 BL27887 Em0001g3686a
ortholog_4929 BL27888 Em0009g1312a
ortholog_4930 BL27890 Em0001g3723a
ortholog_4931 BL27893 Em0001g3666a
ortholog_4932 BL27894 Em0021g565a
ortholog_4933 BL27897 Em0001g1334a
ortholog_4934 BL27903 Em0005g80a
ortholog_4935 BL27906 Em0001g93a
ortholog_4936 BL27907 Em0001g3766a
ortholog_4937 BL27908 Em0001g1313a
ortholog_4938 BL27911 Em0011g661a
ortholog_4939 BL27924 Em0001g1415a
ortholog_4940 BL27930 Em0055g7a
ortholog_4941 BL27944 Em0001g55a
ortholog_4942 BL27948 Em0021g277a
ortholog_4943 BL27952 Em0001g929a
ortholog_4944 BL27960 Em0013g995a
ortholog_4945 BL27961 Em0009g616a
ortholog_4946 BL27962 Em0001g2705a
ortholog_4947 BL27964 Em0001g623a
ortholog_4948 BL27969 Em0019g230a
ortholog_4949 BL27971 Em0005g1161a
ortholog_4950 BL27972 Em0001g617a
ortholog_4951 BL27973 Em0015g1290a
ortholog_4952 BL27984 Em0001g467a
ortholog_4953 BL27985 Em0009g602a
ortholog_4954 BL27986 Em0009g984a
ortholog_4955 BL27988 Em0001g214a
ortholog_4956 BL27991 Em0001g1437a
ortholog_4957 BL27997 Em0001g1336a
ortholog_4958 BL28000 Em0007g242a
ortholog_4959 BL28001 Em0001g1953a
ortholog_4960 BL28004 Em0013g148a
ortholog_4961 BL28005 Em0001g1369a
ortholog_4962 BL28006 Em0014g39a
ortholog_4963 BL28007 Em0015g1268a
ortholog_4964 BL28009 Em0014g49a
ortholog_4965 BL28013 Em0014g5a
ortholog_4966 BL28014 Em0005g1643a
ortholog_4967 BL28015 Em0004g999a
ortholog_4968 BL28016 Em0017g595a
ortholog_4969 BL28023 Em0001g3298a
ortholog_4970 BL28028 Em0014g598a
ortholog_4971 BL28029 Em0014g119a
ortholog_4972 BL28033 Em0014g276a
ortholog_4973 BL28037 Em0001g1568a
ortholog_4974 BL28039 Em0020g688a
ortholog_4975 BL28042 Em0001g1630a
ortholog_4976 BL28043 Em0003g802a
ortholog_4977 BL28048 Em0002g496a
ortholog_4978 BL28067 Em0001g1293a
ortholog_4979 BL28068 Em0001g1400a
ortholog_4980 BL28071 Em0001g846a
ortholog_4981 BL28072 Em0759g1a
ortholog_4982 BL28073 Em0020g88a
ortholog_4983 BL28074 Em0001g1628a
ortholog_4984 BL28080 Em0001g232a
ortholog_4985 BL28081 Em0004g376a
ortholog_4986 BL28082 Em0001g3787a
ortholog_4987 BL28085 Em0023g716a
ortholog_4988 BL28091 Em0520g3a
ortholog_4989 BL28092 Em0014g172a
ortholog_4990 BL28093 Em0014g175a
ortholog_4991 BL28095 Em0004g974a
ortholog_4992 BL28096 Em0020g614a
ortholog_4993 BL28121 Em0023g538a
ortholog_4994 BL28122 Em0022g231a
ortholog_4995 BL28123 Em0022g48a
ortholog_4996 BL28124 Em0019g389a
ortholog_4997 BL28133 Em0001g3792a
ortholog_4998 BL28143 Em0001g3794a
ortholog_4999 BL28144 Em0001g3377a
ortholog_5000 BL28154 Em0001g1045a
ortholog_5001 BL28156 Em0001g1612a
ortholog_5002 BL28166 Em0008g162a
ortholog_5003 BL28167 Em0003g1359a
ortholog_5004 BL28169 Em0008g1107a
ortholog_5005 BL28171 Em0880g3a
ortholog_5006 BL28176 Em0001g1755a
ortholog_5007 BL25737 Em0021g133a
ortholog_5008 BL25738 Em0021g666a
ortholog_5009 BL25739 Em0004g156a
ortholog_5010 BL25740 Em0018g77a
ortholog_5011 BL25759 Em0021g813a
ortholog_5012 BL25760 Em0008g92a
ortholog_5013 BL25762 Em0021g659a
ortholog_5014 BL25764 Em0021g662a
ortholog_5015 BL25779 Em0021g72a
ortholog_5016 BL25785 Em0009g1241a
ortholog_5017 BL25787 Em0005g1379a
ortholog_5018 BL25803 Em0021g825a
ortholog_5019 BL25804 Em0019g197a
ortholog_5020 BL25807 Em0017g580a
ortholog_5021 BL25809 Em0017g98a
ortholog_5022 BL25810 Em0021g70a
ortholog_5023 BL25811 Em0021g51a
ortholog_5024 BL25813 Em0021g600a
ortholog_5025 BL25814 Em0021g686a
ortholog_5026 BL25843 Em0021g665a
ortholog_5027 BL25844 Em0021g27a
ortholog_5028 BL25847 Em0001g1140a
ortholog_5029 BL25850 Em0021g920a
ortholog_5030 BL25859 Em0021g909a
ortholog_5031 BL25860 Em0021g989a
ortholog_5032 BL25867 Em0021g142a
ortholog_5033 BL25868 Em0002g1030a
ortholog_5034 BL25874 Em0021g757a
ortholog_5035 BL25876 Em0016g996a
ortholog_5036 BL25882 Em0021g23a
ortholog_5037 BL25885 Em0007g251a
ortholog_5038 BL25888 Em0009g1232a
ortholog_5039 BL25893 Em0002g1202a
ortholog_5040 BL25904 Em0001g972a
ortholog_5041 BL25907 Em0003g1563a
ortholog_5042 BL25918 Em0004g138a
ortholog_5043 BL25920 Em0021g43a
ortholog_5044 BL25924 Em0016g970a
ortholog_5045 BL25925 Em0020g42a
ortholog_5046 BL25926 Em0021g28a
ortholog_5047 BL25934 Em0021g931a
ortholog_5048 BL25945 Em0016g936a
ortholog_5049 BL25947 Em0022g195a
ortholog_5050 BL25960 Em0021g111a
ortholog_5051 BL25971 Em0021g914a
ortholog_5052 BL25991 Em1340g2a
ortholog_5053 BL25992 Em0021g84a
ortholog_5054 BL25993 Em0021g82a
ortholog_5055 BL25994 Em0021g63a
ortholog_5056 BL25998 Em0006g1011a
ortholog_5057 BL26000 Em0011g1029a
ortholog_5058 BL26002 Em0058g6a
ortholog_5059 BL26003 Em0021g669a
ortholog_5060 BL26009 Em0021g660a
ortholog_5061 BL26010 Em0001g1964a
ortholog_5062 BL26011 Em0021g985a
ortholog_5063 BL26016 Em0062g1a
ortholog_5064 BL26026 Em0786g1a
ortholog_5065 BL26030 Em0021g823a
ortholog_5066 BL26032 Em0021g824a
ortholog_5067 BL26040 Em0021g896a
ortholog_5068 BL26046 Em0021g55a
ortholog_5069 BL26050 Em0853g6a
ortholog_5070 BL26051 Em0021g982a
ortholog_5071 BL26055 Em0009g1239a
ortholog_5072 BL26060 Em0021g979a
ortholog_5073 BL26061 Em0021g968a
ortholog_5074 BL26065 Em0017g793a
ortholog_5075 BL26066 Em0021g880a
ortholog_5076 BL26076 Em0016g740a
ortholog_5077 BL26077 Em0005g62a
ortholog_5078 BL26080 Em0015g210a
ortholog_5079 BL26081 Em0012g895a
ortholog_5080 BL26084 Em0021g951a
ortholog_5081 BL26088 Em0009g419a
ortholog_5082 BL26098 Em0021g38a
ortholog_5083 BL26099 Em0003g1636a
ortholog_5084 BL26109 Em0021g589a
ortholog_5085 BL26110 Em0022g181a
ortholog_5086 BL26125 Em0018g1001a
ortholog_5087 BL26129 Em0021g759a
ortholog_5088 BL26137 Em0021g940a
ortholog_5089 BL26139 Em0018g186a
ortholog_5090 BL26144 Em0021g593a
ortholog_5091 BL26145 Em0021g677a
ortholog_5092 BL26146 Em0015g1234a
ortholog_5093 BL26151 Em0009g1174a
ortholog_5094 BL26180 Em0021g569a
ortholog_5095 BL26193 Em0021g973a
ortholog_5096 BL26194 Em0021g618a
ortholog_5097 BL26199 Em0021g636a
ortholog_5098 BL26200 Em0021g905a
ortholog_5099 BL26208 Em0021g62a
ortholog_5100 BL26210 Em0011g264a
ortholog_5101 BL26224 Em0009g1264a
ortholog_5102 BL26226 Em0021g873a
ortholog_5103 BL26228 Em0192g6a
ortholog_5104 BL26230 Em0021g943a
ortholog_5105 BL26231 Em0021g817a
ortholog_5106 BL26236 Em0021g570a
ortholog_5107 BL26243 Em0006g1168a
ortholog_5108 BL26248 Em0021g563a
ortholog_5109 BL26249 Em0021g95a
ortholog_5110 BL26263 Em0021g882a
ortholog_5111 BL25728 Em0020g185a
ortholog_5112 BL25730 Em0001g1289a
ortholog_5113 BL26280 Em0007g1445a
ortholog_5114 BL26286 Em0011g869a
ortholog_5115 BL26287 Em0023g767a
ortholog_5116 BL26311 Em0010g714a
ortholog_5117 BL26270 Em0001g1822a
ortholog_5118 BL26313 Em0001g295a
ortholog_5119 BL26315 Em0819g5a
ortholog_5120 BL26316 Em0023g315a
ortholog_5121 BL26363 Em0005g814a
ortholog_5122 BL26392 Em0018g645a
ortholog_5123 BL26444 Em0005g1499a
ortholog_5124 BL26450 Em0022g125a
ortholog_5125 BL26451 Em0007g295a
ortholog_5126 BL26452 Em0022g35a
ortholog_5127 BL26455 Em0004g14a
ortholog_5128 BL26456 Em0002g440a
ortholog_5129 BL26458 Em0022g379a
ortholog_5130 BL26472 Em0009g325a
ortholog_5131 BL26483 Em0022g304a
ortholog_5132 BL26494 Em0008g1070a
ortholog_5133 BL26512 Em0044g19a
ortholog_5134 BL26520 Em0022g439a
ortholog_5135 BL26543 Em0015g227a
ortholog_5136 BL26544 Em0022g550a
ortholog_5137 BL26550 Em0022g372a
ortholog_5138 BL26551 Em0022g793a
ortholog_5139 BL26552 Em0022g161a
ortholog_5140 BL26554 Em0022g170a
ortholog_5141 BL26555 Em0022g527a
ortholog_5142 BL26560 Em0017g19a
ortholog_5143 BL26564 Em0010g39a
ortholog_5144 BL26568 Em0022g159a
ortholog_5145 BL26571 Em0022g220a
ortholog_5146 BL26572 Em0022g328a
ortholog_5147 BL26578 Em0022g223a
ortholog_5148 BL26580 Em0020g196a
ortholog_5149 BL26581 Em0022g206a
ortholog_5150 BL26584 Em0022g209a
ortholog_5151 BL26587 Em0026g50a
ortholog_5152 BL26588 Em0006g915a
ortholog_5153 BL26589 Em0022g207a
ortholog_5154 BL26590 Em0022g222a
ortholog_5155 BL26432 Em0013g84a
ortholog_5156 BL26719 Em0081g10a
ortholog_5157 BL26720 Em0002g29a
ortholog_5158 BL26723 Em0010g717a
ortholog_5159 BL26729 Em0016g1048a
ortholog_5160 BL26734 Em0002g1177a
ortholog_5161 BL26735 Em0018g788a
ortholog_5162 BL26742 Em0016g938a
ortholog_5163 BL26765 Em0002g205a
ortholog_5164 BL26767 Em0014g829a
ortholog_5165 BL26772 Em0010g727a
ortholog_5166 BL26774 Em0010g728a
ortholog_5167 BL26775 Em0021g26a
ortholog_5168 BL26591 Em0011g1073a
ortholog_5169 BL26614 Em0012g489a
ortholog_5170 BL26615 Em0023g84a
ortholog_5171 BL26619 Em0010g935a
ortholog_5172 BL26626 Em0023g102a
ortholog_5173 BL26632 Em0009g1122a
ortholog_5174 BL26633 Em0012g995a
ortholog_5175 BL26644 Em0021g558a
ortholog_5176 BL26645 Em0016g884a
ortholog_5177 BL26660 Em0020g184a
ortholog_5178 BL26673 Em0021g948a
ortholog_5179 BL26676 Em0016g528a
ortholog_5180 BL26690 Em0011g828a
ortholog_5181 BL26696 Em0001g2527a
ortholog_5182 BL26800 Em0002g182a
ortholog_5183 BL26803 Em0016g981a
ortholog_5184 BL26815 Em0016g1083a
ortholog_5185 BL26816 Em0016g1124a
ortholog_5186 BL26818 Em0162g6a
ortholog_5187 BL26821 Em0012g853a
ortholog_5188 BL26824 Em0006g1558a
ortholog_5189 BL26828 Em0016g171a
ortholog_5190 BL26829 Em0013g699a
ortholog_5191 BL26837 Em0017g34a
ortholog_5192 BL26843 Em0016g168a
ortholog_5193 BL26844 Em0016g224a
ortholog_5194 BL26865 Em0016g935a
ortholog_5195 BL26867 Em0001g1292a
ortholog_5196 BL26871 Em0016g89a
ortholog_5197 BL26873 Em0020g166a
ortholog_5198 BL26875 Em0016g164a
ortholog_5199 BL26878 Em0015g1138a
ortholog_5200 BL26888 Em0016g1000a
ortholog_5201 BL26891 Em0256g1a
ortholog_5202 BL26892 Em0016g999a
ortholog_5203 BL26900 Em0017g169a
ortholog_5204 BL26908 Em0531g5a
ortholog_5205 BL26911 Em0010g232a
ortholog_5206 BL26912 Em0210g6a
ortholog_5207 BL26921 Em0011g233a
ortholog_5208 BL26923 Em0023g786a
ortholog_5209 BL26929 Em0016g1003a
ortholog_5210 BL26935 Em0016g1167a
ortholog_5211 BL26936 Em0016g123a
ortholog_5212 BL26942 Em0016g1114a
ortholog_5213 BL26943 Em0016g984a
ortholog_5214 BL26945 Em0016g912a
ortholog_5215 BL26946 Em0016g285a
ortholog_5216 BL26947 Em0016g287a
ortholog_5217 BL26949 Em0162g4a
ortholog_5218 BL26953 Em0016g250a
ortholog_5219 BL26963 Em0005g1677a
ortholog_5220 BL26964 Em0016g917a
ortholog_5221 BL26968 Em0016g1104a
ortholog_5222 BL26974 Em0012g653a
ortholog_5223 BL26983 Em0162g11a
ortholog_5224 BL26984 Em0484g6a
ortholog_5225 BL26985 Em0022g204a
ortholog_5226 BL26986 Em0016g426a
ortholog_5227 BL26991 Em0016g173a
ortholog_5228 BL26996 Em0001g1332a
ortholog_5229 BL26997 Em0001g32a
ortholog_5230 BL27000 Em0008g60a
ortholog_5231 BL27004 Em0016g122a
ortholog_5232 BL27006 Em0022g289a
ortholog_5233 BL27017 Em0016g1077a
ortholog_5234 BL27023 Em0016g189a
ortholog_5235 BL27054 Em0016g51a
ortholog_5236 BL27055 Em0021g588a
ortholog_5237 BL27057 Em0016g901a
ortholog_5238 BL27066 Em0004g908a
ortholog_5239 BL27067 Em0008g714a
ortholog_5240 BL26788 Em0004g13a
ortholog_5241 BL27082 Em0008g1278a
ortholog_5242 BL27090 Em0013g1049a
ortholog_5243 BL27103 Em0020g713a
ortholog_5244 BL27116 Em0010g912a
ortholog_5245 BL27123 Em0013g532a
ortholog_5246 BL27132 Em0008g227a
ortholog_5247 BL27186 Em0021g33a
ortholog_5248 BL27222 Em0019g8a
ortholog_5249 BL27253 Em0012g1088a
ortholog_5250 BL27262 Em0001g653a
ortholog_5251 BL27274 Em0003g464a
ortholog_5252 BL27275 Em0001g332a
ortholog_5253 BL27277 Em0020g585a
ortholog_5254 BL27281 Em0001g2529a
ortholog_5255 BL27300 Em0041g24a
ortholog_5256 BL27304 Em0010g864a
ortholog_5257 BL00001 Em0005g1597a
ortholog_5258 BL00002 Em0017g568a
