ortholog_1 gene-HOLleu_00014 BL21936
ortholog_6129 gene-HOLleu_34278 BL05521
ortholog_6130 gene-HOLleu_34280 BL23722
ortholog_6131 gene-HOLleu_34301 BL12245
ortholog_6132 gene-HOLleu_34302 BL17300
ortholog_6133 gene-HOLleu_34310 BL16990
ortholog_6134 gene-HOLleu_34313 BL20636
ortholog_6135 gene-HOLleu_34314 BL04444
ortholog_6136 gene-HOLleu_34318 BL04446
ortholog_6137 gene-HOLleu_34319 BL04214
ortholog_6138 gene-HOLleu_34320 BL05714
ortholog_6139 gene-HOLleu_34322 BL02361
ortholog_6140 gene-HOLleu_34324 BL02359
ortholog_6141 gene-HOLleu_34326 BL17042
ortholog_6142 gene-HOLleu_34327 BL17043
ortholog_6143 gene-HOLleu_34331 BL23069
ortholog_6144 gene-HOLleu_34335 BL04405
ortholog_6145 gene-HOLleu_34336 BL04406
ortholog_6146 gene-HOLleu_34343 BL19637
ortholog_6147 gene-HOLleu_34344 BL08306
ortholog_6148 gene-HOLleu_34351 BL06098
ortholog_6149 gene-HOLleu_34363 BL16084
ortholog_6150 gene-HOLleu_34365 BL12639
ortholog_6151 gene-HOLleu_34368 BL16193
ortholog_6152 gene-HOLleu_34369 BL17044
ortholog_6153 gene-HOLleu_34370 BL17045
ortholog_6154 gene-HOLleu_34374 BL10209
ortholog_6155 gene-HOLleu_34376 BL12756
ortholog_6156 gene-HOLleu_34384 BL01966
ortholog_6157 gene-HOLleu_34386 BL17308
ortholog_6158 gene-HOLleu_34389 BL19142
ortholog_6159 gene-HOLleu_34391 BL17291
ortholog_6160 gene-HOLleu_34394 BL23085
ortholog_6161 gene-HOLleu_34400 BL12110
ortholog_6162 gene-HOLleu_34401 BL17054
ortholog_6163 gene-HOLleu_34403 BL12751
ortholog_6164 gene-HOLleu_34417 BL17051
ortholog_6165 gene-HOLleu_34429 BL12772
ortholog_6166 gene-HOLleu_34437 BL20684
ortholog_6167 gene-HOLleu_34438 BL23073
ortholog_6168 gene-HOLleu_34440 BL05577
ortholog_6169 gene-HOLleu_34449 BL18888
ortholog_6170 gene-HOLleu_34450 BL19212
ortholog_6171 gene-HOLleu_34456 BL04233
ortholog_6172 gene-HOLleu_34463 BL12646
ortholog_6173 gene-HOLleu_34464 BL17275
ortholog_6174 gene-HOLleu_34465 BL17276
ortholog_6175 gene-HOLleu_34466 BL08291
ortholog_6176 gene-HOLleu_34467 BL12644
ortholog_6177 gene-HOLleu_34475 BL12645
ortholog_6178 gene-HOLleu_34491 BL12715
ortholog_6179 gene-HOLleu_34492 BL12718
ortholog_6180 gene-HOLleu_34495 BL17310
ortholog_6181 gene-HOLleu_34502 BL12722
ortholog_6182 gene-HOLleu_34503 BL12672
ortholog_6183 gene-HOLleu_34509 BL17209
ortholog_6184 gene-HOLleu_34510 BL04450
ortholog_6185 gene-HOLleu_34511 BL04289
ortholog_6186 gene-HOLleu_34512 BL24486
ortholog_6187 gene-HOLleu_34517 BL07601
ortholog_6188 gene-HOLleu_34519 BL14607
ortholog_6189 gene-HOLleu_34520 BL10200
ortholog_6190 gene-HOLleu_34521 BL08299
ortholog_6191 gene-HOLleu_34528 BL17305
ortholog_6192 gene-HOLleu_34532 BL17260
ortholog_6193 gene-HOLleu_34533 BL17257
ortholog_6194 gene-HOLleu_34536 BL25011
ortholog_6195 gene-HOLleu_34537 BL12693
ortholog_6196 gene-HOLleu_34539 BL22488
ortholog_6197 gene-HOLleu_34547 BL12104
ortholog_6198 gene-HOLleu_34548 BL12103
ortholog_6199 gene-HOLleu_34550 BL17238
ortholog_6200 gene-HOLleu_34555 BL12692
ortholog_6201 gene-HOLleu_34573 BL26794
ortholog_6202 gene-HOLleu_34575 BL20894
ortholog_6203 gene-HOLleu_34581 BL17314
ortholog_6204 gene-HOLleu_34582 BL12643
ortholog_6205 gene-HOLleu_34583 BL12740
ortholog_6206 gene-HOLleu_34584 BL18779
ortholog_6207 gene-HOLleu_34594 BL12243
ortholog_6208 gene-HOLleu_34600 BL04351
ortholog_6209 gene-HOLleu_34601 BL04352
ortholog_6210 gene-HOLleu_34602 BL17290
ortholog_6211 gene-HOLleu_34604 BL17284
ortholog_6212 gene-HOLleu_34612 BL17282
ortholog_6213 gene-HOLleu_34613 BL20594
ortholog_6214 gene-HOLleu_34620 BL02347
ortholog_6215 gene-HOLleu_34623 BL16055
ortholog_6216 gene-HOLleu_34624 BL27713
ortholog_6217 gene-HOLleu_34656 BL18889
ortholog_6218 gene-HOLleu_34657 BL08044
ortholog_6219 gene-HOLleu_34664 BL24541
ortholog_6220 gene-HOLleu_34666 BL12244
ortholog_6221 gene-HOLleu_34682 BL04411
ortholog_6222 gene-HOLleu_34686 BL10175
ortholog_6223 gene-HOLleu_34701 BL17248
ortholog_6224 gene-HOLleu_34704 BL12742
ortholog_6225 gene-HOLleu_34706 BL22494
ortholog_6226 gene-HOLleu_34709 BL08292
ortholog_6227 gene-HOLleu_34714 BL12629
ortholog_6228 gene-HOLleu_34716 BL00774
ortholog_6229 gene-HOLleu_34718 BL02364
ortholog_6230 gene-HOLleu_34723 BL04374
ortholog_6231 gene-HOLleu_34724 BL04376
ortholog_6232 gene-HOLleu_34736 BL04381
ortholog_6233 gene-HOLleu_34737 BL17205
ortholog_6234 gene-HOLleu_34738 BL17233
ortholog_6235 gene-HOLleu_34739 BL17219
ortholog_6236 gene-HOLleu_34744 BL04833
ortholog_6237 gene-HOLleu_34745 BL16092
ortholog_6238 gene-HOLleu_34750 BL13200
ortholog_6239 gene-HOLleu_34759 BL19576
ortholog_6240 gene-HOLleu_34765 BL24951
ortholog_6241 gene-HOLleu_34768 BL18224
ortholog_6242 gene-HOLleu_34769 BL04408
ortholog_6243 gene-HOLleu_34770 BL12095
ortholog_6244 gene-HOLleu_34771 BL12770
ortholog_6245 gene-HOLleu_34780 BL22373
ortholog_6246 gene-HOLleu_34781 BL13716
ortholog_6247 gene-HOLleu_34789 BL12086
ortholog_6248 gene-HOLleu_34791 BL08058
ortholog_6249 gene-HOLleu_34794 BL16991
ortholog_6250 gene-HOLleu_34798 BL04327
ortholog_6251 gene-HOLleu_34801 BL26985
ortholog_6252 gene-HOLleu_34802 BL05971
ortholog_6253 gene-HOLleu_34811 BL01505
ortholog_6254 gene-HOLleu_34819 BL04386
ortholog_6255 gene-HOLleu_34826 BL23090
ortholog_6256 gene-HOLleu_34837 BL12623
ortholog_6257 gene-HOLleu_34839 BL17331
ortholog_6258 gene-HOLleu_34842 BL01117
ortholog_6259 gene-HOLleu_34845 BL12775
ortholog_6260 gene-HOLleu_34847 BL04273
ortholog_6261 gene-HOLleu_34848 BL04275
ortholog_6262 gene-HOLleu_34849 BL04274
ortholog_6263 gene-HOLleu_34852 BL12109
ortholog_6264 gene-HOLleu_34853 BL04385
ortholog_6265 gene-HOLleu_34854 BL04366
ortholog_6266 gene-HOLleu_34855 BL04367
ortholog_6267 gene-HOLleu_34856 BL04369
ortholog_6268 gene-HOLleu_34857 BL04368
ortholog_6269 gene-HOLleu_34858 BL17242
ortholog_6270 gene-HOLleu_34869 BL04805
ortholog_6271 gene-HOLleu_34903 BL04343
ortholog_6272 gene-HOLleu_34904 BL04340
ortholog_6273 gene-HOLleu_34917 BL23128
ortholog_6274 gene-HOLleu_34921 BL02395
ortholog_6275 gene-HOLleu_34928 BL17327
ortholog_6276 gene-HOLleu_34929 BL17244
ortholog_6277 gene-HOLleu_34933 BL02362
ortholog_6278 gene-HOLleu_34940 BL04917
ortholog_6279 gene-HOLleu_34964 BL17224
ortholog_6280 gene-HOLleu_34965 BL16812
ortholog_6281 gene-HOLleu_34969 BL04278
ortholog_6282 gene-HOLleu_34970 BL05909
ortholog_6283 gene-HOLleu_34971 BL04399
ortholog_6284 gene-HOLleu_34972 BL17267
ortholog_6285 gene-HOLleu_34973 BL17064
ortholog_6286 gene-HOLleu_34975 BL04384
ortholog_6287 gene-HOLleu_34985 BL08303
ortholog_6288 gene-HOLleu_34987 BL10516
ortholog_6289 gene-HOLleu_34989 BL08301
ortholog_6290 gene-HOLleu_34995 BL21879
ortholog_6291 gene-HOLleu_34996 BL16083
ortholog_6292 gene-HOLleu_34997 BL04236
ortholog_6293 gene-HOLleu_34998 BL04234
ortholog_6294 gene-HOLleu_35001 BL22406
ortholog_6295 gene-HOLleu_35002 BL02351
ortholog_6296 gene-HOLleu_35011 BL22376
ortholog_6297 gene-HOLleu_35023 BL17318
ortholog_6298 gene-HOLleu_35024 BL25430
ortholog_6299 gene-HOLleu_35028 BL17226
ortholog_6300 gene-HOLleu_35030 BL17053
ortholog_6301 gene-HOLleu_35033 BL17315
ortholog_6302 gene-HOLleu_35034 BL04248
ortholog_6303 gene-HOLleu_35036 BL04279
ortholog_6304 gene-HOLleu_35039 BL08280
ortholog_6305 gene-HOLleu_35040 BL07985
ortholog_6306 gene-HOLleu_35042 BL16091
ortholog_6307 gene-HOLleu_35051 BL04286
ortholog_6308 gene-HOLleu_35054 BL17272
ortholog_6309 gene-HOLleu_35058 BL12097
ortholog_6310 gene-HOLleu_35060 BL12098
ortholog_6311 gene-HOLleu_35061 BL04392
ortholog_6312 gene-HOLleu_35076 BL17266
ortholog_6313 gene-HOLleu_35078 BL10522
ortholog_6314 gene-HOLleu_35079 BL01653
ortholog_6315 gene-HOLleu_35083 BL18883
ortholog_6316 gene-HOLleu_35084 BL02353
ortholog_6317 gene-HOLleu_35089 BL17061
ortholog_6318 gene-HOLleu_35100 BL05664
ortholog_6319 gene-HOLleu_35115 BL04283
ortholog_6320 gene-HOLleu_35116 BL22356
ortholog_6321 gene-HOLleu_35119 BL12713
ortholog_6322 gene-HOLleu_35120 BL02350
ortholog_6323 gene-HOLleu_35127 BL04330
ortholog_6324 gene-HOLleu_35128 BL12732
ortholog_6325 gene-HOLleu_35155 BL17324
ortholog_6326 gene-HOLleu_35157 BL27824
ortholog_6327 gene-HOLleu_35159 BL06847
ortholog_6328 gene-HOLleu_35169 BL10210
ortholog_6329 gene-HOLleu_35170 BL13877
ortholog_6330 gene-HOLleu_35186 BL07605
ortholog_6331 gene-HOLleu_35189 BL11407
ortholog_6332 gene-HOLleu_35192 BL15333
ortholog_6333 gene-HOLleu_35195 BL16082
ortholog_6334 gene-HOLleu_35196 BL19578
ortholog_6335 gene-HOLleu_35200 BL12093
ortholog_6336 gene-HOLleu_35212 BL10934
ortholog_6337 gene-HOLleu_35214 BL10207
ortholog_6338 gene-HOLleu_35215 BL10208
ortholog_6339 gene-HOLleu_35221 BL22353
ortholog_6340 gene-HOLleu_35222 BL01002
ortholog_6341 gene-HOLleu_35223 BL25453
ortholog_6342 gene-HOLleu_35229 BL16999
ortholog_6343 gene-HOLleu_35236 BL16417
ortholog_6344 gene-HOLleu_35247 BL06645
ortholog_6345 gene-HOLleu_35251 BL04396
ortholog_6346 gene-HOLleu_35261 BL00678
ortholog_6347 gene-HOLleu_35268 BL07134
ortholog_6348 gene-HOLleu_35273 BL00045
ortholog_6349 gene-HOLleu_35274 BL15391
ortholog_6350 gene-HOLleu_35278 BL04311
ortholog_6351 gene-HOLleu_35280 BL17070
ortholog_6352 gene-HOLleu_35282 BL17230
ortholog_6353 gene-HOLleu_35285 BL23068
ortholog_6354 gene-HOLleu_35303 BL04251
ortholog_6355 gene-HOLleu_35304 BL13246
ortholog_6356 gene-HOLleu_35306 BL17256
ortholog_6357 gene-HOLleu_35324 BL25913
ortholog_6358 gene-HOLleu_35334 BL17218
ortholog_6359 gene-HOLleu_35339 BL17212
ortholog_6360 gene-HOLleu_35343 BL17210
ortholog_6361 gene-HOLleu_35344 BL04308
ortholog_6362 gene-HOLleu_35347 BL02660
ortholog_6363 gene-HOLleu_35349 BL04390
ortholog_6364 gene-HOLleu_35350 BL04387
ortholog_6365 gene-HOLleu_35359 BL10925
ortholog_6366 gene-HOLleu_35364 BL04435
ortholog_6367 gene-HOLleu_35369 BL04432
ortholog_6368 gene-HOLleu_35376 BL20705
ortholog_6369 gene-HOLleu_35383 BL17330
ortholog_6370 gene-HOLleu_35388 BL17193
ortholog_6371 gene-HOLleu_35400 BL16220
ortholog_6372 gene-HOLleu_35401 BL03801
ortholog_6373 gene-HOLleu_35409 BL17001
ortholog_6374 gene-HOLleu_35411 BL17322
ortholog_6375 gene-HOLleu_35413 BL04258
ortholog_6376 gene-HOLleu_35419 BL26674
ortholog_6377 gene-HOLleu_35434 BL10935
ortholog_6378 gene-HOLleu_35436 BL17309
ortholog_6379 gene-HOLleu_35440 BL08098
ortholog_6380 gene-HOLleu_35441 BL17319
ortholog_6381 gene-HOLleu_35450 BL04225
ortholog_6382 gene-HOLleu_35459 BL04415
ortholog_6383 gene-HOLleu_35463 BL17214
ortholog_6384 gene-HOLleu_35464 BL23089
ortholog_6385 gene-HOLleu_35465 BL23087
ortholog_6386 gene-HOLleu_35466 BL12773
ortholog_6387 gene-HOLleu_35470 BL15828
ortholog_6388 gene-HOLleu_35471 BL21022
ortholog_6389 gene-HOLleu_35473 BL04430
ortholog_6390 gene-HOLleu_35474 BL24580
ortholog_6391 gene-HOLleu_35476 BL24575
ortholog_6392 gene-HOLleu_35482 BL17285
ortholog_6393 gene-HOLleu_35484 BL12651
ortholog_6394 gene-HOLleu_35488 BL16997
ortholog_6395 gene-HOLleu_35490 BL16996
ortholog_6396 gene-HOLleu_35493 BL03353
ortholog_6397 gene-HOLleu_35494 BL10933
ortholog_6398 gene-HOLleu_35495 BL25739
ortholog_6399 gene-HOLleu_35499 BL16503
ortholog_6400 gene-HOLleu_35503 BL23086
ortholog_6401 gene-HOLleu_35505 BL17073
ortholog_6402 gene-HOLleu_35506 BL12088
ortholog_6403 gene-HOLleu_35508 BL17208
ortholog_6404 gene-HOLleu_35509 BL18457
ortholog_6405 gene-HOLleu_35517 BL12650
ortholog_6406 gene-HOLleu_35531 BL14881
ortholog_6407 gene-HOLleu_35549 BL17557
ortholog_6408 gene-HOLleu_35618 BL22040
ortholog_6409 gene-HOLleu_35621 BL21554
ortholog_6410 gene-HOLleu_35627 BL27478
ortholog_6411 gene-HOLleu_35649 BL22708
ortholog_6412 gene-HOLleu_35651 BL16472
ortholog_6413 gene-HOLleu_35653 BL17606
ortholog_6414 gene-HOLleu_35654 BL22106
ortholog_6415 gene-HOLleu_35657 BL05269
ortholog_6416 gene-HOLleu_35662 BL20659
ortholog_6417 gene-HOLleu_35745 BL08631
ortholog_6418 gene-HOLleu_35755 BL08633
ortholog_6419 gene-HOLleu_35770 BL09885
ortholog_6420 gene-HOLleu_35815 BL07121
ortholog_6421 gene-HOLleu_35816 BL15616
ortholog_6422 gene-HOLleu_35824 BL16443
ortholog_6423 gene-HOLleu_35844 BL12006
ortholog_6424 gene-HOLleu_35849 BL21568
ortholog_6425 gene-HOLleu_35857 BL16531
ortholog_6426 gene-HOLleu_35859 BL01032
ortholog_6427 gene-HOLleu_35861 BL21781
ortholog_6428 gene-HOLleu_35862 BL21519
ortholog_6429 gene-HOLleu_35863 BL09066
ortholog_6430 gene-HOLleu_35890 BL22174
ortholog_6431 gene-HOLleu_35899 BL21590
ortholog_6432 gene-HOLleu_35910 BL01266
ortholog_6433 gene-HOLleu_35912 BL19101
ortholog_6434 gene-HOLleu_35923 BL21612
ortholog_6435 gene-HOLleu_35926 BL22153
ortholog_6436 gene-HOLleu_35954 BL24021
ortholog_6437 gene-HOLleu_35957 BL16523
ortholog_6438 gene-HOLleu_35958 BL22081
ortholog_6439 gene-HOLleu_35960 BL22212
ortholog_6440 gene-HOLleu_35974 BL21618
ortholog_6441 gene-HOLleu_35975 BL07965
ortholog_6442 gene-HOLleu_35978 BL24059
ortholog_6443 gene-HOLleu_35980 BL13499
ortholog_6444 gene-HOLleu_35982 BL03996
ortholog_6445 gene-HOLleu_35992 BL15556
ortholog_6446 gene-HOLleu_36014 BL16577
ortholog_6447 gene-HOLleu_36026 BL22063
ortholog_6448 gene-HOLleu_36030 BL22293
ortholog_6449 gene-HOLleu_36060 BL21546
ortholog_6450 gene-HOLleu_36063 BL21545
ortholog_6451 gene-HOLleu_36065 BL20412
ortholog_6452 gene-HOLleu_36066 BL22041
ortholog_6453 gene-HOLleu_36071 BL22114
ortholog_6454 gene-HOLleu_36077 BL15953
ortholog_6455 gene-HOLleu_36084 BL17639
ortholog_6456 gene-HOLleu_36113 BL24041
ortholog_6457 gene-HOLleu_36127 BL14668
ortholog_6458 gene-HOLleu_36134 BL01070
ortholog_6459 gene-HOLleu_36135 BL16468
ortholog_6460 gene-HOLleu_36137 BL14768
ortholog_6461 gene-HOLleu_36141 BL22313
ortholog_6462 gene-HOLleu_36143 BL25708
ortholog_6463 gene-HOLleu_36183 BL17878
ortholog_6464 gene-HOLleu_36224 BL07147
ortholog_6465 gene-HOLleu_36225 BL22183
ortholog_6466 gene-HOLleu_36228 BL22079
ortholog_6467 gene-HOLleu_36230 BL04530
ortholog_6468 gene-HOLleu_36237 BL19849
ortholog_6469 gene-HOLleu_36243 BL18190
ortholog_6470 gene-HOLleu_36247 BL04528
ortholog_6471 gene-HOLleu_36268 BL14183
ortholog_6472 gene-HOLleu_36269 BL22252
ortholog_6473 gene-HOLleu_36271 BL04523
ortholog_6474 gene-HOLleu_36274 BL20221
ortholog_6475 gene-HOLleu_36275 BL21577
ortholog_6476 gene-HOLleu_36276 BL21613
ortholog_6477 gene-HOLleu_36280 BL06251
ortholog_6478 gene-HOLleu_36283 BL11631
ortholog_6479 gene-HOLleu_36296 BL13918
ortholog_6480 gene-HOLleu_36298 BL23961
ortholog_6481 gene-HOLleu_36300 BL13757
ortholog_6482 gene-HOLleu_36301 BL22271
ortholog_6483 gene-HOLleu_36305 BL22059
ortholog_6484 gene-HOLleu_36310 BL16556
ortholog_6485 gene-HOLleu_36311 BL10596
ortholog_6486 gene-HOLleu_36319 BL13188
ortholog_6487 gene-HOLleu_36332 BL24004
ortholog_6488 gene-HOLleu_36348 BL16508
ortholog_6489 gene-HOLleu_36362 BL18677
ortholog_6490 gene-HOLleu_36366 BL21579
ortholog_6491 gene-HOLleu_36367 BL21578
ortholog_6492 gene-HOLleu_36369 BL21566
ortholog_6493 gene-HOLleu_36370 BL16919
ortholog_6494 gene-HOLleu_36372 BL22082
ortholog_6495 gene-HOLleu_36373 BL03908
ortholog_6496 gene-HOLleu_36382 BL22100
ortholog_6497 gene-HOLleu_36383 BL21622
ortholog_6498 gene-HOLleu_36398 BL22117
ortholog_6499 gene-HOLleu_36399 BL22118
ortholog_6500 gene-HOLleu_36400 BL22272
ortholog_6501 gene-HOLleu_36408 BL15394
ortholog_6502 gene-HOLleu_36426 BL22128
ortholog_6503 gene-HOLleu_36428 BL21624
ortholog_6504 gene-HOLleu_36446 BL17387
ortholog_6505 gene-HOLleu_36456 BL09200
ortholog_6506 gene-HOLleu_36465 BL22054
ortholog_6507 gene-HOLleu_36468 BL22302
ortholog_6508 gene-HOLleu_36476 BL11236
ortholog_6509 gene-HOLleu_36477 BL16478
ortholog_6510 gene-HOLleu_36488 BL22003
ortholog_6511 gene-HOLleu_36496 BL21543
ortholog_6512 gene-HOLleu_36500 BL16557
ortholog_6513 gene-HOLleu_36504 BL22113
ortholog_6514 gene-HOLleu_36506 BL22010
ortholog_6515 gene-HOLleu_36515 BL18096
ortholog_6516 gene-HOLleu_36521 BL21523
ortholog_6517 gene-HOLleu_36528 BL17567
ortholog_6518 gene-HOLleu_36529 BL16473
ortholog_6519 gene-HOLleu_36532 BL16937
ortholog_6520 gene-HOLleu_36533 BL09825
ortholog_6521 gene-HOLleu_36541 BL23955
ortholog_6522 gene-HOLleu_36543 BL22071
ortholog_6523 gene-HOLleu_36546 BL16598
ortholog_6524 gene-HOLleu_36554 BL08202
ortholog_6525 gene-HOLleu_36556 BL15704
ortholog_6526 gene-HOLleu_36559 BL15946
ortholog_6527 gene-HOLleu_36578 BL22034
ortholog_6528 gene-HOLleu_36588 BL04504
ortholog_6529 gene-HOLleu_36589 BL22035
ortholog_6530 gene-HOLleu_36601 BL22020
ortholog_6531 gene-HOLleu_36600 BL13915
ortholog_6532 gene-HOLleu_36606 BL22103
ortholog_6533 gene-HOLleu_36613 BL16504
ortholog_6534 gene-HOLleu_36614 BL16483
ortholog_6535 gene-HOLleu_36615 BL07182
ortholog_6536 gene-HOLleu_36618 BL17204
ortholog_6537 gene-HOLleu_36617 BL16907
ortholog_6538 gene-HOLleu_36624 BL04517
ortholog_6539 gene-HOLleu_36631 BL12411
ortholog_6540 gene-HOLleu_36633 BL19217
ortholog_6541 gene-HOLleu_36638 BL22251
ortholog_6542 gene-HOLleu_36640 BL16603
ortholog_6543 gene-HOLleu_36642 BL19113
ortholog_6544 gene-HOLleu_36643 BL21605
ortholog_6545 gene-HOLleu_36656 BL16920
ortholog_6546 gene-HOLleu_36659 BL22273
ortholog_6547 gene-HOLleu_36661 BL22132
ortholog_6548 gene-HOLleu_36674 BL19850
ortholog_6549 gene-HOLleu_36677 BL28007
ortholog_6550 gene-HOLleu_36688 BL22008
ortholog_6551 gene-HOLleu_36689 BL13743
ortholog_6552 gene-HOLleu_36695 BL22214
ortholog_6553 gene-HOLleu_36707 BL24046
ortholog_6554 gene-HOLleu_36722 BL22279
ortholog_6555 gene-HOLleu_36727 BL24058
ortholog_6556 gene-HOLleu_36728 BL08847
ortholog_6557 gene-HOLleu_36729 BL22116
ortholog_6558 gene-HOLleu_36731 BL22125
ortholog_6559 gene-HOLleu_36744 BL21550
ortholog_6560 gene-HOLleu_36751 BL16580
ortholog_6561 gene-HOLleu_36758 BL16532
ortholog_6562 gene-HOLleu_36761 BL21058
ortholog_6563 gene-HOLleu_36766 BL18683
ortholog_6564 gene-HOLleu_36772 BL22165
ortholog_6565 gene-HOLleu_36779 BL22119
ortholog_6566 gene-HOLleu_36781 BL19373
ortholog_6567 gene-HOLleu_36791 BL10383
ortholog_6568 gene-HOLleu_36792 BL25194
ortholog_6569 gene-HOLleu_36798 BL16558
ortholog_6570 gene-HOLleu_36811 BL21231
ortholog_6571 gene-HOLleu_36813 BL04532
ortholog_6572 gene-HOLleu_36816 BL00606
ortholog_6573 gene-HOLleu_36817 BL18814
ortholog_6574 gene-HOLleu_36830 BL23998
ortholog_6575 gene-HOLleu_36833 BL21627
ortholog_6576 gene-HOLleu_36843 BL21583
ortholog_6577 gene-HOLleu_36846 BL21604
ortholog_6578 gene-HOLleu_36848 BL21587
ortholog_6579 gene-HOLleu_36851 BL22047
ortholog_6580 gene-HOLleu_36862 BL18953
ortholog_6581 gene-HOLleu_36863 BL13529
ortholog_6582 gene-HOLleu_36871 BL16576
ortholog_6583 gene-HOLleu_36872 BL16595
ortholog_6584 gene-HOLleu_36879 BL15402
ortholog_6585 gene-HOLleu_36880 BL02505
ortholog_6586 gene-HOLleu_36881 BL22276
ortholog_6587 gene-HOLleu_36882 BL06275
ortholog_6588 gene-HOLleu_36884 BL12827
ortholog_6589 gene-HOLleu_36889 BL18115
ortholog_6590 gene-HOLleu_36890 BL21619
ortholog_6591 gene-HOLleu_36910 BL22108
ortholog_6592 gene-HOLleu_36911 BL05487
ortholog_6593 gene-HOLleu_36920 BL20278
ortholog_6594 gene-HOLleu_36925 BL24023
ortholog_6595 gene-HOLleu_36927 BL21589
ortholog_6596 gene-HOLleu_36929 BL16520
ortholog_6597 gene-HOLleu_36948 BL22033
ortholog_6598 gene-HOLleu_36952 BL16530
ortholog_6599 gene-HOLleu_36982 BL04531
ortholog_6600 gene-HOLleu_36985 BL22211
ortholog_6601 gene-HOLleu_36989 BL26573
ortholog_6602 gene-HOLleu_37017 BL04507
ortholog_6603 gene-HOLleu_37018 BL13077
ortholog_6604 gene-HOLleu_37022 BL22057
ortholog_6605 gene-HOLleu_37031 BL11980
ortholog_6606 gene-HOLleu_37039 BL21532
ortholog_6607 gene-HOLleu_37040 BL24564
ortholog_6608 gene-HOLleu_37041 BL22109
ortholog_6609 gene-HOLleu_37056 BL04514
ortholog_6610 gene-HOLleu_37059 BL14005
ortholog_6611 gene-HOLleu_37090 BL13306
ortholog_6612 gene-HOLleu_37107 BL14794
ortholog_6613 gene-HOLleu_37111 BL15043
ortholog_6614 gene-HOLleu_37112 BL15044
ortholog_6615 gene-HOLleu_37123 BL14900
ortholog_6616 gene-HOLleu_37124 BL14904
ortholog_6617 gene-HOLleu_37125 BL15059
ortholog_6618 gene-HOLleu_37138 BL09405
ortholog_6619 gene-HOLleu_37148 BL26264
ortholog_6620 gene-HOLleu_37150 BL25033
ortholog_6621 gene-HOLleu_37151 BL26764
ortholog_6622 gene-HOLleu_37153 BL04412
ortholog_6623 gene-HOLleu_37154 BL15217
ortholog_6624 gene-HOLleu_37156 BL07073
ortholog_6625 gene-HOLleu_37157 BL15377
ortholog_6626 gene-HOLleu_37166 BL15071
ortholog_6627 gene-HOLleu_37172 BL14959
ortholog_6628 gene-HOLleu_37174 BL14892
ortholog_6629 gene-HOLleu_37177 BL07250
ortholog_6630 gene-HOLleu_37179 BL14812
ortholog_6631 gene-HOLleu_37201 BL22884
ortholog_6632 gene-HOLleu_37202 BL15370
ortholog_6633 gene-HOLleu_37209 BL26775
ortholog_6634 gene-HOLleu_37211 BL16567
ortholog_6635 gene-HOLleu_37215 BL14089
ortholog_6636 gene-HOLleu_37216 BL04742
ortholog_6637 gene-HOLleu_37219 BL06805
ortholog_6638 gene-HOLleu_37222 BL14796
ortholog_6639 gene-HOLleu_37237 BL21405
ortholog_6640 gene-HOLleu_37240 BL15154
ortholog_6641 gene-HOLleu_37243 BL15388
ortholog_6642 gene-HOLleu_37254 BL20070
ortholog_6643 gene-HOLleu_37260 BL15003
ortholog_6644 gene-HOLleu_37262 BL15375
ortholog_6645 gene-HOLleu_37263 BL15369
ortholog_6646 gene-HOLleu_37265 BL15379
ortholog_6647 gene-HOLleu_37281 BL14882
ortholog_6648 gene-HOLleu_37282 BL19117
ortholog_6649 gene-HOLleu_37291 BL15091
ortholog_6650 gene-HOLleu_37293 BL15139
ortholog_6651 gene-HOLleu_37297 BL15309
ortholog_6652 gene-HOLleu_37299 BL17849
ortholog_6653 gene-HOLleu_37316 BL24205
ortholog_6654 gene-HOLleu_37328 BL16130
ortholog_6655 gene-HOLleu_37329 BL15283
ortholog_6656 gene-HOLleu_37330 BL15355
ortholog_6657 gene-HOLleu_37331 BL15319
ortholog_6658 gene-HOLleu_37333 BL15039
ortholog_6659 gene-HOLleu_37341 BL14817
ortholog_6660 gene-HOLleu_37344 BL14962
ortholog_6661 gene-HOLleu_37348 BL26462
ortholog_6662 gene-HOLleu_37355 BL04088
ortholog_6663 gene-HOLleu_37358 BL21671
ortholog_6664 gene-HOLleu_37363 BL14963
ortholog_6665 gene-HOLleu_37366 BL17296
ortholog_6666 gene-HOLleu_37384 BL08921
ortholog_6667 gene-HOLleu_37399 BL07203
ortholog_6668 gene-HOLleu_37402 BL14971
ortholog_6669 gene-HOLleu_37409 BL15248
ortholog_6670 gene-HOLleu_37413 BL15223
ortholog_6671 gene-HOLleu_37419 BL15365
ortholog_6672 gene-HOLleu_37422 BL15364
ortholog_6673 gene-HOLleu_37425 BL14569
ortholog_6674 gene-HOLleu_37433 BL15386
ortholog_6675 gene-HOLleu_37436 BL15202
ortholog_6676 gene-HOLleu_37438 BL15201
ortholog_6677 gene-HOLleu_37450 BL15122
ortholog_6678 gene-HOLleu_37452 BL08761
ortholog_6679 gene-HOLleu_37468 BL15331
ortholog_6680 gene-HOLleu_37470 BL15328
ortholog_6681 gene-HOLleu_37473 BL15028
ortholog_6682 gene-HOLleu_37474 BL15027
ortholog_6683 gene-HOLleu_37507 BL14807
ortholog_6684 gene-HOLleu_37508 BL15143
ortholog_6685 gene-HOLleu_37515 BL26746
ortholog_6686 gene-HOLleu_37517 BL15285
ortholog_6687 gene-HOLleu_37526 BL14985
