ortholog_1 Parliv_PL00053 gene-HOLleu_28958
ortholog_7694 Parliv_PL34832 gene-HOLleu_18782
ortholog_7695 Parliv_PL35229 gene-HOLleu_19016
ortholog_7696 Parliv_PL34191 gene-HOLleu_19017
ortholog_7697 Parliv_PL34809 gene-HOLleu_19021
ortholog_7698 Parliv_PL34761 gene-HOLleu_19022
ortholog_7699 Parliv_PL35245 gene-HOLleu_18022
ortholog_7700 Parliv_PL35405 gene-HOLleu_18695
ortholog_7701 Parliv_PL33893 gene-HOLleu_18462
ortholog_7702 Parliv_PL34864 gene-HOLleu_18464
ortholog_7703 Parliv_PL35091 gene-HOLleu_18703
ortholog_7704 Parliv_PL35427 gene-HOLleu_17873
ortholog_7705 Parliv_PL34095 gene-HOLleu_17874
ortholog_7706 Parliv_PL35061 gene-HOLleu_17875
ortholog_7707 Parliv_PL33892 gene-HOLleu_36711
ortholog_7708 Parliv_PL35747 gene-HOLleu_17884
ortholog_7709 Parliv_PL34597 gene-HOLleu_17883
ortholog_7710 Parliv_PL35645 gene-HOLleu_18668
ortholog_7711 Parliv_PL35635 gene-HOLleu_18441
ortholog_7712 Parliv_PL35711 gene-HOLleu_17693
ortholog_7713 Parliv_PL34194 gene-HOLleu_17700
ortholog_7714 Parliv_PL33742 gene-HOLleu_18542
ortholog_7715 Parliv_PL34235 gene-HOLleu_18538
ortholog_7716 Parliv_PL35774 gene-HOLleu_17800
ortholog_7717 Parliv_PL35497 gene-HOLleu_35770
ortholog_7718 Parliv_PL34184 gene-HOLleu_18606
ortholog_7719 Parliv_PL33985 gene-HOLleu_18250
ortholog_7720 Parliv_PL34751 gene-HOLleu_17834
ortholog_7721 Parliv_PL34562 gene-HOLleu_18361
ortholog_7722 Parliv_PL33735 gene-HOLleu_18090
ortholog_7723 Parliv_PL34464 gene-HOLleu_00456
ortholog_7724 Parliv_PL34081 gene-HOLleu_00454
ortholog_7725 Parliv_PL34995 gene-HOLleu_04304
ortholog_7726 Parliv_PL34666 gene-HOLleu_01208
ortholog_7727 Parliv_PL34506 gene-HOLleu_43267
ortholog_7728 Parliv_PL33727 gene-HOLleu_40060
ortholog_7729 Parliv_PL35228 gene-HOLleu_27441
ortholog_7730 Parliv_PL33915 gene-HOLleu_43582
ortholog_7731 Parliv_PL34482 gene-HOLleu_17872
ortholog_7732 Parliv_PL34127 gene-HOLleu_17490
ortholog_7733 Parliv_PL34974 gene-HOLleu_18378
ortholog_7734 Parliv_PL34091 gene-HOLleu_15348
ortholog_7735 Parliv_PL34288 gene-HOLleu_18380
ortholog_7736 Parliv_PL35088 gene-HOLleu_18174
ortholog_7737 Parliv_PL35483 gene-HOLleu_18324
ortholog_7738 Parliv_PL34584 gene-HOLleu_18325
ortholog_7739 Parliv_PL34529 gene-HOLleu_18327
ortholog_7740 Parliv_PL35391 gene-HOLleu_17398
ortholog_7741 Parliv_PL35778 gene-HOLleu_17600
ortholog_7742 Parliv_PL34848 gene-HOLleu_18432
ortholog_7743 Parliv_PL34750 gene-HOLleu_17761
ortholog_7744 Parliv_PL34567 gene-HOLleu_18332
ortholog_7745 Parliv_PL35447 gene-HOLleu_27099
ortholog_7746 Parliv_PL33886 gene-HOLleu_17595
ortholog_7747 Parliv_PL34053 gene-HOLleu_42809
ortholog_7748 Parliv_PL34698 gene-HOLleu_18169
ortholog_7749 Parliv_PL34237 gene-HOLleu_17393
ortholog_7750 Parliv_PL34686 gene-HOLleu_17886
ortholog_7751 Parliv_PL35366 gene-HOLleu_21042
ortholog_7752 Parliv_PL34736 gene-HOLleu_18496
ortholog_7753 Parliv_PL35285 gene-HOLleu_17836
ortholog_7754 Parliv_PL34465 gene-HOLleu_18410
ortholog_7755 Parliv_PL35238 gene-HOLleu_18271
ortholog_7756 Parliv_PL35789 gene-HOLleu_12491
ortholog_7757 Parliv_PL33901 gene-HOLleu_26931
ortholog_7758 Parliv_PL33900 gene-HOLleu_18958
ortholog_7759 Parliv_PL35252 gene-HOLleu_17403
ortholog_7760 Parliv_PL34577 gene-HOLleu_17413
ortholog_7761 Parliv_PL34865 gene-HOLleu_18074
ortholog_7762 Parliv_PL34153 gene-HOLleu_18075
ortholog_7763 Parliv_PL33724 gene-HOLleu_09403
ortholog_7764 Parliv_PL34220 gene-HOLleu_18352
ortholog_7765 Parliv_PL34725 gene-HOLleu_18348
ortholog_7766 Parliv_PL35381 gene-HOLleu_18456
ortholog_7767 Parliv_PL33894 gene-HOLleu_18485
ortholog_7768 Parliv_PL33941 gene-HOLleu_18425
ortholog_7769 Parliv_PL35019 gene-HOLleu_17942
ortholog_7770 Parliv_PL34290 gene-HOLleu_17445
ortholog_7771 Parliv_PL35080 gene-HOLleu_18246
ortholog_7772 Parliv_PL35235 gene-HOLleu_18571
ortholog_7773 Parliv_PL34944 gene-HOLleu_18227
ortholog_7774 Parliv_PL33785 gene-HOLleu_18232
ortholog_7775 Parliv_PL34519 gene-HOLleu_16924
ortholog_7776 Parliv_PL35698 gene-HOLleu_19052
ortholog_7777 Parliv_PL35719 gene-HOLleu_19051
ortholog_7778 Parliv_PL35788 gene-HOLleu_17674
ortholog_7779 Parliv_PL35605 gene-HOLleu_23515
ortholog_7780 Parliv_PL34708 gene-HOLleu_18923
ortholog_7781 Parliv_PL33971 gene-HOLleu_17648
ortholog_7782 Parliv_PL35220 gene-HOLleu_31131
ortholog_7783 Parliv_PL33683 gene-HOLleu_18749
ortholog_7784 Parliv_PL33824 gene-HOLleu_17480
ortholog_7785 Parliv_PL35104 gene-HOLleu_17483
ortholog_7786 Parliv_PL34068 gene-HOLleu_19192
ortholog_7787 Parliv_PL34578 gene-HOLleu_17592
ortholog_7788 Parliv_PL34425 gene-HOLleu_17882
ortholog_7789 Parliv_PL33843 gene-HOLleu_17880
ortholog_7790 Parliv_PL35093 gene-HOLleu_17879
ortholog_7791 Parliv_PL34510 gene-HOLleu_18454
ortholog_7792 Parliv_PL35668 gene-HOLleu_18773
ortholog_7793 Parliv_PL35066 gene-HOLleu_17887
ortholog_7794 Parliv_PL34757 gene-HOLleu_17709
ortholog_7795 Parliv_PL33849 gene-HOLleu_18122
ortholog_7796 Parliv_PL34774 gene-HOLleu_18123
ortholog_7797 Parliv_PL34992 gene-HOLleu_24357
ortholog_7798 Parliv_PL35254 gene-HOLleu_39243
ortholog_7799 Parliv_PL34982 gene-HOLleu_18627
ortholog_7800 Parliv_PL35756 gene-HOLleu_18618
ortholog_7801 Parliv_PL34552 gene-HOLleu_19047
ortholog_7802 Parliv_PL35201 gene-HOLleu_18217
ortholog_7803 Parliv_PL35512 gene-HOLleu_18219
ortholog_7804 Parliv_PL33702 gene-HOLleu_18787
ortholog_7805 Parliv_PL34702 gene-HOLleu_17732
ortholog_7806 Parliv_PL34667 gene-HOLleu_18655
ortholog_7807 Parliv_PL34919 gene-HOLleu_18144
ortholog_7808 Parliv_PL35652 gene-HOLleu_18033
ortholog_7809 Parliv_PL34129 gene-HOLleu_18489
ortholog_7810 Parliv_PL34781 gene-HOLleu_18989
ortholog_7811 Parliv_PL34857 gene-HOLleu_17790
ortholog_7812 Parliv_PL33715 gene-HOLleu_18319
ortholog_7813 Parliv_PL34692 gene-HOLleu_17791
ortholog_7814 Parliv_PL34331 gene-HOLleu_19077
ortholog_7815 Parliv_PL35465 gene-HOLleu_17894
ortholog_7816 Parliv_PL35768 gene-HOLleu_17893
ortholog_7817 Parliv_PL35376 gene-HOLleu_18603
ortholog_7818 Parliv_PL34451 gene-HOLleu_19076
ortholog_7819 Parliv_PL35559 gene-HOLleu_19196
ortholog_7820 Parliv_PL34277 gene-HOLleu_18638
ortholog_7821 Parliv_PL33880 gene-HOLleu_18637
ortholog_7822 Parliv_PL34549 gene-HOLleu_09106
ortholog_7823 Parliv_PL34713 gene-HOLleu_18718
ortholog_7824 Parliv_PL34410 gene-HOLleu_18329
ortholog_7825 Parliv_PL35487 gene-HOLleu_18569
ortholog_7826 Parliv_PL34572 gene-HOLleu_31306
ortholog_7827 Parliv_PL35415 gene-HOLleu_17919
ortholog_7828 Parliv_PL33760 gene-HOLleu_17908
ortholog_7829 Parliv_PL35076 gene-HOLleu_17584
ortholog_7830 Parliv_PL33692 gene-HOLleu_17909
ortholog_7831 Parliv_PL34166 gene-HOLleu_17910
ortholog_7832 Parliv_PL33834 gene-HOLleu_17903
ortholog_7833 Parliv_PL33953 gene-HOLleu_17900
ortholog_7834 Parliv_PL35751 gene-HOLleu_17494
ortholog_7835 Parliv_PL34471 gene-HOLleu_07218
ortholog_7836 Parliv_PL34489 gene-HOLleu_08174
ortholog_7837 Parliv_PL34495 gene-HOLleu_38612
ortholog_7838 Parliv_PL33837 gene-HOLleu_18541
ortholog_7839 Parliv_PL34886 gene-HOLleu_17812
ortholog_7840 Parliv_PL34626 gene-HOLleu_17859
ortholog_7841 Parliv_PL35593 gene-HOLleu_36083
ortholog_7842 Parliv_PL33819 gene-HOLleu_34549
ortholog_7843 Parliv_PL35412 gene-HOLleu_18519
ortholog_7844 Parliv_PL35663 gene-HOLleu_18520
ortholog_7845 Parliv_PL34004 gene-HOLleu_18387
ortholog_7846 Parliv_PL35334 gene-HOLleu_18385
ortholog_7847 Parliv_PL35538 gene-HOLleu_18383
ortholog_7848 Parliv_PL33663 gene-HOLleu_18928
ortholog_7849 Parliv_PL35677 gene-HOLleu_19168
ortholog_7850 Parliv_PL34297 gene-HOLleu_18204
ortholog_7851 Parliv_PL34408 gene-HOLleu_19166
ortholog_7852 Parliv_PL34246 gene-HOLleu_18581
ortholog_7853 Parliv_PL35575 gene-HOLleu_17906
ortholog_7854 Parliv_PL35092 gene-HOLleu_18809
ortholog_7855 Parliv_PL34681 gene-HOLleu_17385
ortholog_7856 Parliv_PL35314 gene-HOLleu_18661
ortholog_7857 Parliv_PL34413 gene-HOLleu_17438
ortholog_7858 Parliv_PL34843 gene-HOLleu_17437
ortholog_7859 Parliv_PL35338 gene-HOLleu_18813
ortholog_7860 Parliv_PL34366 gene-HOLleu_18797
ortholog_7861 Parliv_PL35544 gene-HOLleu_18796
ortholog_7862 Parliv_PL34898 gene-HOLleu_18764
ortholog_7863 Parliv_PL35461 gene-HOLleu_18763
ortholog_7864 Parliv_PL35136 gene-HOLleu_18761
ortholog_7865 Parliv_PL35434 gene-HOLleu_18652
ortholog_7866 Parliv_PL34715 gene-HOLleu_18651
ortholog_7867 Parliv_PL34384 gene-HOLleu_18788
ortholog_7868 Parliv_PL34453 gene-HOLleu_18789
ortholog_7869 Parliv_PL33688 gene-HOLleu_18904
ortholog_7870 Parliv_PL34504 gene-HOLleu_31078
ortholog_7871 Parliv_PL34161 gene-HOLleu_18525
ortholog_7872 Parliv_PL33912 gene-HOLleu_18667
ortholog_7873 Parliv_PL34643 gene-HOLleu_17409
ortholog_7874 Parliv_PL34548 gene-HOLleu_17464
ortholog_7875 Parliv_PL34641 gene-HOLleu_17406
ortholog_7876 Parliv_PL35485 gene-HOLleu_19113
ortholog_7877 Parliv_PL35727 gene-HOLleu_18088
ortholog_7878 Parliv_PL35177 gene-HOLleu_19202
ortholog_7879 Parliv_PL35023 gene-HOLleu_17474
ortholog_7880 Parliv_PL34899 gene-HOLleu_17473
ortholog_7881 Parliv_PL34615 gene-HOLleu_18562
ortholog_7882 Parliv_PL34136 gene-HOLleu_17917
ortholog_7883 Parliv_PL34900 gene-HOLleu_18177
ortholog_7884 Parliv_PL34195 gene-HOLleu_18175
ortholog_7885 Parliv_PL33794 gene-HOLleu_17612
ortholog_7886 Parliv_PL35374 gene-HOLleu_18116
ortholog_7887 Parliv_PL35111 gene-HOLleu_17588
ortholog_7888 Parliv_PL34938 gene-HOLleu_18604
ortholog_7889 Parliv_PL34745 gene-HOLleu_19091
ortholog_7890 Parliv_PL35033 gene-HOLleu_17581
ortholog_7891 Parliv_PL34662 gene-HOLleu_17572
ortholog_7892 Parliv_PL34870 gene-HOLleu_17571
ortholog_7893 Parliv_PL34873 gene-HOLleu_18200
ortholog_7894 Parliv_PL34874 gene-HOLleu_18198
ortholog_7895 Parliv_PL35734 gene-HOLleu_18445
ortholog_7896 Parliv_PL35152 gene-HOLleu_18747
ortholog_7897 Parliv_PL35301 gene-HOLleu_17816
ortholog_7898 Parliv_PL34173 gene-HOLleu_16737
ortholog_7899 Parliv_PL33762 gene-HOLleu_18321
ortholog_7900 Parliv_PL34498 gene-HOLleu_17907
ortholog_7901 Parliv_PL33821 gene-HOLleu_19069
ortholog_7902 Parliv_PL34657 gene-HOLleu_18047
ortholog_7903 Parliv_PL34120 gene-HOLleu_18044
ortholog_7904 Parliv_PL33687 gene-HOLleu_18043
ortholog_7905 Parliv_PL33926 gene-HOLleu_18297
ortholog_7906 Parliv_PL34339 gene-HOLleu_17576
ortholog_7907 Parliv_PL34807 gene-HOLleu_17578
ortholog_7908 Parliv_PL33838 gene-HOLleu_17552
ortholog_7909 Parliv_PL34240 gene-HOLleu_17553
ortholog_7910 Parliv_PL35525 gene-HOLleu_26573
ortholog_7911 Parliv_PL33670 gene-HOLleu_19088
ortholog_7912 Parliv_PL35533 gene-HOLleu_44649
ortholog_7913 Parliv_PL35601 gene-HOLleu_17768
ortholog_7914 Parliv_PL35795 gene-HOLleu_18677
ortholog_7915 Parliv_PL34019 gene-HOLleu_18769
ortholog_7916 Parliv_PL34999 gene-HOLleu_18702
ortholog_7917 Parliv_PL35215 gene-HOLleu_18751
ortholog_7918 Parliv_PL35029 gene-HOLleu_18746
ortholog_7919 Parliv_PL34251 gene-HOLleu_18748
ortholog_7920 Parliv_PL34296 gene-HOLleu_26811
ortholog_7921 Parliv_PL34515 gene-HOLleu_43522
ortholog_7922 Parliv_PL33651 gene-HOLleu_18467
ortholog_7923 Parliv_PL34387 gene-HOLleu_44286
ortholog_7924 Parliv_PL34344 gene-HOLleu_17777
ortholog_7925 Parliv_PL34157 gene-HOLleu_02509
ortholog_7926 Parliv_PL35246 gene-HOLleu_10238
ortholog_7927 Parliv_PL34479 gene-HOLleu_17968
ortholog_7928 Parliv_PL34932 gene-HOLleu_17951
ortholog_7929 Parliv_PL35291 gene-HOLleu_17598
ortholog_7930 Parliv_PL35736 gene-HOLleu_38781
ortholog_7931 Parliv_PL34149 gene-HOLleu_18008
ortholog_7932 Parliv_PL34073 gene-HOLleu_19029
ortholog_7933 Parliv_PL34034 gene-HOLleu_18918
ortholog_7934 Parliv_PL34581 gene-HOLleu_18500
ortholog_7935 Parliv_PL34315 gene-HOLleu_18501
ortholog_7936 Parliv_PL33984 gene-HOLleu_19083
ortholog_7937 Parliv_PL33777 gene-HOLleu_17925
ortholog_7938 Parliv_PL34606 gene-HOLleu_18442
ortholog_7939 Parliv_PL34347 gene-HOLleu_18140
ortholog_7940 Parliv_PL34598 gene-HOLleu_17716
ortholog_7941 Parliv_PL35499 gene-HOLleu_17711
ortholog_7942 Parliv_PL34250 gene-HOLleu_18407
ortholog_7943 Parliv_PL33733 gene-HOLleu_18697
ortholog_7944 Parliv_PL34340 gene-HOLleu_18696
ortholog_7945 Parliv_PL33653 gene-HOLleu_18946
ortholog_7946 Parliv_PL35282 gene-HOLleu_17804
ortholog_7947 Parliv_PL35305 gene-HOLleu_18814
ortholog_7948 Parliv_PL34968 gene-HOLleu_18822
ortholog_7949 Parliv_PL35390 gene-HOLleu_18811
ortholog_7950 Parliv_PL35089 gene-HOLleu_17857
ortholog_7951 Parliv_PL34811 gene-HOLleu_19027
ortholog_7952 Parliv_PL34610 gene-HOLleu_14687
ortholog_7953 Parliv_PL34591 gene-HOLleu_19024
ortholog_7954 Parliv_PL35209 gene-HOLleu_43236
ortholog_7955 Parliv_PL34568 gene-HOLleu_18885
ortholog_7956 Parliv_PL35467 gene-HOLleu_18597
ortholog_7957 Parliv_PL34395 gene-HOLleu_18476
ortholog_7958 Parliv_PL35283 gene-HOLleu_18475
ortholog_7959 Parliv_PL35773 gene-HOLleu_18259
ortholog_7960 Parliv_PL34491 gene-HOLleu_32981
ortholog_7961 Parliv_PL33873 gene-HOLleu_19170
ortholog_7962 Parliv_PL35454 gene-HOLleu_19030
ortholog_7963 Parliv_PL35164 gene-HOLleu_19033
ortholog_7964 Parliv_PL34016 gene-HOLleu_18484
ortholog_7965 Parliv_PL34685 gene-HOLleu_18233
ortholog_7966 Parliv_PL34314 gene-HOLleu_18236
ortholog_7967 Parliv_PL34922 gene-HOLleu_17641
ortholog_7968 Parliv_PL34107 gene-HOLleu_17642
ortholog_7969 Parliv_PL34370 gene-HOLleu_18660
ortholog_7970 Parliv_PL35618 gene-HOLleu_19181
ortholog_7971 Parliv_PL35797 gene-HOLleu_18422
ortholog_7972 Parliv_PL33805 gene-HOLleu_42631
ortholog_7973 Parliv_PL35120 gene-HOLleu_18278
ortholog_7974 Parliv_PL35379 gene-HOLleu_17491
ortholog_7975 Parliv_PL35404 gene-HOLleu_18270
ortholog_7976 Parliv_PL34755 gene-HOLleu_18409
ortholog_7977 Parliv_PL34125 gene-HOLleu_26078
ortholog_7978 Parliv_PL34868 gene-HOLleu_07977
ortholog_7979 Parliv_PL34415 gene-HOLleu_04375
ortholog_7980 Parliv_PL34620 gene-HOLleu_42763
ortholog_7981 Parliv_PL34935 gene-HOLleu_41843
ortholog_7982 Parliv_PL35053 gene-HOLleu_18117
ortholog_7983 Parliv_PL34834 gene-HOLleu_18594
ortholog_7984 Parliv_PL34969 gene-HOLleu_18686
ortholog_7985 Parliv_PL34700 gene-HOLleu_17778
ortholog_7986 Parliv_PL33906 gene-HOLleu_18547
ortholog_7987 Parliv_PL34261 gene-HOLleu_05862
ortholog_7988 Parliv_PL33806 gene-HOLleu_17856
ortholog_7989 Parliv_PL35097 gene-HOLleu_17789
ortholog_7990 Parliv_PL35040 gene-HOLleu_18016
ortholog_7991 Parliv_PL35370 gene-HOLleu_18388
ortholog_7992 Parliv_PL34542 gene-HOLleu_17401
ortholog_7993 Parliv_PL35697 gene-HOLleu_18451
ortholog_7994 Parliv_PL34187 gene-HOLleu_18089
ortholog_7995 Parliv_PL35750 gene-HOLleu_19109
ortholog_7996 Parliv_PL34815 gene-HOLleu_44187
ortholog_7997 Parliv_PL35431 gene-HOLleu_19158
ortholog_7998 Parliv_PL34939 gene-HOLleu_18820
ortholog_7999 Parliv_PL35714 gene-HOLleu_25366
ortholog_8000 Parliv_PL34394 gene-HOLleu_18331
ortholog_8001 Parliv_PL35325 gene-HOLleu_17569
ortholog_8002 Parliv_PL34307 gene-HOLleu_17682
ortholog_8003 Parliv_PL34265 gene-HOLleu_17941
ortholog_8004 Parliv_PL33860 gene-HOLleu_18929
ortholog_8005 Parliv_PL35142 gene-HOLleu_17663
ortholog_8006 Parliv_PL33875 gene-HOLleu_18187
ortholog_8007 Parliv_PL35480 gene-HOLleu_18229
ortholog_8008 Parliv_PL35212 gene-HOLleu_44330
ortholog_8009 Parliv_PL34018 gene-HOLleu_31863
ortholog_8010 Parliv_PL33990 gene-HOLleu_18995
ortholog_8011 Parliv_PL34490 gene-HOLleu_18492
ortholog_8012 Parliv_PL35086 gene-HOLleu_18658
ortholog_8013 Parliv_PL33745 gene-HOLleu_18657
ortholog_8014 Parliv_PL34845 gene-HOLleu_18245
ortholog_8015 Parliv_PL34028 gene-HOLleu_09109
ortholog_8016 Parliv_PL35315 gene-HOLleu_08556
ortholog_8017 Parliv_PL34263 gene-HOLleu_17424
ortholog_8018 Parliv_PL35373 gene-HOLleu_18570
ortholog_8019 Parliv_PL35099 gene-HOLleu_03871
ortholog_8020 Parliv_PL34403 gene-HOLleu_17419
ortholog_8021 Parliv_PL35047 gene-HOLleu_19184
ortholog_8022 Parliv_PL33951 gene-HOLleu_17822
ortholog_8023 Parliv_PL35673 gene-HOLleu_18973
ortholog_8024 Parliv_PL35486 gene-HOLleu_18974
ortholog_8025 Parliv_PL34983 gene-HOLleu_24075
ortholog_8026 Parliv_PL34398 gene-HOLleu_13025
ortholog_8027 Parliv_PL34333 gene-HOLleu_18750
ortholog_8028 Parliv_PL34921 gene-HOLleu_19169
ortholog_8029 Parliv_PL34758 gene-HOLleu_17679
ortholog_8030 Parliv_PL34822 gene-HOLleu_18706
ortholog_8031 Parliv_PL34916 gene-HOLleu_18396
ortholog_8032 Parliv_PL34513 gene-HOLleu_17644
ortholog_8033 Parliv_PL34269 gene-HOLleu_17971
ortholog_8034 Parliv_PL34589 gene-HOLleu_19068
ortholog_8035 Parliv_PL34118 gene-HOLleu_18085
ortholog_8036 Parliv_PL34852 gene-HOLleu_27113
ortholog_8037 Parliv_PL35277 gene-HOLleu_18067
ortholog_8038 Parliv_PL34625 gene-HOLleu_07692
ortholog_8039 Parliv_PL35555 gene-HOLleu_19178
ortholog_8040 Parliv_PL35210 gene-HOLleu_19179
ortholog_8041 Parliv_PL33744 gene-HOLleu_00023
ortholog_8042 Parliv_PL33848 gene-HOLleu_18323
ortholog_8043 Parliv_PL35015 gene-HOLleu_17956
ortholog_8044 Parliv_PL34423 gene-HOLleu_18360
ortholog_8045 Parliv_PL34048 gene-HOLleu_17620
ortholog_8046 Parliv_PL35239 gene-HOLleu_18359
ortholog_8047 Parliv_PL34936 gene-HOLleu_18194
ortholog_8048 Parliv_PL33928 gene-HOLleu_08172
ortholog_8049 Parliv_PL35242 gene-HOLleu_19013
ortholog_8050 Parliv_PL35666 gene-HOLleu_32092
ortholog_8051 Parliv_PL33758 gene-HOLleu_18857
ortholog_8052 Parliv_PL34460 gene-HOLleu_18859
ortholog_8053 Parliv_PL33966 gene-HOLleu_18916
ortholog_8054 Parliv_PL33766 gene-HOLleu_18267
ortholog_8055 Parliv_PL33674 gene-HOLleu_19055
ortholog_8056 Parliv_PL35563 gene-HOLleu_19056
ortholog_8057 Parliv_PL35127 gene-HOLleu_17645
ortholog_8058 Parliv_PL34138 gene-HOLleu_18924
ortholog_8059 Parliv_PL34199 gene-HOLleu_19175
ortholog_8060 Parliv_PL34683 gene-HOLleu_18776
ortholog_8061 Parliv_PL34560 gene-HOLleu_18777
ortholog_8062 Parliv_PL34383 gene-HOLleu_18977
ortholog_8063 Parliv_PL34485 gene-HOLleu_18976
ortholog_8064 Parliv_PL34908 gene-HOLleu_18517
ortholog_8065 Parliv_PL35753 gene-HOLleu_18003
ortholog_8066 Parliv_PL35313 gene-HOLleu_18002
ortholog_8067 Parliv_PL34056 gene-HOLleu_18260
ortholog_8068 Parliv_PL35026 gene-HOLleu_18685
ortholog_8069 Parliv_PL34190 gene-HOLleu_14868
ortholog_8070 Parliv_PL33656 gene-HOLleu_18851
ortholog_8071 Parliv_PL34088 gene-HOLleu_18855
ortholog_8072 Parliv_PL34409 gene-HOLleu_18579
ortholog_8073 Parliv_PL35738 gene-HOLleu_18578
ortholog_8074 Parliv_PL34414 gene-HOLleu_18577
ortholog_8075 Parliv_PL33685 gene-HOLleu_18560
ortholog_8076 Parliv_PL34047 gene-HOLleu_18563
ortholog_8077 Parliv_PL34660 gene-HOLleu_18143
ortholog_8078 Parliv_PL34216 gene-HOLleu_17546
ortholog_8079 Parliv_PL35446 gene-HOLleu_17545
ortholog_8080 Parliv_PL34406 gene-HOLleu_18011
ortholog_8081 Parliv_PL35531 gene-HOLleu_18009
ortholog_8082 Parliv_PL34828 gene-HOLleu_18714
ortholog_8083 Parliv_PL34337 gene-HOLleu_38745
ortholog_8084 Parliv_PL34785 gene-HOLleu_16372
ortholog_8085 Parliv_PL35039 gene-HOLleu_18083
ortholog_8086 Parliv_PL35260 gene-HOLleu_17548
ortholog_8087 Parliv_PL34103 gene-HOLleu_16688
ortholog_8088 Parliv_PL34374 gene-HOLleu_18595
ortholog_8089 Parliv_PL35665 gene-HOLleu_17986
ortholog_8090 Parliv_PL35569 gene-HOLleu_17891
ortholog_8091 Parliv_PL35441 gene-HOLleu_18699
ortholog_8092 Parliv_PL34963 gene-HOLleu_18966
ortholog_8093 Parliv_PL33911 gene-HOLleu_18964
ortholog_8094 Parliv_PL35629 gene-HOLleu_02957
ortholog_8095 Parliv_PL34025 gene-HOLleu_44520
ortholog_8096 Parliv_PL34859 gene-HOLleu_18179
ortholog_8097 Parliv_PL35519 gene-HOLleu_18180
ortholog_8098 Parliv_PL33933 gene-HOLleu_18656
ortholog_8099 Parliv_PL35263 gene-HOLleu_18931
ortholog_8100 Parliv_PL35342 gene-HOLleu_17597
ortholog_8101 Parliv_PL34131 gene-HOLleu_17720
ortholog_8102 Parliv_PL34854 gene-HOLleu_17760
ortholog_8103 Parliv_PL35439 gene-HOLleu_17758
ortholog_8104 Parliv_PL35798 gene-HOLleu_18551
ortholog_8105 Parliv_PL35527 gene-HOLleu_18548
ortholog_8106 Parliv_PL35746 gene-HOLleu_18886
ortholog_8107 Parliv_PL35755 gene-HOLleu_18757
ortholog_8108 Parliv_PL34508 gene-HOLleu_18962
ortholog_8109 Parliv_PL35158 gene-HOLleu_18963
ortholog_8110 Parliv_PL33675 gene-HOLleu_18801
ortholog_8111 Parliv_PL33795 gene-HOLleu_18280
ortholog_8112 Parliv_PL34720 gene-HOLleu_18281
ortholog_8113 Parliv_PL34871 gene-HOLleu_17477
ortholog_8114 Parliv_PL34029 gene-HOLleu_18665
ortholog_8115 Parliv_PL35292 gene-HOLleu_18666
ortholog_8116 Parliv_PL34883 gene-HOLleu_40324
ortholog_8117 Parliv_PL35149 gene-HOLleu_18382
ortholog_8118 Parliv_PL35503 gene-HOLleu_18381
ortholog_8119 Parliv_PL34037 gene-HOLleu_08427
ortholog_8120 Parliv_PL34330 gene-HOLleu_36641
ortholog_8121 Parliv_PL33786 gene-HOLleu_34071
ortholog_8122 Parliv_PL35517 gene-HOLleu_16786
ortholog_8123 Parliv_PL35236 gene-HOLleu_18991
ortholog_8124 Parliv_PL34749 gene-HOLleu_17615
ortholog_8125 Parliv_PL35172 gene-HOLleu_17619
ortholog_8126 Parliv_PL34802 gene-HOLleu_18586
ortholog_8127 Parliv_PL35596 gene-HOLleu_18806
ortholog_8128 Parliv_PL35470 gene-HOLleu_18807
ortholog_8129 Parliv_PL35054 gene-HOLleu_18805
ortholog_8130 Parliv_PL35458 gene-HOLleu_18263
ortholog_8131 Parliv_PL35284 gene-HOLleu_18261
ortholog_8132 Parliv_PL33956 gene-HOLleu_18799
ortholog_8133 Parliv_PL34404 gene-HOLleu_18999
ortholog_8134 Parliv_PL33680 gene-HOLleu_18317
ortholog_8135 Parliv_PL33789 gene-HOLleu_18318
ortholog_8136 Parliv_PL35185 gene-HOLleu_18716
ortholog_8137 Parliv_PL34233 gene-HOLleu_05611
ortholog_8138 Parliv_PL35502 gene-HOLleu_18825
ortholog_8139 Parliv_PL34063 gene-HOLleu_18826
ortholog_8140 Parliv_PL35664 gene-HOLleu_42541
ortholog_8141 Parliv_PL34695 gene-HOLleu_17476
ortholog_8142 Parliv_PL34535 gene-HOLleu_18985
ortholog_8143 Parliv_PL35372 gene-HOLleu_19186
ortholog_8144 Parliv_PL34214 gene-HOLleu_18181
ortholog_8145 Parliv_PL34211 gene-HOLleu_17849
ortholog_8146 Parliv_PL35190 gene-HOLleu_17557
ortholog_8147 Parliv_PL35659 gene-HOLleu_18334
ortholog_8148 Parliv_PL35443 gene-HOLleu_18363
ortholog_8149 Parliv_PL33924 gene-HOLleu_18559
ortholog_8150 Parliv_PL35137 gene-HOLleu_18558
ortholog_8151 Parliv_PL35523 gene-HOLleu_18555
ortholog_8152 Parliv_PL35184 gene-HOLleu_18244
ortholog_8153 Parliv_PL35739 gene-HOLleu_17723
ortholog_8154 Parliv_PL35262 gene-HOLleu_17724
ortholog_8155 Parliv_PL34760 gene-HOLleu_17725
ortholog_8156 Parliv_PL35542 gene-HOLleu_17726
ortholog_8157 Parliv_PL34326 gene-HOLleu_07743
ortholog_8158 Parliv_PL34350 gene-HOLleu_17654
