ortholog_1 g320 BL22201
ortholog_7898 g192781 BL28156
ortholog_7899 g192901 BL09843
ortholog_7900 g192915 BL12583
ortholog_7901 g192919 BL12585
ortholog_7902 g192922 BL12586
ortholog_7903 g193015 BL00371
ortholog_7904 g193039 BL17515
ortholog_7905 g193042 BL27931
ortholog_7906 g193072 BL28001
ortholog_7907 g193079 BL27334
ortholog_7908 g193081 BL23896
ortholog_7909 g193098 BL23897
ortholog_7910 g193120 BL27257
ortholog_7911 g193128 BL27259
ortholog_7912 g193240 BL15998
ortholog_7913 g193258 BL27875
ortholog_7914 g193259 BL27862
ortholog_7915 g193318 BL27531
ortholog_7916 g193331 BL22507
ortholog_7917 g193332 BL05603
ortholog_7918 g193342 BL09325
ortholog_7919 g193350 BL10744
ortholog_7920 g193360 BL28037
ortholog_7921 g193369 BL13928
ortholog_7922 g193383 BL09451
ortholog_7923 g193395 BL26313
ortholog_7924 g193403 BL21212
ortholog_7925 g193410 BL27275
ortholog_7926 g193425 BL28152
ortholog_7927 g193531 BL27432
ortholog_7928 g193566 BL27744
ortholog_7929 g193588 BL27427
ortholog_7930 g193592 BL27552
ortholog_7931 g193597 BL27553
ortholog_7932 g193600 BL28095
ortholog_7933 g193603 BL28094
ortholog_7934 g193605 BL28093
ortholog_7935 g193626 BL27389
ortholog_7936 g193637 BL27390
ortholog_7937 g193643 BL14241
ortholog_7938 g193649 BL17505
ortholog_7939 g193710 BL27277
ortholog_7940 g193722 BL12650
ortholog_7941 g193726 BL02810
ortholog_7942 g193729 BL23736
ortholog_7943 g193736 BL06176
ortholog_7944 g193745 BL27443
ortholog_7945 g193806 BL28179
ortholog_7946 g193842 BL05283
ortholog_7947 g193859 BL27338
ortholog_7948 g193901 BL27440
ortholog_7949 g193924 BL28171
ortholog_7950 g193943 BL16901
ortholog_7951 g193958 BL15991
ortholog_7952 g193978 BL11918
ortholog_7953 g193986 BL14213
ortholog_7954 g193997 BL00335
ortholog_7955 g194053 BL25731
ortholog_7956 g194062 BL02792
ortholog_7957 g194077 BL15740
ortholog_7958 g194079 BL02781
ortholog_7959 g194092 BL27665
ortholog_7960 g194137 BL10974
ortholog_7961 g194173 BL00339
ortholog_7962 g194179 BL09422
ortholog_7963 g194186 BL09421
ortholog_7964 g194191 BL09426
ortholog_7965 g194192 BL09427
ortholog_7966 g194195 BL09428
ortholog_7967 g194199 BL00292
ortholog_7968 g194258 BL00158
ortholog_7969 g194284 BL09474
ortholog_7970 g194289 BL27538
ortholog_7971 g194303 BL27537
ortholog_7972 g194328 BL27546
ortholog_7973 g194347 BL27551
ortholog_7974 g194348 BL27550
ortholog_7975 g194363 BL01021
ortholog_7976 g194415 BL27801
ortholog_7977 g194422 BL17506
ortholog_7978 g194426 BL28092
ortholog_7979 g194440 BL25611
ortholog_7980 g194446 BL27819
ortholog_7981 g194460 BL28008
ortholog_7982 g194510 BL09285
ortholog_7983 g194579 BL27633
ortholog_7984 g194633 BL27428
ortholog_7985 g194676 BL09284
ortholog_7986 g194834 BL27462
ortholog_7987 g194898 BL04773
ortholog_7988 g194911 BL04454
ortholog_7989 g195049 BL14043
ortholog_7990 g195104 BL16180
ortholog_7991 g195172 BL20213
ortholog_7992 g195185 BL28029
ortholog_7993 g195338 BL03966
ortholog_7994 g195423 BL26199
ortholog_7995 g195502 BL20118
ortholog_7996 g195513 BL07654
ortholog_7997 g195541 BL19692
ortholog_7998 g195553 BL20494
ortholog_7999 g195695 BL04084
ortholog_8000 g195812 BL03977
ortholog_8001 g195888 BL16744
ortholog_8002 g195972 BL16240
ortholog_8003 g195988 BL02755
ortholog_8004 g196013 BL03182
ortholog_8005 g196180 BL14840
ortholog_8006 g196341 BL03853
ortholog_8007 g196474 BL17171
ortholog_8008 g196491 BL11455
ortholog_8009 g196509 BL11458
ortholog_8010 g196589 BL06847
ortholog_8011 g196620 BL08520
ortholog_8012 g196626 BL20755
ortholog_8013 g196679 BL17762
ortholog_8014 g196685 BL05665
ortholog_8015 g196743 BL17760
ortholog_8016 g196951 BL17672
ortholog_8017 g197044 BL04543
ortholog_8018 g197051 BL16856
ortholog_8019 g197062 BL20390
ortholog_8020 g197082 BL11403
ortholog_8021 g197094 BL17222
ortholog_8022 g197097 BL17146
ortholog_8023 g197166 BL25516
ortholog_8024 g197192 BL17847
ortholog_8025 g197215 BL25002
ortholog_8026 g197217 BL02038
ortholog_8027 g197301 BL17671
ortholog_8028 g197372 BL01893
ortholog_8029 g197427 BL17173
ortholog_8030 g197432 BL06289
ortholog_8031 g197461 BL17105
ortholog_8032 g197476 BL23235
ortholog_8033 g197477 BL23236
ortholog_8034 g197516 BL06771
ortholog_8035 g197518 BL09274
ortholog_8036 g197557 BL23991
ortholog_8037 g197570 BL07929
ortholog_8038 g197585 BL07927
ortholog_8039 g197619 BL08525
ortholog_8040 g197660 BL17162
ortholog_8041 g197792 BL05759
ortholog_8042 g197872 BL10509
ortholog_8043 g197873 BL22956
ortholog_8044 g197950 BL08582
ortholog_8045 g197960 BL03829
ortholog_8046 g197977 BL04672
ortholog_8047 g197983 BL08583
ortholog_8048 g198057 BL11404
ortholog_8049 g198061 BL17121
ortholog_8050 g198085 BL08531
ortholog_8051 g198122 BL12425
ortholog_8052 g198154 BL12769
ortholog_8053 g198159 BL17796
ortholog_8054 g198176 BL11440
ortholog_8055 g198325 BL15616
ortholog_8056 g198344 BL20295
ortholog_8057 g198375 BL25703
ortholog_8058 g198388 BL17169
ortholog_8059 g198626 BL20759
ortholog_8060 g198640 BL12020
ortholog_8061 g198653 BL20542
ortholog_8062 g198712 BL06241
ortholog_8063 g198715 BL06776
ortholog_8064 g198725 BL08787
ortholog_8065 g198741 BL14290
ortholog_8066 g198775 BL03822
ortholog_8067 g198839 BL00694
ortholog_8068 g198847 BL24617
ortholog_8069 g198848 BL08551
ortholog_8070 g198862 BL08552
ortholog_8071 g198864 BL16855
ortholog_8072 g198868 BL11463
ortholog_8073 g198882 BL08543
ortholog_8074 g198891 BL17774
ortholog_8075 g198893 BL17776
ortholog_8076 g198914 BL17778
ortholog_8077 g198917 BL08546
ortholog_8078 g199001 BL08555
ortholog_8079 g199115 BL17120
ortholog_8080 g199119 BL03932
ortholog_8081 g199120 BL01201
ortholog_8082 g199136 BL06778
ortholog_8083 g199165 BL17167
ortholog_8084 g199199 BL07053
ortholog_8085 g199216 BL17659
ortholog_8086 g199245 BL11129
ortholog_8087 g199258 BL02099
ortholog_8088 g199275 BL17782
ortholog_8089 g199297 BL26745
ortholog_8090 g199346 BL04263
ortholog_8091 g199359 BL15707
ortholog_8092 g199402 BL03742
ortholog_8093 g199423 BL13511
ortholog_8094 g199424 BL27649
ortholog_8095 g199439 BL12994
ortholog_8096 g199466 BL27044
ortholog_8097 g199483 BL12102
ortholog_8098 g199500 BL17797
ortholog_8099 g199521 BL05730
ortholog_8100 g199541 BL03750
ortholog_8101 g199553 BL28073
ortholog_8102 g199662 BL07327
ortholog_8103 g199665 BL17809
ortholog_8104 g199684 BL11448
ortholog_8105 g199687 BL09657
ortholog_8106 g199744 BL17626
ortholog_8107 g199766 BL20166
ortholog_8108 g199783 BL08501
ortholog_8109 g199790 BL12043
ortholog_8110 g199803 BL21981
ortholog_8111 g199813 BL15617
ortholog_8112 g199855 BL06357
ortholog_8113 g199898 BL25808
ortholog_8114 g199927 BL26059
ortholog_8115 g199938 BL22922
ortholog_8116 g200010 BL02283
ortholog_8117 g200025 BL20772
ortholog_8118 g200028 BL01489
ortholog_8119 g200031 BL18907
ortholog_8120 g200039 BL22692
ortholog_8121 g200049 BL20646
ortholog_8122 g200059 BL26081
ortholog_8123 g200067 BL01070
ortholog_8124 g200071 BL02349
ortholog_8125 g200103 BL17630
ortholog_8126 g200107 BL02578
ortholog_8127 g200164 BL05729
ortholog_8128 g200186 BL18658
ortholog_8129 g200202 BL21824
ortholog_8130 g200206 BL17668
ortholog_8131 g200238 BL22949
ortholog_8132 g200263 BL20773
ortholog_8133 g200302 BL22961
ortholog_8134 g200317 BL17855
ortholog_8135 g200356 BL17637
ortholog_8136 g200367 BL17623
ortholog_8137 g200388 BL04244
ortholog_8138 g200396 BL03764
ortholog_8139 g200438 BL17125
ortholog_8140 g200444 BL06324
ortholog_8141 g200448 BL16252
ortholog_8142 g200450 BL03777
ortholog_8143 g200461 BL03821
ortholog_8144 g200472 BL27697
ortholog_8145 g200484 BL03854
ortholog_8146 g200510 BL17741
ortholog_8147 g200515 BL06764
ortholog_8148 g200530 BL26660
ortholog_8149 g200563 BL23346
ortholog_8150 g200572 BL08325
ortholog_8151 g200713 BL05574
ortholog_8152 g200808 BL08517
ortholog_8153 g200809 BL08519
ortholog_8154 g200841 BL08387
ortholog_8155 g200864 BL27337
ortholog_8156 g200868 BL11413
ortholog_8157 g200896 BL17745
ortholog_8158 g200996 BL06759
ortholog_8159 g201017 BL20774
ortholog_8160 g201019 BL11433
ortholog_8161 g201026 BL16262
ortholog_8162 g201030 BL20202
ortholog_8163 g201032 BL08482
ortholog_8164 g201049 BL06384
ortholog_8165 g201182 BL18085
ortholog_8166 g201201 BL17725
ortholog_8167 g201205 BL06062
ortholog_8168 g201220 BL17799
ortholog_8169 g201238 BL17172
ortholog_8170 g201265 BL13936
ortholog_8171 g201293 BL06881
ortholog_8172 g201298 BL06866
ortholog_8173 g201302 BL01061
ortholog_8174 g201309 BL17792
ortholog_8175 g201351 BL20752
ortholog_8176 g201387 BL05752
ortholog_8177 g201392 BL17729
ortholog_8178 g201397 BL11293
ortholog_8179 g201578 BL03792
ortholog_8180 g201589 BL04752
ortholog_8181 g201617 BL11402
ortholog_8182 g201633 BL03302
ortholog_8183 g201701 BL05696
ortholog_8184 g201729 BL17086
ortholog_8185 g201759 BL04660
ortholog_8186 g201792 BL18674
ortholog_8187 g201839 BL03855
ortholog_8188 g201844 BL08484
ortholog_8189 g202021 BL16859
ortholog_8190 g202038 BL07171
ortholog_8191 g202089 BL09655
ortholog_8192 g202099 BL17129
ortholog_8193 g202110 BL26270
ortholog_8194 g202125 BL04304
ortholog_8195 g202133 BL17845
ortholog_8196 g202186 BL25695
ortholog_8197 g202187 BL25681
ortholog_8198 g202189 BL25680
ortholog_8199 g202193 BL25679
ortholog_8200 g202202 BL03858
ortholog_8201 g202343 BL06774
ortholog_8202 g202425 BL16854
ortholog_8203 g202429 BL16853
ortholog_8204 g202449 BL01394
ortholog_8205 g202451 BL24790
ortholog_8206 g202490 BL03810
ortholog_8207 g202495 BL17160
ortholog_8208 g202515 BL27003
ortholog_8209 g202581 BL01148
ortholog_8210 g202583 BL26564
ortholog_8211 g202628 BL18213
ortholog_8212 g202650 BL11449
ortholog_8213 g202667 BL08778
ortholog_8214 g202673 BL02660
ortholog_8215 g202711 BL04316
ortholog_8216 g202713 BL12753
ortholog_8217 g202773 BL05257
ortholog_8218 g202848 BL17149
ortholog_8219 g202857 BL18256
ortholog_8220 g202869 BL11136
ortholog_8221 g202879 BL17085
ortholog_8222 g202886 BL20764
ortholog_8223 g202952 BL22916
ortholog_8224 g202954 BL17730
ortholog_8225 g202958 BL22935
ortholog_8226 g203003 BL04836
ortholog_8227 g203045 BL11450
ortholog_8228 g203046 BL17634
ortholog_8229 g203082 BL10405
ortholog_8230 g203111 BL05737
ortholog_8231 g203117 BL19235
ortholog_8232 g203125 BL03805
ortholog_8233 g203127 BL03808
ortholog_8234 g203132 BL07048
ortholog_8235 g203150 BL17711
ortholog_8236 g203162 BL17710
ortholog_8237 g203167 BL08530
ortholog_8238 g203170 BL21519
ortholog_8239 g203179 BL06752
ortholog_8240 g203280 BL04307
ortholog_8241 g203282 BL08506
ortholog_8242 g203286 BL08550
ortholog_8243 g203320 BL17726
ortholog_8244 g203324 BL17082
ortholog_8245 g203330 BL17700
ortholog_8246 g203335 BL02505
ortholog_8247 g203339 BL17701
ortholog_8248 g203358 BL17856
ortholog_8249 g203360 BL17854
ortholog_8250 g203491 BL00159
ortholog_8251 g203495 BL27563
ortholog_8252 g203499 BL26898
ortholog_8253 g203505 BL17104
ortholog_8254 g203551 BL03023
ortholog_8255 g203569 BL09538
ortholog_8256 g203595 BL11511
ortholog_8257 g203650 BL17851
ortholog_8258 g203671 BL21236
ortholog_8259 g203680 BL21039
ortholog_8260 g203682 BL05710
ortholog_8261 g203686 BL17933
ortholog_8262 g203704 BL24607
ortholog_8263 g203715 BL05766
ortholog_8264 g203752 BL02128
ortholog_8265 g203774 BL22660
ortholog_8266 g203795 BL17696
ortholog_8267 g203807 BL05767
ortholog_8268 g203812 BL05768
ortholog_8269 g203834 BL27416
ortholog_8270 g203907 BL22903
ortholog_8271 g203941 BL17803
ortholog_8272 g203942 BL17802
ortholog_8273 g203954 BL25787
ortholog_8274 g203982 BL17756
ortholog_8275 g203995 BL13300
ortholog_8276 g204016 BL07132
ortholog_8277 g204020 BL07133
ortholog_8278 g204063 BL03141
ortholog_8279 g204072 BL10369
ortholog_8280 g204111 BL15360
ortholog_8281 g204181 BL14357
ortholog_8282 g204185 BL25707
ortholog_8283 g204263 BL03799
ortholog_8284 g204269 BL03837
ortholog_8285 g204270 BL03835
ortholog_8286 g204274 BL03834
ortholog_8287 g204339 BL07298
ortholog_8288 g204417 BL09692
ortholog_8289 g204622 BL18768
ortholog_8290 g204788 BL17205
ortholog_8291 g204795 BL27782
ortholog_8292 g205023 BL12098
ortholog_8293 g205449 BL00068
ortholog_8294 g205477 BL00066
ortholog_8295 g205586 BL15580
ortholog_8296 g205655 BL00064
ortholog_8297 g205819 BL20368
ortholog_8298 g205923 BL01912
ortholog_8299 g205937 BL17526
ortholog_8300 g206256 BL22892
ortholog_8301 g206644 BL17385
ortholog_8302 g206648 BL17386
ortholog_8303 g206727 BL14519
ortholog_8304 g206743 BL14260
ortholog_8305 g206755 BL14041
ortholog_8306 g206775 BL04896
ortholog_8307 g206786 BL14336
ortholog_8308 g206787 BL16696
ortholog_8309 g206845 BL23538
ortholog_8310 g206846 BL06638
ortholog_8311 g206881 BL03659
ortholog_8312 g206897 BL09994
ortholog_8313 g206911 BL14239
ortholog_8314 g206924 BL07511
ortholog_8315 g207121 BL14335
ortholog_8316 g207244 BL14477
ortholog_8317 g207249 BL14005
ortholog_8318 g207306 BL16848
ortholog_8319 g207321 BL14384
ortholog_8320 g207402 BL04718
ortholog_8321 g207521 BL14539
ortholog_8322 g207526 BL14535
ortholog_8323 g207533 BL14534
ortholog_8324 g207592 BL17417
ortholog_8325 g207598 BL17412
ortholog_8326 g207717 BL23895
ortholog_8327 g207722 BL19712
ortholog_8328 g207727 BL14505
ortholog_8329 g207746 BL04878
ortholog_8330 g207763 BL12064
ortholog_8331 g207764 BL12063
ortholog_8332 g207790 BL09911
ortholog_8333 g207795 BL03058
ortholog_8334 g207878 BL00288
ortholog_8335 g207880 BL06897
ortholog_8336 g207905 BL14220
ortholog_8337 g207933 BL14575
ortholog_8338 g207954 BL01034
ortholog_8339 g207982 BL04879
ortholog_8340 g207984 BL22339
ortholog_8341 g208016 BL03072
ortholog_8342 g208029 BL14091
ortholog_8343 g208036 BL14090
ortholog_8344 g208099 BL14373
ortholog_8345 g208100 BL14401
ortholog_8346 g208110 BL14399
ortholog_8347 g208113 BL14398
ortholog_8348 g208120 BL14385
ortholog_8349 g208145 BL24408
ortholog_8350 g208152 BL14275
ortholog_8351 g208207 BL20017
ortholog_8352 g208242 BL14576
ortholog_8353 g208275 BL04772
ortholog_8354 g208277 BL14608
ortholog_8355 g208284 BL14114
ortholog_8356 g208319 BL04837
ortholog_8357 g208411 BL22264
ortholog_8358 g208427 BL14271
ortholog_8359 g208445 BL14089
ortholog_8360 g208490 BL09621
ortholog_8361 g208494 BL08039
ortholog_8362 g208504 BL14092
ortholog_8363 g208512 BL19306
ortholog_8364 g208514 BL14412
ortholog_8365 g208540 BL14429
ortholog_8366 g208553 BL04713
ortholog_8367 g208556 BL04712
ortholog_8368 g208568 BL13069
ortholog_8369 g208585 BL17393
ortholog_8370 g208590 BL14570
ortholog_8371 g208591 BL15510
ortholog_8372 g208594 BL04708
ortholog_8373 g208632 BL17378
ortholog_8374 g208634 BL17377
ortholog_8375 g208643 BL14222
ortholog_8376 g208686 BL14095
ortholog_8377 g208694 BL04769
ortholog_8378 g208800 BL12824
ortholog_8379 g208801 BL10670
ortholog_8380 g208919 BL14060
ortholog_8381 g209056 BL00115
ortholog_8382 g209084 BL04763
ortholog_8383 g209089 BL04761
ortholog_8384 g209098 BL04755
ortholog_8385 g209130 BL14617
ortholog_8386 g209144 BL14571
ortholog_8387 g209157 BL14572
ortholog_8388 g209178 BL14612
ortholog_8389 g209234 BL17449
ortholog_8390 g209243 BL14556
ortholog_8391 g209252 BL21938
ortholog_8392 g209293 BL14120
ortholog_8393 g209307 BL04711
ortholog_8394 g209320 BL14463
ortholog_8395 g209322 BL14272
ortholog_8396 g209323 BL14458
ortholog_8397 g209333 BL01436
ortholog_8398 g209336 BL06900
ortholog_8399 g209344 BL17364
ortholog_8400 g209357 BL27833
ortholog_8401 g209358 BL28169
ortholog_8402 g209378 BL13209
ortholog_8403 g209383 BL02277
ortholog_8404 g209446 BL08818
ortholog_8405 g209462 BL04880
ortholog_8406 g209510 BL14607
ortholog_8407 g209531 BL14330
ortholog_8408 g209535 BL00054
ortholog_8409 g209562 BL14533
ortholog_8410 g209567 BL14377
ortholog_8411 g209585 BL04524
ortholog_8412 g209586 BL17399
ortholog_8413 g209587 BL17400
ortholog_8414 g209626 BL14320
ortholog_8415 g209628 BL22655
ortholog_8416 g209646 BL14611
ortholog_8417 g209691 BL04830
ortholog_8418 g209727 BL14013
ortholog_8419 g209732 BL14633
ortholog_8420 g209735 BL14632
ortholog_8421 g209791 BL14443
ortholog_8422 g209806 BL14442
ortholog_8423 g209811 BL14002
ortholog_8424 g209816 BL04463
ortholog_8425 g209871 BL14605
ortholog_8426 g209894 BL12065
ortholog_8427 g209895 BL12061
ortholog_8428 g209941 BL14479
ortholog_8429 g209953 BL14480
ortholog_8430 g209973 BL14361
ortholog_8431 g209975 BL14014
ortholog_8432 g209979 BL14459
ortholog_8433 g209985 BL14088
ortholog_8434 g210003 BL24670
ortholog_8435 g210009 BL22106
ortholog_8436 g210037 BL14464
ortholog_8437 g210053 BL21165
ortholog_8438 g210149 BL21341
ortholog_8439 g210155 BL14003
ortholog_8440 g210158 BL03737
ortholog_8441 g210378 BL04805
ortholog_8442 g210390 BL04804
ortholog_8443 g210396 BL14383
ortholog_8444 g210435 BL04737
ortholog_8445 g210511 BL04741
ortholog_8446 g210518 BL04732
ortholog_8447 g210519 BL04739
ortholog_8448 g210555 BL23190
ortholog_8449 g210559 BL17433
ortholog_8450 g210563 BL17432
ortholog_8451 g210566 BL04721
ortholog_8452 g210645 BL04838
ortholog_8453 g210652 BL04855
ortholog_8454 g210724 BL14648
ortholog_8455 g210775 BL17390
ortholog_8456 g210776 BL17391
ortholog_8457 g210785 BL17692
ortholog_8458 g210812 BL04467
ortholog_8459 g210813 BL04465
ortholog_8460 g210819 BL14249
ortholog_8461 g210826 BL04892
ortholog_8462 g210837 BL14425
ortholog_8463 g210847 BL14620
ortholog_8464 g210879 BL04777
ortholog_8465 g210887 BL14593
ortholog_8466 g210891 BL00171
ortholog_8467 g210929 BL04776
ortholog_8468 g210938 BL14474
ortholog_8469 g210944 BL14846
ortholog_8470 g210964 BL04744
ortholog_8471 g210970 BL03728
ortholog_8472 g211015 BL00210
ortholog_8473 g211017 BL03210
ortholog_8474 g211041 BL17439
ortholog_8475 g211067 BL04845
ortholog_8476 g211141 BL14254
ortholog_8477 g211144 BL14255
ortholog_8478 g211152 BL27955
ortholog_8479 g211156 BL08413
ortholog_8480 g211280 BL04736
ortholog_8481 g211305 BL04735
ortholog_8482 g211316 BL14423
ortholog_8483 g211394 BL21147
ortholog_8484 g211401 BL21148
ortholog_8485 g211403 BL15151
ortholog_8486 g211413 BL23371
ortholog_8487 g211493 BL04768
ortholog_8488 g211502 BL14561
ortholog_8489 g211509 BL00384
ortholog_8490 g211521 BL14087
ortholog_8491 g211545 BL11924
ortholog_8492 g211548 BL14367
ortholog_8493 g211569 BL14017
ortholog_8494 g211577 BL14461
ortholog_8495 g211600 BL10971
ortholog_8496 g211605 BL14318
ortholog_8497 g211609 BL14319
ortholog_8498 g211648 BL01855
ortholog_8499 g211666 BL04890
ortholog_8500 g211692 BL07299
ortholog_8501 g211717 BL14057
ortholog_8502 g211738 BL04083
ortholog_8503 g211745 BL07419
ortholog_8504 g211749 BL13996
ortholog_8505 g211830 BL15936
ortholog_8506 g211838 BL14626
ortholog_8507 g211862 BL04775
ortholog_8508 g211870 BL16767
ortholog_8509 g211881 BL13997
ortholog_8510 g211883 BL15905
ortholog_8511 g211898 BL14037
ortholog_8512 g211916 BL19100
ortholog_8513 g211957 BL14299
ortholog_8514 g211962 BL04697
ortholog_8515 g212036 BL20638
ortholog_8516 g212040 BL04758
ortholog_8517 g212065 BL21153
ortholog_8518 g212070 BL21170
ortholog_8519 g212147 BL13979
ortholog_8520 g212166 BL04831
ortholog_8521 g212170 BL14424
ortholog_8522 g212200 BL09927
ortholog_8523 g212260 BL13995
ortholog_8524 g212269 BL14496
ortholog_8525 g212302 BL23108
ortholog_8526 g212317 BL07682
ortholog_8527 g212331 BL04813
ortholog_8528 g212339 BL13705
ortholog_8529 g212345 BL13708
ortholog_8530 g212347 BL08930
ortholog_8531 g212430 BL12657
ortholog_8532 g212432 BL26792
ortholog_8533 g212460 BL08974
ortholog_8534 g212479 BL14052
ortholog_8535 g212480 BL14050
ortholog_8536 g212500 BL04873
ortholog_8537 g212529 BL14257
ortholog_8538 g212569 BL05927
ortholog_8539 g212620 BL04898
ortholog_8540 g212631 BL04897
ortholog_8541 g212641 BL14435
ortholog_8542 g212658 BL04561
ortholog_8543 g212731 BL14622
ortholog_8544 g212734 BL14624
ortholog_8545 g212763 BL00069
ortholog_8546 g212813 BL03718
ortholog_8547 g212890 BL15041
ortholog_8548 g212961 BL12252
ortholog_8549 g213092 BL03494
ortholog_8550 g213115 BL14411
ortholog_8551 g213122 BL08269
ortholog_8552 g213223 BL14262
ortholog_8553 g213231 BL14240
ortholog_8554 g213250 BL04900
ortholog_8555 g213360 BL17397
ortholog_8556 g213371 BL13700
ortholog_8557 g213374 BL14364
ortholog_8558 g213389 BL14115
ortholog_8559 g213397 BL04808
ortholog_8560 g213422 BL21154
ortholog_8561 g213431 BL14600
ortholog_8562 g213471 BL14406
ortholog_8563 g213547 BL24396
ortholog_8564 g213549 BL22068
ortholog_8565 g213567 BL14604
ortholog_8566 g213571 BL14603
ortholog_8567 g213574 BL25898
ortholog_8568 g213626 BL14261
ortholog_8569 g213639 BL04455
ortholog_8570 g213679 BL04754
ortholog_8571 g213727 BL22249
ortholog_8572 g213728 BL17367
ortholog_8573 g213808 BL14602
ortholog_8574 g213811 BL14543
ortholog_8575 g213877 BL12000
